Experiment: Mar_9_turb3_expt vial 15, Tue Mar  9 17:54:12 2021
0.0019,179
0.0076,180
0.013,181
0.0187,180
0.0241,179
0.0299,180
0.0353,175
0.041,178
0.0464,177
0.052,178
0.0574,180
0.0631,178
0.0688,178
0.0742,178
0.0799,177
0.0853,178
0.091,178
0.0964,180
0.1021,180
0.1075,178
0.1131,179
0.1186,179
0.1242,180
0.1299,181
0.1353,180
0.141,182
0.1464,179
0.1521,180
0.1575,180
0.1632,181
0.1686,180
0.1742,180
0.1799,180
0.1853,180
0.191,181
0.1964,180
0.202,179
0.2077,178
0.2131,181
0.2188,178
0.2242,178
0.2298,180
0.2353,179
0.2409,176
0.2466,180
0.252,178
0.2577,181
0.263,178
0.2687,181
0.2744,177
0.2798,178
0.2855,177
0.2909,181
0.2966,179
0.302,177
0.3077,179
0.3131,177
0.3187,176
0.3241,179
0.3298,179
0.3352,178
0.3409,178
0.3466,177
0.352,176
0.3577,179
0.3631,177
0.3688,178
0.3742,176
0.3799,174
0.3853,179
0.391,179
0.3964,179
0.4021,179
0.4077,179
0.4131,180
0.4188,180
0.4242,178
0.4299,177
0.4354,182
0.441,182
0.4464,183
0.4521,182
0.4575,175
0.4632,178
0.4689,179
0.4743,179
0.4799,179
0.4853,179
0.491,179
0.4964,177
0.5021,178
0.5075,178
0.5132,177
0.5186,177
0.5243,177
0.5299,179
0.5353,178
0.541,178
0.5464,179
0.5521,178
0.5575,180
0.5632,175
0.5686,178
0.5743,177
0.5797,176
0.5854,176
0.5911,175
0.5965,175
0.6021,178
0.6075,175
0.6132,177
0.6186,177
0.6243,178
0.6297,176
0.6354,178
0.641,174
0.6465,176
0.6521,178
0.6575,179
0.6632,178
0.6686,177
0.6743,178
0.6797,175
0.6854,177
0.6908,180
0.6965,178
0.7022,176
0.7076,178
0.7133,177
0.7187,178
0.7243,180
0.7297,176
0.7354,177
0.7408,177
0.7465,178
0.7519,175
0.7576,178
0.7633,178
0.7687,178
0.7743,177
0.7797,178
0.7854,177
0.7908,178
0.7965,177
0.8022,175
0.8076,178
0.8132,177
0.8186,176
0.8243,177
0.83,177
0.8354,178
0.841,175
0.8464,177
0.8521,177
0.8575,174
0.8632,179
0.8686,176
0.8743,179
0.88,177
0.8854,177
0.8911,176
0.8965,176
0.9022,178
0.9076,178
0.9132,175
0.9186,177
0.9243,177
0.93,178
0.9354,177
0.9411,178
0.9465,175
0.9521,177
