Experiment: Mar_9_turb3_expt vial 0, Tue Mar  9 17:54:12 2021
0.0019,12413
0.0076,12403
0.013,12418
0.0187,12459
0.0241,12397
0.0299,12388
0.0353,12418
0.041,12435
0.0464,12414
0.052,12432
0.0574,12423
0.0631,12407
0.0688,12411
0.0742,12460
0.0799,12416
0.0853,12413
0.091,12466
0.0964,12484
0.1021,12459
0.1075,12460
0.1131,12429
0.1186,12443
0.1242,12415
0.1299,12440
0.1353,12471
0.141,12456
0.1464,12440
0.1521,12450
0.1575,12483
0.1632,12466
0.1686,12458
0.1742,12453
0.1799,12450
0.1853,12455
0.191,12461
0.1964,12456
0.202,12475
0.2077,12464
0.2131,12445
0.2188,12447
0.2242,12527
0.2298,12493
0.2353,12450
0.2409,12446
0.2466,12472
0.252,12497
0.2577,12470
0.263,12500
0.2687,12525
0.2744,12460
0.2798,12483
0.2855,12511
0.2909,12481
0.2966,12462
0.302,12518
0.3077,12452
0.3131,12479
0.3187,12513
0.3241,12491
0.3298,12450
0.3352,12489
0.3409,12532
0.3466,12512
0.352,12507
0.3577,12503
0.3631,12443
0.3688,12438
0.3742,12511
0.3799,12500
0.3853,12471
0.391,12469
0.3964,12506
0.4021,12503
0.4077,12458
0.4131,12461
0.4188,12490
0.4242,12478
0.4299,12495
0.4354,12524
0.441,12502
0.4464,12460
0.4521,12497
0.4575,12521
0.4632,12479
0.4689,12490
0.4743,12493
0.4799,12480
0.4853,12494
0.491,12509
0.4964,12493
0.5021,12462
0.5075,12452
0.5132,12507
0.5186,12508
0.5243,12458
0.5299,12486
0.5353,12485
0.541,12473
0.5464,12505
0.5521,12501
0.5575,12517
0.5632,12484
0.5686,12453
0.5743,12447
0.5797,12498
0.5854,12479
0.5911,12472
0.5965,12470
0.6021,12451
0.6075,12449
0.6132,12527
0.6186,12502
0.6243,12459
0.6297,12457
0.6354,12482
0.641,12497
0.6465,12492
0.6521,12464
0.6575,12513
0.6632,12519
0.6686,12502
0.6743,12490
0.6797,12491
0.6854,12478
0.6908,12482
0.6965,12535
0.7022,12532
0.7076,12494
0.7133,12452
0.7187,12465
0.7243,12503
0.7297,12478
0.7354,12521
0.7408,12476
0.7465,12463
0.7519,12498
0.7576,12468
0.7633,12491
0.7687,12479
0.7743,12480
0.7797,12484
0.7854,12507
0.7908,12516
0.7965,12511
0.8022,12504
0.8076,12505
0.8132,12524
0.8186,12506
0.8243,12471
0.83,12527
0.8354,12540
0.841,12487
0.8464,12491
0.8521,12512
0.8575,12497
0.8632,12483
0.8686,12504
0.8743,12529
0.88,12506
0.8854,12478
0.8911,12532
0.8965,12516
0.9022,12474
0.9076,12483
0.9132,12504
0.9186,12500
0.9243,12465
0.93,12477
0.9354,12500
0.9411,12497
0.9465,12468
0.9521,12492
0.9575,12493
0.9632,12497
0.9686,12483
0.9743,12493
0.98,12523
0.9854,12472
0.9911,12460
0.9965,12521
1.0022,12517
1.0075,12493
1.0133,12429
1.0186,12478
1.0243,12506
1.03,12467
1.0354,12498
1.0411,12492
1.0465,12492
1.0522,12495
1.0576,12510
1.0633,12498
1.0687,12462
1.0744,12484
1.0798,12524
1.0854,12463
1.0911,12474
1.0965,12489
1.1022,12487
1.1076,12489
1.1133,12492
1.1187,12476
1.1244,12483
1.1298,12475
1.1355,12498
1.1409,12498
1.1466,12457
1.152,12498
1.1576,12527
1.1633,12483
1.1687,12465
1.1744,12471
1.1798,12515
1.1855,12474
1.1909,12501
1.1965,12514
1.2019,12445
1.2076,12442
1.2133,12518
1.2187,12474
1.2241,12484
1.2298,12492
1.2355,12479
1.2409,12486
1.2466,12487
1.252,12468
1.2577,12441
1.2631,12462
1.2687,12501
1.2741,12499
1.2798,12477
1.2855,12439
1.2909,12473
1.2966,12487
1.302,12470
1.3077,12449
1.3131,12468
1.3188,12436
1.3242,12461
1.3298,12460
1.3355,12462
1.341,12452
1.3466,12462
1.352,12439
1.3577,12444
1.3631,12477
1.3688,12469
1.3742,12461
1.3799,12454
1.3853,12453
1.391,12473
1.3966,12483
1.402,12465
1.4077,12442
1.4131,12467
1.4188,12451
1.4242,12490
1.4299,12471
1.4353,12423
1.441,12439
1.4467,12452
1.4521,12465
1.4575,12463
1.4632,12433
1.4689,12448
1.4743,12485
1.48,12465
1.4854,12448
1.4911,12434
1.4965,12463
1.5021,12430
1.5076,12459
1.5133,12512
1.5186,12437
1.5243,12420
1.5298,12485
1.5354,12490
1.5411,12427
1.5465,12465
1.5522,12460
1.5576,12400
1.5633,12450
1.5687,12478
1.5744,12475
1.5798,12458
1.5855,12428
1.5909,12459
1.5966,12460
1.602,12472
1.6077,12454
1.6131,12454
1.6188,12439
1.6242,12482
1.6299,12491
1.6356,12429
1.641,12422
1.6467,12454
1.6521,12458
1.6578,12442
1.6632,12440
1.6688,12467
1.6742,12428
1.6799,12436
1.6853,12491
1.691,12410
1.6964,12433
1.7021,12465
1.7078,12450
1.7132,12433
1.7189,12453
1.7242,12446
1.7299,12421
1.7353,12428
1.741,12434
1.7464,12440
1.7521,12461
1.7577,12449
1.7632,12421
1.7688,12447
1.7742,12476
1.7799,12479
1.7856,12460
1.791,12435
1.7967,12453
1.8021,12482
1.8077,12434
1.8131,12438
1.8188,12431
1.8242,12416
1.8299,12445
1.8355,12464
1.8409,12438
1.8466,12425
1.852,12469
1.8577,12412
1.8631,12400
1.8688,12409
1.8742,12367
1.8799,12344
1.8853,12389
1.891,12356
1.8967,12357
1.9021,12365
1.9078,12365
1.9132,12380
1.9189,12404
1.9243,12401
1.9299,12408
1.9354,12402
1.9411,12426
1.9465,12431
1.9521,12459
1.9575,12439
1.9632,12450
1.9689,12444
1.9743,12443
1.98,12432
1.9854,12443
1.9911,12450
1.9965,12463
2.0022,12474
2.0076,12420
2.0133,12426
2.0187,12458
2.0244,12467
2.0298,12467
2.0355,12437
2.0409,12459
2.0466,12461
2.052,12479
2.0577,12466
2.0631,12446
2.0688,12478
2.0742,12493
2.0799,12461
2.0853,12451
2.091,12480
2.0964,12461
2.1021,12477
2.1075,12493
2.1132,12499
2.1189,12465
2.1243,12430
2.13,12495
2.1354,12473
2.1411,12457
2.1465,12497
2.1522,12482
2.1576,12438
2.1633,12495
2.1687,12481
2.1744,12471
2.1798,12486
2.1855,12484
2.1909,12457
2.1966,12464
2.202,12468
2.2077,12467
2.2131,12481
2.2188,12457
2.2245,12433
2.2299,12482
2.2356,12477
2.241,12443
2.2467,12451
2.2521,12467
2.2578,12444
2.2632,12476
2.2689,12489
2.2743,12462
2.28,12443
2.2854,12463
2.2911,12480
2.2965,12428
2.3022,12466
2.3076,12463
2.3132,12413
2.3186,12452
2.3243,12481
2.33,12448
2.3354,12420
2.3411,12432
2.3465,12460
2.3522,12475
2.3576,12489
2.3633,12444
2.3687,12434
2.3744,12495
2.3798,12462
2.3855,12457
2.3909,12450
2.3966,12457
2.4022,12478
2.4076,12493
2.4133,12469
2.4187,12428
2.4244,12448
2.4298,12511
2.4355,12502
2.4409,12477
2.4466,12429
2.452,12458
2.4577,12507
2.4631,12477
2.4688,12475
2.4745,12461
2.4799,12456
2.4853,12479
2.491,12490
2.4967,12452
2.5021,12476
2.5075,12489
2.5132,12472
2.5189,12474
2.5244,12500
2.53,12473
2.5354,12420
2.5411,12497
2.5465,12474
2.5522,12460
2.5576,12469
2.5633,12476
2.5687,12496
2.5744,12456
2.5798,12452
2.5855,12469
2.5909,12468
2.5966,12456
2.602,12482
2.6077,12467
2.6134,12462
2.6188,12471
2.6245,12468
2.6299,12439
2.6356,12499
2.641,12494
2.6467,12443
2.6521,12461
2.6578,12492
2.6632,12455
2.6689,12486
2.6743,12475
2.68,12445
2.6854,12418
2.6911,12489
2.6965,12489
2.7022,12488
2.7076,12472
2.7133,12478
2.7187,12470
2.7244,12479
2.7298,12490
2.7355,12476
2.7409,12452
2.7466,12447
2.752,12466
2.7577,12495
2.7634,12489
2.7688,12433
2.7745,12476
2.7799,12453
2.7856,12466
2.791,12492
2.7967,12473
2.8021,12464
2.8078,12457
2.8132,12477
2.8189,12465
2.8243,12464
2.83,12488
2.8354,12422
2.8411,12468
2.8465,12510
2.8522,12493
2.8576,12444
2.8633,12476
2.8687,12490
2.8744,12504
2.88,12469
2.8855,12492
2.8911,12510
2.8965,12461
2.9022,12445
2.9076,12502
2.9133,12502
2.9187,12444
2.9244,12433
2.9298,12478
2.9355,12500
2.9409,12481
2.9466,12449
2.9522,12447
2.9576,12487
2.9633,12510
2.9687,12483
2.9745,12473
2.9799,12468
2.9855,12469
2.991,12506
2.9966,12484
3.0021,12446
3.0077,12424
3.0131,12439
3.0188,12499
3.0242,12511
3.0299,12451
3.0356,12422
3.041,12469
3.0467,12478
3.0521,12466
3.0578,12465
3.0632,12419
3.0689,12451
3.0743,12473
3.08,12447
3.0854,12450
3.091,12450
3.0965,12412
3.1021,12446
3.1075,12527
3.1132,12469
3.1189,12441
3.1243,12466
3.13,12484
3.1354,12475
3.1411,12472
3.1465,12418
3.1521,12451
3.1576,12482
3.1632,12453
3.1686,12422
3.1743,12499
3.18,12482
3.1854,12457
3.1911,12455
3.1965,12474
3.2022,12479
3.2076,12479
3.2133,12471
3.2187,12465
3.2244,12460
3.2298,12478
3.2355,12465
3.2409,12467
3.2466,12451
3.252,12450
3.2577,12483
3.2634,12489
3.2688,12468
3.2745,12443
3.2799,12488
3.2855,12499
3.2909,12485
3.2966,12426
3.302,12447
3.3077,12492
3.3131,12478
3.3188,12471
3.3245,12460
3.3298,12412
3.3355,12434
3.3409,12506
3.3467,12472
3.3521,12431
3.3577,12447
3.3631,12429
3.3688,12458
3.3745,12507
3.3799,12433
3.3855,12426
3.3912,12478
3.3966,12488
3.4023,12472
3.4077,12455
3.4133,12468
3.4187,12444
3.4244,12486
3.4301,12489
3.4355,12453
3.4411,12447
3.4465,12514
3.4522,12461
3.4576,12471
3.4633,12469
3.4687,12456
3.4744,12454
3.4801,12482
3.4855,12460
3.4912,12439
3.4966,12478
3.5022,12503
3.5076,12473
3.5133,12451
3.5188,12503
3.5244,12446
3.5298,12450
3.5355,12452
3.5412,12461
3.5466,12442
3.552,12405
3.5577,12475
3.5631,12482
3.5688,12414
3.5742,12454
3.5799,12479
3.5853,12435
3.591,12440
3.5967,12445
3.6021,12428
