Experiment: Mar_9_turb3_expt vial 1, Tue Mar  9 17:54:12 2021
0.0019,52521
0.0076,52498
0.013,52511
0.0187,52523
0.0241,52468
0.0299,52489
0.0353,52474
0.041,52478
0.0464,52500
0.052,52491
0.0574,52501
0.0631,52483
0.0688,52479
0.0742,52474
0.0799,52483
0.0853,52450
0.091,52464
0.0964,52443
0.1021,52411
0.1075,52438
0.1131,52443
0.1186,52442
0.1242,52434
0.1299,52423
0.1353,52434
0.141,52412
0.1464,52413
0.1521,52394
0.1575,52409
0.1632,52381
0.1686,52342
0.1742,52366
0.1799,52385
0.1853,52378
0.191,52358
0.1964,52374
0.202,52380
0.2077,52357
0.2131,52339
0.2188,52322
0.2242,52335
0.2298,52357
0.2353,52322
0.2409,52329
0.2466,52323
0.252,52319
0.2577,52330
0.263,52308
0.2687,52324
0.2744,52280
0.2798,52275
0.2855,52282
0.2909,52280
0.2966,52291
0.302,52280
0.3077,52285
0.3131,52256
0.3187,52220
0.3241,52233
0.3298,52261
0.3352,52243
0.3409,52224
0.3466,52208
0.352,52219
0.3577,52223
0.3631,52193
0.3688,52168
0.3742,52234
0.3799,52211
0.3853,52146
0.391,52153
0.3964,52197
0.4021,52203
0.4077,52172
0.4131,52151
0.4188,52183
0.4242,52171
0.4299,52127
0.4354,52159
0.441,52145
0.4464,52081
0.4521,52141
0.4575,52115
0.4632,52117
0.4689,52092
0.4743,52107
0.4799,52100
0.4853,52120
0.491,52084
0.4964,52085
0.5021,52081
0.5075,52054
0.5132,52064
0.5186,52055
0.5243,52064
0.5299,52068
0.5353,52035
0.541,52017
0.5464,52060
0.5521,52000
0.5575,52016
0.5632,52012
0.5686,52000
0.5743,52001
0.5797,52009
0.5854,51973
0.5911,51960
0.5965,51982
0.6021,51970
0.6075,51936
0.6132,51950
0.6186,51933
0.6243,51933
0.6297,51935
0.6354,51943
0.641,51926
0.6465,51912
0.6521,51903
0.6575,51943
0.6632,51942
0.6686,51916
0.6743,51887
0.6797,51910
0.6854,51882
0.6908,51870
0.6965,51896
0.7022,51861
0.7076,51881
0.7133,51875
0.7187,51850
0.7243,51837
0.7297,51802
0.7354,51837
0.7408,51797
0.7465,51773
0.7519,51840
0.7576,51789
0.7633,51801
0.7687,51763
0.7743,51794
0.7797,51777
0.7854,51779
0.7908,51759
0.7965,51748
0.8022,51759
0.8076,51750
0.8132,51740
0.8186,51726
0.8243,51706
0.83,51725
0.8354,51712
0.841,51716
0.8464,51696
0.8521,51649
0.8575,51680
0.8632,51706
0.8686,51695
0.8743,51666
0.88,51667
0.8854,51629
0.8911,51623
0.8965,51663
0.9022,51640
0.9076,51565
0.9132,51617
0.9186,51612
0.9243,51590
0.93,51599
0.9354,51594
0.9411,51581
0.9465,51559
0.9521,51562
0.9575,51554
0.9632,51533
0.9686,51501
0.9743,51510
0.98,51495
0.9854,51549
0.9911,51503
0.9965,51503
1.0022,51506
1.0075,51443
1.0133,51449
1.0186,51453
1.0243,51407
1.03,51461
1.0354,51449
1.0411,51418
1.0465,51406
1.0522,51373
1.0576,51394
1.0633,51415
1.0687,51369
1.0744,51338
1.0798,51362
1.0854,51361
1.0911,51340
1.0965,51365
1.1022,51360
1.1076,51324
1.1133,51333
1.1187,51323
1.1244,51283
1.1298,51319
1.1355,51252
1.1409,51299
1.1466,51268
1.152,51245
1.1576,51252
1.1633,51210
1.1687,51213
1.1744,51216
1.1798,51210
1.1855,51255
1.1909,51222
1.1965,51201
1.2019,51180
1.2076,51190
1.2133,51167
1.2187,51144
1.2241,51133
1.2298,51115
1.2355,51177
1.2409,51178
1.2466,51110
1.252,51092
1.2577,51118
1.2631,51139
1.2687,51123
1.2741,51075
1.2798,51102
1.2855,51079
