Experiment: Mar_5_Turb_expt vial 11, Fri Mar  5 17:59:38 2021
0.0053,1625
0.0107,1626
0.0164,1621
0.0218,1622
0.0275,1628
0.0329,1623
0.0384,1622
0.0441,1627
0.0495,1628
0.0552,1618
0.0606,1621
0.0663,1628
0.0717,1624
0.0774,1620
0.0831,1623
0.0885,1628
0.0942,1625
0.0996,1619
0.1052,1626
0.1106,1629
0.1163,1624
0.1217,1622
0.1274,1627
0.1331,1629
0.1385,1619
0.1442,1621
0.1496,1628
0.1553,1627
0.1607,1621
