Experiment: Mar_5_Turb_expt vial 7, Fri Mar  5 17:59:38 2021
0.0053,1617
0.0107,1623
0.0164,1629
0.0218,1627
0.0275,1619
0.0329,1624
0.0384,1630
0.0441,1626
0.0495,1620
0.0552,1626
0.0606,1626
0.0663,1620
0.0717,1623
0.0774,1629
0.0831,1623
0.0885,1619
0.0942,1625
0.0996,1627
0.1052,1622
0.1106,1624
0.1163,1629
0.1217,1624
0.1274,1620
0.1331,1624
0.1385,1631
0.1442,1623
0.1496,1621
0.1553,1629
0.1607,1628
