Experiment: Mar_5_Turb_expt vial 10, Fri Mar  5 17:59:38 2021
0.0053,4067
0.0107,4065
0.0164,4066
0.0218,4066
0.0275,4067
0.0329,4065
0.0384,4064
0.0441,4066
0.0495,4067
0.0552,4066
0.0606,4067
0.0663,4065
0.0717,4065
0.0774,4066
0.0831,4066
0.0885,4067
0.0942,4066
0.0996,4067
0.1052,4068
0.1106,4066
0.1163,4066
0.1217,4064
0.1274,4066
0.1331,4065
0.1385,4067
0.1442,4066
0.1496,4066
0.1553,4068
0.1607,4066
