Experiment: Mar_5_Turb_expt vial 0, Fri Mar  5 17:59:38 2021
0.0053,1637
0.0107,1635
0.0164,1630
0.0218,1638
0.0275,1638
0.0329,1630
0.0384,1634
0.0441,1636
0.0495,1632
0.0552,1637
0.0606,1634
0.0663,1631
0.0717,1635
0.0774,1636
0.0831,1630
0.0885,1636
0.0942,1635
0.0996,1630
0.1052,1635
0.1106,1638
0.1163,1630
0.1217,1632
0.1274,1636
0.1331,1631
0.1385,1634
0.1442,1637
0.1496,1632
0.1553,1634
0.1607,1638
