Experiment: Mar_5_Turb_expt vial 13, Fri Mar  5 17:59:38 2021
0.0053,1619
0.0107,1624
0.0164,1630
0.0218,1632
0.0275,1627
0.0329,1620
0.0384,1620
0.0441,1626
0.0495,1633
0.0552,1631
0.0606,1624
0.0663,1619
0.0717,1624
0.0774,1631
0.0831,1633
0.0885,1627
0.0942,1620
0.0996,1620
0.1052,1629
0.1106,1633
0.1163,1631
0.1217,1622
0.1274,1619
0.1331,1624
0.1385,1632
0.1442,1630
0.1496,1623
0.1553,1620
0.1607,1623
