Experiment: Apr29_heat_tst_expt vial 11, Fri Apr 29 15:10:06 2022
0.0028,0.0
0.0084,0.000768344332204185
0.0141,0.0008952322036044347
0.0194,-0.0003608613422085849
0.0251,0.0005879378547501979
0.0307,0.0006146903918302637
0.0361,0.000768344332204185
0.0417,0.00024389435046812125
0.0474,0.0007048943068850289
0.0528,0.0004877757839822916
0.0584,0.0007048943068850289
0.0641,0.0005611826105786921
0.0695,0.00021715075300798858
0.0751,0.0005879378547501979
0.0808,0.00037082183375058975
0.0861,-0.0004878274517947645
0.0918,0.00021715075300798858
0.0972,0.000768344332204185
0.1028,3.672893911055297e-05
0.1085,-2.6740399360125622e-05
0.1138,0.0005244854514596664
0.1195,0.00043427948577279274
0.1252,0.0006146903918302637
0.1306,0.0005244854514596664
0.1362,0.0005879378547501979
0.1419,0.0005879378547501979
0.1472,0.0004610289884230401
0.1529,3.672893911055297e-05
0.1583,-9.021379757778725e-05
0.1639,0.00043427948577279274
0.1696,0.00037082183375058975
0.175,0.0008317902977774683
0.1806,0.00043427948577279274
0.1863,0.0010121902959956408
0.1917,0.0006781416061352186
0.1973,0.0006513861982941904
0.203,0.0005879378547501979
0.2084,0.0004610289884230401
0.2139,-5.3483505812135235e-05
0.2196,0.000768344332204185
0.225,0.00039756846564054094
0.2306,0.0007048943068850289
0.2363,0.0009219908095443596
0.2417,6.347220923208496e-05
0.2473,0.0003807723591982004
0.253,0.00037082183375058975
0.2583,0.00039756846564054094
0.264,0.0005879378547501979
0.2696,0.00039756846564054094
0.2751,0.0005244854514596664
