Experiment: Apr29_heat_tst_expt vial 10, Fri Apr 29 15:10:06 2022
0.0028,0.0
0.0084,0.0019984502574477148
0.0141,0.001547250502860642
0.0194,0.0006447864265339831
0.0251,0.00045127751684415074
0.0307,6.444147069650796e-05
0.0361,0.0010960292258905824
0.0417,-0.00019352354309098985
0.0474,0.0005157169057179445
0.0528,0.0013537679833754979
0.0584,-6.44412563497454e-05
0.0641,0.0006447864265339831
0.0695,0.00038683834231267866
0.0751,-0.0005157423773969327
0.0808,-0.00025776373933084074
0.0861,-0.0016119752542476107
0.0918,-0.0009026196008390386
0.0972,0.0007092228762086705
0.1028,-0.0007737281178208377
0.1085,-0.0007092820547933698
0.1138,-0.00038685548671058
0.1195,0.0010960292258905824
0.1252,0.0012248981759430677
0.1306,0.00038683834231267866
0.1362,0.0005803501912051701
0.1419,0.0011604635937434438
0.1472,0.0005157169057179445
0.1529,-0.0005157423773969327
0.1583,-0.00038685548671058
0.1639,0.00012888315573622577
0.1696,-0.0008381739665024313
0.175,0.0012248981759430677
0.1806,0.0001935221047943969
0.1863,0.001547250502860642
0.1917,0.0009025335113008737
0.1973,0.0012248981759430677
0.203,0.0003223993821288573
0.2084,0.0
0.2139,0.0003223993821288573
0.2196,0.0
0.225,0.0009669708183563941
0.2306,6.444147069650796e-05
0.2363,0.000580156508939389
0.2417,0.0008380964185921158
0.2473,0.00038683834231267866
0.253,0.0008380964185921158
0.2583,0.00012888315573622577
0.264,0.0003223993821288573
0.2696,6.444147069650796e-05
0.2751,0.0011604635937434438
