Experiment: Apr29_heat_tst_expt vial 7, Fri Apr 29 15:10:06 2022
0.0028,0.0
0.0084,0.000162126463481016
0.0141,-0.0012329824151873225
0.0194,0.0009087089966524076
0.0251,0.0012329371100801012
0.0307,0.0024658289150458756
0.0361,0.0010708219173451994
0.0417,0.0010708219173451994
0.0474,-0.00016212419143712964
0.0528,-0.0012329824151873225
0.0584,0.0
0.0641,0.0010708219173451994
0.0695,0.000162126463481016
0.0751,0.005515929339869885
0.0808,0.0019795171490795127
0.0861,-0.002952429885903385
0.0918,-0.004023383263954017
0.0972,-0.0004863657581921643
0.1028,-0.0017193751694932757
0.1085,0.0
0.1138,-0.005418675234055925
0.1195,0.0026279373811188833
0.1252,0.000162126463481016
0.1306,-0.000324246110835702
0.1362,0.003536578219581088
0.1419,0.003536578219581088
0.1472,0.0027900481192304483
0.1529,0.0019795171490795127
0.1583,-0.0012329824151873225
0.1639,0.0012329371100801012
0.1696,0.005093567078315431
0.175,-0.00016212419143712964
0.1806,-0.0009087092187769485
0.1863,-0.0010708469530023024
0.1917,-0.0010708469530023024
0.1973,0.004931476609652208
0.203,0.003536578219581088
0.2084,0.004769388413031095
0.2139,0.003698675414906205
0.2196,0.0027900481192304483
0.225,0.0013950545748553367
0.2306,0.005255659819017211
0.2363,0.0019795171490795127
0.2417,0.0024658289150458756
0.2473,0.003698675414906205
0.253,0.000162126463481016
0.2583,0.0023037227210167543
0.264,-0.00016212419143712964
0.2696,-0.0012329824151873225
0.2751,0.003536578219581088
