Experiment: Apr29_heat_tst_expt vial 12, Fri Apr 29 15:10:06 2022
0.0028,0.0
0.0084,-0.00016237360240189957
0.0141,-0.0007520235581566226
0.0194,-0.00022220708349429685
0.0251,-0.00027347671073130186
0.0307,-0.0007007561243908
0.0361,-0.0005383863746217799
0.0417,0.0005298438937444416
0.0474,-0.0003247462343747287
0.0528,0.00015381452977969445
0.0584,-0.0006409230212494066
0.0641,-0.00048711789591671106
0.0695,-0.0005383863746217799
0.0751,-5.9832568831907906e-05
0.0808,-8.561896656544832e-06
0.0861,0.0013332035497084505
0.0918,-5.9832568831907906e-05
0.0972,-0.00022220708349429685
0.1028,-5.9832568831907906e-05
0.1085,-0.00011110313741369282
0.1138,-0.0003247462343747287
0.1195,-0.0005896547497314941
0.1252,-0.0007605916081070418
0.1306,0.00015381452977969445
0.1362,-0.0009143913961517924
0.1419,-0.0005383863746217799
0.1472,-0.0008545581149075332
0.1529,0.0004700102128039063
0.1583,-0.00011110313741369282
0.1639,-0.00016237360240189957
0.1696,5.127140633298666e-05
0.175,-0.0003760156544245774
0.1806,-0.00017093735266371368
0.1863,-0.001333084465194645
0.1917,-0.0004272849708790716
0.1973,-0.0011280237112005764
0.203,-0.0003760156544245774
0.2084,-0.0009656577849792569
0.2139,-0.00027347671073130186
0.2196,-0.00048711789591671106
0.225,0.0
0.2306,-0.0003760156544245774
0.2363,-0.0017090689224135147
0.2417,-0.00022220708349429685
0.2473,-0.0004956853533899519
0.253,-0.0005896547497314941
0.2583,-0.0007520235581566226
0.264,-0.0009143913961517924
0.2696,-0.0005383863746217799
0.2751,-0.0007007561243908
