Experiment: Mar_4_Turb_expt vial 15, Thu Mar  4 17:36:01 2021
0.0012,-1.7825474318521937
0.0063,-1.7837216208823554
0.0118,-1.7831278171821907
0.0175,-1.7831278171821907
0.0229,-1.7831411798673786
0.0286,-1.7834113471637791
0.034,-1.7839918094970502
0.0397,-1.78283093725339
0.0451,-1.7825340719387772
0.0508,-1.7828576593616683
0.0562,-1.7828042131838067
0.0619,-1.7831278171821907
0.0673,-1.7825207115350346
0.073,-1.784328851268002
0.0786,-1.7831144540066766
0.084,-1.7831411798673786
0.0897,-1.7834514393770005
0.0951,-1.7837349863393146
0.1007,-1.7845990659340676
0.1063,-1.784328851268002
0.112,-1.7834247117251794
0.1174,-1.7831278171821907
0.1231,-1.7831144540066766
0.1285,-1.7827908504135257
0.1341,-1.783397982112053
0.1395,-1.78283093725339
0.1452,-1.7836681541512551
0.1506,-1.7837082549350696
0.1563,-1.7837082549350696
0.162,-1.7827774871529187
0.1674,-1.7834113471637791
0.1729,-1.7833578840149173
0.1786,-1.782480627381849
0.184,-1.7834247117251794
0.1897,-1.7834113471637791
0.1961,-1.7834113471637791
0.2007,-1.783397982112053
0.2064,-1.7831278171821907
0.2119,-1.7831278171821907
0.2174,-1.783397982112053
0.2228,-1.783438075796253
0.2285,-1.7837082549350696
0.234,-1.7837349863393146
0.2397,-1.7840185446537196
0.2452,-1.7831278171821907
0.2507,-1.784275375411121
0.2564,-1.783397982112053
0.2618,-1.7834113471637791
0.2675,-1.784275375411121
0.2729,-1.783371250537622
0.2786,-1.7834113471637791
0.284,-1.7825340719387772
0.2897,-1.7825207115350346
0.2951,-1.7831144540066766
0.3007,-1.7840185446537196
0.3064,-1.7831278171821907
0.3131,-1.7828175754637614
0.3173,-1.7840185446537196
0.3238,-1.7834113471637791
0.3301,-1.7828175754637614
0.3341,-1.7831144540066766
0.3398,-1.7839918094970502
0.3451,-1.7839784411832262
0.3508,-1.7836815215695194
0.3562,-1.7848826601809544
0.3619,-1.7840185446537196
0.3673,-1.7834247117251794
0.373,-1.7831144540066766
0.3786,-1.7831144540066766
0.384,-1.7834113471637791
0.3897,-1.7833846165700005
0.3951,-1.7849227746534402
0.4008,-1.783748351305948
0.4065,-1.7837349863393146
0.4119,-1.783397982112053
0.4173,-1.7828042131838067
0.423,-1.7845723242532028
0.4284,-1.7845990659340676
0.4341,-1.7840051773205479
0.4395,-1.783438075796253
0.4452,-1.7837216208823554
0.4506,-1.7845990659340676
0.4563,-1.784302114320214
0.4619,-1.7839918094970502
0.4673,-1.7830877261846694
0.473,-1.7825073506409654
0.4784,-1.7834247117251794
0.4841,-1.7836948884974575
0.4896,-1.783397982112053
0.4953,-1.7836815215695194
0.5007,-1.7840051773205479
0.5063,-1.7837082549350696
0.5117,-1.7833846165700005
0.5174,-1.7831411798673786
0.5231,-1.7842887451108305
0.5285,-1.78283093725339
0.5342,-1.7851930130043387
0.5396,-1.7837216208823554
0.5452,-1.7836815215695194
0.5506,-1.7837216208823554
0.5563,-1.7831278171821907
0.5618,-1.7848692877094732
