Experiment: Mar_4_Turb_expt vial 6, Thu Mar  4 17:36:01 2021
0.0012,-1.1947715825471539
0.0063,-1.194506729155472
0.0118,-1.194506729155472
0.0175,-1.195513241415699
0.0229,-1.1939982412992056
0.0286,-1.1952483501937987
0.034,-1.195280142836034
0.0397,-1.1947609901147465
0.0451,-1.195258948548166
0.0508,-1.1947398028290643
0.0562,-1.194750396875383
0.0619,-1.1947927649911023
0.0673,-1.1942313008807066
0.073,-1.194750396875383
0.0786,-1.1947609901147465
0.084,-1.195767545637326
0.0897,-1.1955026409073075
0.0951,-1.195258948548166
0.1007,-1.196011256396607
0.1063,-1.1950046670347276
0.112,-1.195258948548166
0.1174,-1.1955238411171352
0.1231,-1.1947398028290643
0.1285,-1.19471861231556
0.1341,-1.1954920395919604
0.1395,-1.1950152624281152
0.1452,-1.194506729155472
0.1506,-1.1955238411171352
0.1563,-1.1949940708343845
0.162,-1.1954920395919604
0.1674,-1.19471861231556
0.1729,-1.1944749534785886
0.1786,-1.1939664785464679
0.184,-1.1939664785464679
0.1897,-1.1949728760128318
0.1961,-1.1944855461778385
0.2007,-1.1944855461778385
0.2064,-1.1950152624281152
0.2119,-1.1944749534785886
0.2174,-1.195237751032476
0.2228,-1.195237751032476
0.2285,-1.19472920797579
0.234,-1.1955026409073075
0.2397,-1.195237751032476
0.2452,-1.1941995268241623
0.2507,-1.1954920395919604
0.2564,-1.19472920797579
0.2618,-1.1944749534785886
0.2675,-1.1949834738270861
0.2729,-1.1944749534785886
0.2786,-1.1952271510641972
0.284,-1.194241890618977
0.2897,-1.1949834738270861
0.2951,-1.194241890618977
0.3007,-1.1949834738270861
0.3064,-1.19472920797579
0.3131,-1.194750396875383
0.3173,-1.1944749534785886
0.3238,-1.1955026409073075
0.3301,-1.1939664785464679
0.3341,-1.1949940708343845
0.3398,-1.196011256396607
0.3451,-1.19471861231556
0.3508,-1.1955026409073075
0.3562,-1.195258948548166
0.3619,-1.195767545637326
0.3673,-1.195470834540399
0.373,-1.1952271510641972
0.3786,-1.195237751032476
0.384,-1.19471861231556
0.3897,-1.194750396875383
0.3951,-1.196530526426772
0.4008,-1.195258948548166
0.4065,-1.1957463395055388
0.4119,-1.1952271510641972
0.4173,-1.195258948548166
0.423,-1.1952271510641972
0.4284,-1.196011256396607
0.4341,-1.1957357352292115
0.4395,-1.1952483501937987
0.4452,-1.1949622773916218
0.4506,-1.19472920797579
0.4563,-1.1955026409073075
0.4619,-1.1952483501937987
0.4673,-1.195513241415699
0.473,-1.1949834738270861
0.4784,-1.19471861231556
0.4841,-1.195237751032476
0.4896,-1.1954814374696574
0.4953,-1.193987654521915
0.5007,-1.1957463395055388
0.5063,-1.1942207103354812
0.5117,-1.1944749534785886
0.5174,-1.195258948548166
0.5231,-1.1949728760128318
