Experiment: Mar_4_Turb_expt vial 5, Thu Mar  4 17:36:01 2021
0.0012,-0.02095680021123081
0.0063,-0.022371317892535547
0.0118,-0.02238814238144793
0.0175,-0.020451277739884866
0.0229,-0.02124846747954623
0.0286,-0.020143040870975737
0.034,-0.02088341998022447
0.0397,-0.021739544759711737
0.0451,-0.022346078447416207
0.0508,-0.02275328387487996
0.0562,-0.02212146440054219
0.0619,-0.022587551087150604
0.0673,-0.021074342899598975
0.073,-0.021697528902369534
0.0786,0.19400269637710194
0.084,-0.010056174445891242
0.0897,-0.0017784558943538809
0.0951,-0.006876268199994762
0.1007,-0.01250731393559712
0.1063,-0.010266495974912138
0.112,-0.013423742766037194
0.1174,-0.01279192982944477
0.1231,-0.010714876617681113
0.1285,-0.008361994218148205
0.1341,-0.009176610950501818
0.1395,-0.009832766264476156
0.1452,-0.011665362828780279
0.1506,-0.011840954907237022
0.1563,-0.008811578208636539
0.162,-0.012653015309432192
0.1674,-0.01193822716895565
0.1729,-0.010775375631297601
0.1786,-0.012947337830954031
0.184,-0.01331583095627642
0.1897,-0.013086764643995497
0.1961,-0.012712299101402591
0.2007,-0.011456357768725445
0.2064,-0.011431484022783489
0.2119,-0.010241382299683077
0.2174,-0.011400694540760758
0.2228,-0.01118117877676239
0.2285,-0.012294144417530073
0.234,-0.012904175020825859
0.2397,-0.012986435637136418
0.2452,-0.013962420144954746
0.2507,-0.014997182505136153
0.2564,-0.015226404315028086
0.2618,-0.014126338981374276
0.2675,-0.014047656128126418
0.2729,-0.015876797642973228
0.2786,-0.014220732442429496
0.284,-0.017182371350156544
0.2897,-0.015221552263000926
0.2951,-0.015343315291330817
0.3007,-0.015347669886080495
0.3064,-0.015333951073935648
0.3131,-0.014997182505136153
0.3173,-0.01598305160619029
0.3238,-0.015497626744565451
0.3301,-0.014356143189378279
0.3341,-0.017069604693070173
0.3398,-0.015364888937228538
0.3451,-0.016749816419731722
0.3508,-0.01472450138324144
0.3562,-0.01689095100471305
0.3619,-0.014767466678582641
0.3673,-0.016819088940730254
0.373,-0.017749131265155094
0.3786,-0.01726840499565485
0.384,-0.017299750379843215
0.3897,-0.016966599450774278
0.3951,-0.017657298328596194
0.4008,-0.01589868757210111
0.4065,-0.01705429963007432
0.4119,-0.019189999297863025
0.4173,-0.018222548922084525
0.423,-0.018224619567644207
0.4284,-0.018146793670710704
0.4341,-0.017503542051706567
0.4395,-0.01941176497741892
0.4452,-0.017796124629073984
0.4506,-0.019785380428324673
0.4563,-0.018933712031848904
0.4619,-0.018715185349003516
0.4673,-0.01918221935868536
0.473,-0.017387968443222768
0.4784,-0.01959381902497148
0.4841,-0.019509454020816386
0.4896,-0.020696434670990693
0.4953,-0.017558905873462316
0.5007,-0.017150361003722803
0.5063,-0.016156806213022845
0.5117,-0.016882090624950274
0.5174,-0.018612384964433293
0.5231,-0.016444863481566152
0.5285,-0.016921207652482395
0.5342,-0.014154876304304342
0.5396,-0.01984583251950056
0.5452,-0.01961632513884104
0.5506,-0.018183040302853337
0.5563,-0.019501437901365493
0.5618,-0.018431453252411245
0.5675,-0.018269057060607996
0.5729,-0.01852658579035682
0.5785,-0.018765568816700107
0.5839,-0.019663782495949134
0.5896,-0.018183040302853337
0.5953,-0.020234924518969355
0.6007,-0.01961632513884104
0.6064,-0.017055786600814415
0.6118,-0.01739006269720078
0.6175,-0.017037157014641258
0.6229,-0.018447397180734626
0.6286,-0.01906055449479127
0.6342,-0.018993396471048696
0.6396,-0.019038827809768732
0.6453,-0.01913627409279206
0.6507,-0.019917425297519276
0.6564,-0.020032925117230982
0.6618,-0.018463317908468113
0.6675,-0.018083803463172177
0.6729,-0.018062919184173687
0.6786,-0.018131835436270727
0.684,-0.01894265192955391
0.6896,-0.018979345683508897
0.6953,-0.019225711263338052
0.7007,-0.020685801296060347
0.7064,-0.019223333002423404
0.7118,-0.01892906305902431
0.7175,-0.018830084235898936
0.7229,-0.020253466060659364
0.7286,-0.01930475392098563
0.734,-0.020359813480264277
0.7397,-0.02024083681168698
0.7451,-0.021212922912786647
0.7508,-0.01856240309852264
0.7562,-0.02045712229100083
0.7619,-0.018743155138367995
0.7675,-0.01881758024030411
0.7729,-0.01940111172055059
0.7786,-0.019123566643272416
0.784,-0.02002425679153308
0.7897,-0.017701603482687123
0.7953,-0.016635320485028582
