Experiment: Mar_4_Turb_expt vial 10, Thu Mar  4 17:36:01 2021
0.0012,-0.9706069192807387
0.0063,-0.970038035111485
0.0118,-0.9700483392478045
0.0175,-0.9700483392478045
0.0229,-0.9695310369195986
0.0286,-0.970332772380851
0.034,-0.9692672549901651
0.0397,-0.970353381702022
0.0451,-0.9698154353674511
0.0508,-0.9703636857657403
0.0562,-0.970038035111485
0.0619,-0.9700586429862128
0.0673,-0.970343077240392
0.073,-0.9700586429862128
0.0786,-0.9706172256593242
0.084,-0.9697948329182802
0.0897,-0.9698257359951692
0.0951,-0.9692672549901651
0.1007,-0.9684862854561429
0.1063,-0.968212267964953
0.112,-0.9695619342456208
0.1174,-0.9698154353674511
0.1231,-0.970332772380851
0.1285,-0.9708707753903361
0.1341,-0.9700792492692951
0.1395,-0.9697948329182802
0.1452,-0.9701307580135525
0.1506,-0.9693084429612158
0.1563,-0.9695825304734121
0.162,-0.9693084429612158
0.1674,-0.969846336056872
0.1729,-0.9695722325584721
0.1786,-0.9713882172899215
0.184,-0.9700689463267096
0.1897,-0.9714191536782801
0.1961,-0.9706069192807387
0.2007,-0.9700689463267096
0.2064,-0.970343077240392
0.2119,-0.9700586429862128
0.2174,-0.9698257359951692
0.2228,-0.9695516355348581
0.2285,-0.9706172256593242
0.234,-0.9698360362249765
0.2397,-0.9695722325584721
0.2452,-0.9698566354908565
0.2507,-0.9692878497715132
0.2564,-0.9695928279904408
0.2618,-0.9706687515835819
0.2675,-0.9703636857657403
0.2729,-0.9700792492692951
0.2786,-0.9709120061850328
0.284,-0.9711552655962692
0.2897,-0.9698257359951692
0.2951,-0.9706069192807387
0.3007,-0.9705966125042418
0.3064,-0.9709223128889288
0.3131,-0.970353381702022
0.3173,-0.9703945955694278
0.3238,-0.9701204570605239
0.3301,-0.9706172256593242
0.3341,-0.970353381702022
0.3398,-0.9695722325584721
0.3451,-0.970353381702022
0.3508,-0.9695722325584721
0.3562,-0.9701101557095838
0.3619,-0.969603125109558
0.3673,-0.9701101557095838
0.373,-0.9698257359951692
0.3786,-0.9701101557095838
0.384,-0.9708604666968832
0.3897,-0.9703842926994436
0.3951,-0.9700895518139692
0.4008,-0.9693187389592003
0.4065,-0.9698360362249765
0.4119,-0.9700998539607324
0.4173,-0.9709016990832259
0.423,-0.9698566354908565
0.4284,-0.9685274488320798
0.4341,-0.9696134218307639
0.4395,-0.9698257359951692
0.4452,-0.9701204570605239
0.4506,-0.9698669345269293
0.4563,-0.9701307580135525
0.4619,-0.9709532306131483
0.4673,-0.9711758840317063
0.473,-0.9706481424076127
0.4784,-0.9711758840317063
0.4841,-0.9701307580135525
0.4896,-0.970404898041501
0.4953,-0.9709016990832259
0.5007,-0.9706378372227612
0.5063,-0.9703739894315476
0.5117,-0.970343077240392
0.5174,-0.9703739894315476
0.5231,-0.9703842926994436
0.5285,-0.9703739894315476
0.5342,-0.9695310369195986
0.5396,-0.970353381702022
0.5452,-0.9706584471945527
0.5506,-0.9698566354908565
0.5563,-0.970343077240392
0.5618,-0.9709223128889288
0.5675,-0.969603125109558
0.5729,-0.9695722325584721
0.5785,-0.969329034559273
0.5839,-0.9698566354908565
0.5896,-0.9698669345269293
0.5953,-0.9706378372227612
0.6007,-0.9716933690801283
0.6064,-0.9701101557095838
0.6118,-0.9701513587258759
0.6175,-0.9698566354908565
0.6229,-0.9711655750129434
0.6286,-0.9701307580135525
0.6342,-0.9698360362249765
0.6396,-0.9703636857657403
0.6453,-0.9704152001156625
0.6507,-0.9701307580135525
0.6564,-0.9709326191949135
0.6618,-0.9703636857657403
0.6675,-0.9698566354908565
0.6729,-0.9701204570605239
0.6786,-0.9695928279904408
0.684,-0.9703842926994436
0.6896,-0.9706790555746994
0.6953,-0.9703739894315476
0.7007,-0.9709429251029864
0.7064,-0.9706378372227612
0.7118,-0.9701204570605239
0.7175,-0.9711861926525578
0.7229,-0.9696237181540586
0.7286,-0.9698566354908565
0.734,-0.9701204570605239
0.7397,-0.9703636857657403
0.7451,-0.9703739894315476
0.7508,-0.9695825304734121
0.7562,-0.9695619342456208
0.7619,-0.9698669345269293
0.7675,-0.9709120061850328
0.7729,-0.9700998539607324
0.7786,-0.9706584471945527
0.784,-0.9709223128889288
0.7897,-0.9700998539607324
0.7953,-0.9703945955694278
0.8007,-0.9703842926994436
0.8062,-0.9703739894315476
0.8119,-0.9690858413698598
0.8173,-0.9701410585686698
0.823,-0.9700998539607324
0.8287,-0.9685274488320798
0.8341,-0.9709223128889288
0.8397,-0.969329034559273
0.8451,-0.970404898041501
0.8508,-0.9706172256593242
0.8562,-0.9701410585686698
0.8619,-0.9703945955694278
0.8676,-0.9706893591679053
0.873,-0.9698360362249765
0.8785,-0.9703739894315476
0.8841,-0.9709223128889288
0.8896,-0.9703636857657403
0.8952,-0.9706172256593242
0.9007,-0.9695722325584721
0.9063,-0.9698360362249765
0.912,-0.9698669345269293
0.9174,-0.969603125109558
0.9231,-0.9706687515835819
0.9285,-0.9700895518139692
0.9342,-0.9700689463267096
0.9396,-0.970353381702022
0.9453,-0.9706378372227612
0.9507,-0.9711758840317063
0.9564,-0.9706481424076127
0.9618,-0.9701101557095838
0.9675,-0.9698566354908565
0.9731,-0.9700998539607324
0.9785,-0.9698360362249765
0.9842,-0.970404898041501
0.9896,-0.9706481424076127
0.9953,-0.9695928279904408
1.0064,-0.9693599189720239
1.0118,-0.969603125109558
1.0174,-0.9682637135948736
1.0231,-0.9688014899046969
1.0285,-0.9706584471945527
1.0342,-0.9711758840317063
1.0396,-0.9698875314053412
1.0453,-0.9701204570605239
1.0507,-0.9693187389592003
1.0564,-0.9703739894315476
1.0618,-0.9709120061850328
1.0675,-0.9706481424076127
1.0729,-0.9709120061850328
1.0786,-0.9695825304734121
1.084,-0.970353381702022
1.0897,-0.9706687515835819
1.0951,-0.9709326191949135
1.1008,-0.9700998539607324
1.1062,-0.9706584471945527
1.1119,-0.9714294650119099
1.1176,-0.9711552655962692
1.123,-0.9701101557095838
1.1287,-0.9711758840317063
1.1341,-0.9701204570605239
1.1398,-0.9701204570605239
1.1451,-0.9706790555746994
1.1508,-0.9706069192807387
1.1563,-0.9706378372227612
1.1619,-0.9711655750129434
1.1673,-0.9701101557095838
1.173,-0.9700792492692951
1.1785,-0.969846336056872
1.1841,-0.9703739894315476
1.1896,-0.9711552655962692
1.1952,-0.9711655750129434
1.2007,-0.9703636857657403
1.2064,-0.9698154353674511
1.212,-0.9706172256593242
