Experiment: Mar_4_Turb_expt vial 14, Thu Mar  4 17:36:01 2021
0.0012,-0.9160984483984903
0.0063,-0.9047995100149562
0.0118,-0.913036029991027
0.0175,-0.9240291005557708
0.0229,-0.925100924128401
0.0286,-0.9266146827560529
0.034,-0.9291728387516275
0.0397,-0.9289300557486643
0.0451,-0.9289446176710885
0.0508,-0.9209750800327362
0.0562,-0.925042776891743
0.0619,-0.9186643459614368
0.0673,-0.921503272457948
0.073,-0.9259013558692827
0.0786,-0.924557707768422
0.084,-0.9217456249894108
0.0897,-0.9212174004325204
0.0951,-0.9248293061473175
0.1007,-0.9276726770965253
0.1063,-0.930503532069846
0.112,-0.929231092282784
0.1174,-0.9328357738184355
0.1231,-0.9343232495306298
0.1285,-0.9322622845090515
0.1341,-0.9379032628623036
0.1395,-0.9384483824136975
0.1452,-0.9245286399915524
0.1506,-0.9260857951241357
0.1563,-0.933579447661438
0.162,-0.9227442085979234
0.1674,-0.9214742470619198
0.1729,-0.9363998935414743
0.1786,-0.9324906733097308
0.184,-0.929974112810346
0.1897,-0.9338225026675251
0.1961,-0.930445242915818
0.2007,-0.9258431920247574
0.2064,-0.9281872278676447
0.2119,-0.9263720475249959
0.2174,-0.9243006609615284
0.2228,-0.9235731985840749
0.2285,-0.9266001355808057
0.234,-0.9248147712567732
0.2397,-0.9219879903650916
0.2452,-0.9212028887366157
0.2507,-0.9263575024974967
0.2564,-0.9286727253569873
0.2618,-0.926342957011742
0.2675,-0.9232726405485335
0.2729,-0.9188920349430606
0.2786,-0.9222448870388641
0.284,-0.923030200213026
0.2897,-0.9191922229149746
0.2951,-0.9238011455246897
0.3007,-0.9211883765824557
0.3064,-0.9227442085979234
0.3131,-0.9253289482778496
0.3173,-0.9170956383763803
0.3238,-0.9217311103727766
0.3301,-0.9222158496728594
0.3341,-0.919918914258951
0.3398,-0.918877537994333
0.3451,-0.9235296206295954
0.3508,-0.9245141054157348
0.3562,-0.9127508199602138
0.3619,-0.9225163200792063
0.3673,-0.926342957011742
0.373,-0.9206747401260011
0.3786,-0.9135052974173261
0.384,-0.930231528298805
0.3897,-0.9240145698171932
0.3951,-0.9207327724771692
0.4008,-0.9235586730575037
0.4065,-0.9292019664337163
0.4119,-0.9263575024974967
0.4173,-0.9330350212812093
0.423,-0.9310038748529293
0.4284,-0.9297167140033447
0.4341,-0.9271290933175392
0.4395,-0.9235441470726772
0.4452,-0.9219589563780719
0.4506,-0.9232726405485335
0.4563,-0.9189210274657496
0.4619,-0.9168101096974275
0.4673,-0.9178509323397389
0.473,-0.9214597336765227
0.4784,-0.9212319116701696
0.4841,-0.9150725564541318
0.4896,-0.9114406940269997
0.4953,-0.917110123040405
0.5007,-0.9214452198328701
0.5063,-0.9253289482778496
0.5117,-0.9196621694077918
0.5174,-0.9183931884853501
0.5231,-0.9268864281025515
0.5285,-0.9245286399915524
0.5342,-0.9242861289917138
0.5396,-0.9171246072461742
0.5452,-0.9206747401260011
0.5506,-0.9214887599890615
0.5563,-0.9150725564541318
0.5618,-0.9155709949945812
0.5675,-0.912992658469359
0.5729,-0.91353421898133
0.5785,-0.9199479202975799
0.5839,-0.9160694930446364
0.5896,-0.9175943226297346
0.5953,-0.9140324674812399
0.6007,-0.912992658469359
0.6064,-0.9207037572180958
