Experiment: Mar_4_Turb_expt vial 9, Thu Mar  4 17:36:01 2021
0.0012,0.6116396327044618
0.0063,0.6109743745042991
0.0118,0.6113070247334174
0.0175,0.6117828451664478
0.0229,0.6112977956262484
0.0286,0.6111453192884138
0.034,0.6114687192260577
0.0397,0.6109743745042991
0.0451,0.6109651462280884
0.0508,0.6112885666296165
0.0562,0.6113070247334174
0.0619,0.6113162539511231
0.0673,0.6111268619050341
0.073,0.6111360905414555
0.0786,0.6114594897586781
0.084,0.6104799334830716
0.0897,0.6108034195987795
0.0951,0.6109743745042991
0.1007,0.6099946221667855
0.1063,0.6104891606786504
0.112,0.6106509095728968
0.1174,0.6109651462280884
0.1231,0.6114594897586781
0.1285,0.6112885666296165
0.1341,0.6112793377435212
0.1395,0.6109651462280884
0.1452,0.6114225729945285
0.1506,0.6111268619050341
0.1563,0.6109466900072771
0.162,0.610794191793316
0.1674,0.6107849640983893
0.1729,0.6109836028910468
0.1786,0.6117920753542485
0.184,0.6116211729387446
0.1897,0.6109559180624142
0.1961,0.6114410311555296
0.2007,0.6111176333791494
0.2064,0.6114410311555296
0.2119,0.6112885666296165
0.2174,0.6106509095728968
0.2228,0.6106324545718543
0.2285,0.6112793377435212
0.234,0.6108311036783907
0.2397,0.6104799334830716
0.2452,0.6111176333791494
0.2507,0.6102997206575465
0.2564,0.6111268619050341
0.2618,0.6115934841191952
0.2675,0.6114410311555296
0.2729,0.6111360905414555
0.2786,0.6112793377435212
0.284,0.6111268619050341
0.2897,0.6107757365139996
0.2951,0.6111360905414555
0.3007,0.6109743745042991
0.3064,0.6111176333791494
0.3131,0.6111268619050341
0.3173,0.6110991766589906
0.3238,0.6109559180624142
0.3301,0.6112793377435212
0.3341,0.6109743745042991
0.3398,0.6111176333791494
0.3451,0.6108034195987795
0.3508,0.6108034195987795
0.3562,0.6109559180624142
0.3619,0.6106509095728968
0.3673,0.6112977956262484
0.373,0.6114502604018356
0.3786,0.6112977956262484
0.384,0.6116119432216914
0.3897,0.6111360905414555
0.3951,0.6106324545718543
0.4008,0.6108034195987795
0.4065,0.6111360905414555
0.4119,0.6112793377435212
0.4173,0.6112701089679626
0.423,0.610794191793316
0.4284,0.6101656300330685
0.4341,0.6111176333791494
0.4395,0.6108126475147796
0.4452,0.6112885666296165
0.4506,0.6106324545718543
0.4563,0.6112885666296165
0.4619,0.6107849640983893
0.4673,0.6106324545718543
0.473,0.6114410311555296
0.4784,0.6112977956262484
0.4841,0.6109559180624142
0.4896,0.6111084049638016
0.4953,0.6112885666296165
0.5007,0.610794191793316
0.5063,0.6109559180624142
0.5117,0.6111360905414555
0.5174,0.6112793377435212
0.5231,0.6108126475147796
0.5285,0.6112977956262484
0.5342,0.6104983879847664
0.5396,0.6111268619050341
0.5452,0.6114502604018356
0.5506,0.6109559180624142
0.5563,0.6112977956262484
0.5618,0.6112793377435212
0.5675,0.6108034195987795
0.5729,0.6109743745042991
0.5785,0.6109559180624142
0.5839,0.6111453192884138
0.5896,0.6109743745042991
0.5953,0.6112701089679626
0.6007,0.6111360905414555
0.6064,0.6109743745042991
0.6118,0.6106140000129592
0.6175,0.6109836028910468
0.6229,0.6111453192884138
0.6286,0.6109466900072771
0.6342,0.6106324545718543
0.6396,0.6108126475147796
0.6453,0.6106416820171072
0.6507,0.610794191793316
0.6564,0.6111176333791494
0.6618,0.6109466900072771
0.6675,0.6109743745042991
0.6729,0.6109559180624142
0.6786,0.610794191793316
0.684,0.6114318020197606
0.6896,0.6109559180624142
0.6953,0.6106324545718543
0.7007,0.6112793377435212
0.7064,0.6111637771139408
0.7118,0.6109743745042991
0.7175,0.6112608803029411
0.7229,0.6109651462280884
0.7286,0.6106509095728968
0.734,0.6103366277779465
0.7397,0.6106416820171072
0.7451,0.6111268619050341
0.7508,0.6108126475147796
0.7562,0.6103458548343886
0.7619,0.6109466900072771
0.7675,0.6117643851224568
0.7729,0.6109743745042991
0.7786,0.6112701089679626
0.784,0.6111360905414555
0.7897,0.6109928313883314
0.7953,0.6112977956262484
0.8007,0.6109743745042991
0.8062,0.6108126475147796
0.8119,0.6111545481459089
0.8173,0.6111360905414555
0.823,0.6111268619050341
0.8287,0.6106416820171072
0.8341,0.6117643851224568
0.8397,0.6104799334830716
0.8451,0.6106232272371384
0.8508,0.6112793377435212
0.8562,0.6109651462280884
0.8619,0.6111176333791494
0.8676,0.6111176333791494
0.873,0.6109651462280884
0.8785,0.6109559180624142
0.8841,0.6111360905414555
0.8896,0.6109651462280884
0.8952,0.6111453192884138
