Experiment: Mar_4_Turb_expt vial 3, Thu Mar  4 17:36:01 2021
0.0012,-0.021842050632144394
0.0063,-0.027412401793471597
0.0118,-0.0254204288224269
0.0175,-0.02542196457242185
0.0229,-0.023033533856972266
0.0286,-0.02781066445960123
0.034,-0.026217347669572177
0.0397,-0.02621717264865886
0.0451,-0.02502210881294964
0.0508,-0.02263500608989788
0.0562,-0.024624677119762017
0.0619,-0.021439372886624453
0.0673,-0.02422534721242564
0.073,-0.018904216480226665
0.0786,-0.031144372489910088
0.084,-0.029182305789111407
0.0897,-0.02802884392261107
0.0951,-0.026106277636758213
0.1007,-0.02613408222075342
0.1063,-0.018896474712128075
0.112,-0.029543348076128906
0.1174,-0.02917312602923494
0.1231,-0.028714954894087708
0.1285,-0.02154064855480131
0.1341,-0.022671862021651945
0.1395,-0.01774043350390775
0.1452,-0.013160785809987807
0.1506,-0.02190805845650101
0.1563,-0.024510663534301314
0.162,-0.027971024629905195
0.1674,-0.025297088981184324
0.1729,-0.024897880798664174
0.1786,-0.0252553250167713
0.184,-0.02524779948773581
0.1897,-0.02411029185889979
0.1961,-0.02450770854725426
0.2007,-0.02298334805287916
0.2064,-0.02372336745027659
0.2119,-0.023713028782518464
0.2174,-0.024122098158342098
0.2228,-0.021781895541199692
0.2285,-0.027100236126273325
0.234,-0.024405286572755536
0.2397,-0.024805973252439273
0.2452,-0.02748158691993785
0.2507,-0.030865086114050477
0.2564,-0.03050008263400006
0.2618,-0.030061403572853918
0.2675,-0.032733139480653595
0.2729,-0.035043884989744534
0.2786,-0.03196770133192106
0.284,-0.02931037260242908
0.2897,-0.032660849054269914
0.2951,-0.03041561423195005
0.3007,-0.032673288942940415
0.3064,-0.034955299258557115
0.3131,-0.03190486646554502
0.3173,-0.03305496819740861
0.3238,-0.035643183217095364
0.3301,-0.031159449680871587
0.3341,-0.03487780095741555
0.3398,-0.03487593812240797
0.3451,-0.033355302110500196
0.3508,-0.028085246211478676
0.3562,-0.03604011481523628
0.3619,-0.02766077188465399
0.3673,-0.03212941943764647
0.373,-0.03593933068705013
0.3786,-0.033643926874832975
0.384,-0.03401748585049469
0.3897,-0.03512848664320689
0.3951,-0.031010778718086884
0.4008,-0.03781039058033553
0.4065,-0.034777940270080965
0.4119,-0.03587736422695609
0.4173,-0.03590845246083463
0.423,-0.038489398840364064
0.4284,-0.030959935433547914
0.4341,-0.03581455773620945
0.4395,-0.03241496426756285
0.4452,-0.03429500632196736
0.4506,-0.02900622571827416
0.4563,-0.03044450292814105
0.4619,-0.036858863339863435
0.4673,-0.03421078008628409
0.473,-0.03422459469710204
0.4784,-0.03276308979853626
0.4841,-0.031979608922443115
0.4896,-0.033471674957730846
0.4953,-0.034597143721444734
0.5007,-0.03910301830045526
0.5063,-0.03497167776363641
0.5117,-0.036848648927639394
0.5174,-0.03527356262314396
0.5231,-0.0315880794635508
0.5285,-0.035612873192506944
0.5342,-0.031061768207564233
0.5396,-0.03665916336938024
0.5452,-0.0340988161156921
0.5506,-0.035916074141204346
0.5563,-0.03483016319620291
0.5618,-0.0340459583585917
0.5675,-0.0344318457538102
0.5729,-0.032569767979989006
0.5785,-0.03549844998382401
0.5839,-0.03516257447241178
0.5896,-0.03248937760233095
0.5953,-0.03521219786268359
0.6007,-0.03469515755970387
0.6064,-0.036578026872549074
