Experiment: Apr29_NP_tst_expt vial 3, Fri Apr 29 15:50:32 2022
0,0
2.857,0.4
9.0681,0.2
9.0904,0.4
10.6403,0.2
10.6626,0.4
12.2403,0.2
12.2626,0.4
13.9514,0.2
13.9737,0.4
15.8625,0.2
15.8847,0.4
17.9793,0.2
18.0016,0.4
20.4018,0.2
20.4241,0.4
22.3462,0.2
22.3685,0.4
23.9075,0.2
23.9298,0.4
25.6631,0.2
25.6854,0.4
27.3686,0.2
27.3908,0.4
29.1021,0.2
29.1244,0.4
30.8798,0.2
30.9021,0.4
32.641,0.2
32.6633,0.4
34.7021,0.2
34.7243,0.4
37.0802,0.2
37.1022,0.4
40.7245,0.2
