Experiment: Mar_9_turb3_expt vial 12, Tue Mar  9 17:54:12 2021
0.0019,1608
0.0076,1618
0.013,1618
0.0187,1609
0.0241,1606
0.0299,1612
0.0353,1618
0.041,1616
0.0464,1610
0.052,1608
0.0574,1613
0.0631,1616
0.0688,1613
0.0742,1609
0.0799,1608
0.0853,1615
0.091,1618
0.0964,1612
0.1021,1606
0.1075,1615
0.1131,1619
0.1186,1615
0.1242,1607
0.1299,1608
0.1353,1617
0.141,1617
0.1464,1614
0.1521,1607
0.1575,1610
0.1632,1616
0.1686,1618
0.1742,1611
0.1799,1606
0.1853,1609
0.191,1619
0.1964,1619
0.202,1613
0.2077,1608
0.2131,1610
0.2188,1619
0.2242,1616
0.2298,1610
0.2353,1608
0.2409,1615
0.2466,1620
0.252,1614
0.2577,1608
0.263,1612
0.2687,1617
0.2744,1616
0.2798,1610
0.2855,1609
0.2909,1614
0.2966,1620
0.302,1619
0.3077,1609
0.3131,1607
0.3187,1612
0.3241,1619
0.3298,1616
0.3352,1608
0.3409,1609
0.3466,1616
0.352,1618
0.3577,1613
0.3631,1608
0.3688,1610
0.3742,1617
0.3799,1617
0.3853,1610
0.391,1609
0.3964,1616
0.4021,1615
0.4077,1614
0.4131,1607
0.4188,1608
0.4242,1616
0.4299,1618
0.4354,1617
0.441,1610
0.4464,1610
0.4521,1616
0.4575,1618
0.4632,1611
0.4689,1607
0.4743,1614
0.4799,1617
0.4853,1617
0.491,1609
0.4964,1610
0.5021,1616
0.5075,1617
0.5132,1611
0.5186,1608
0.5243,1614
0.5299,1617
0.5353,1616
0.541,1608
0.5464,1612
0.5521,1617
0.5575,1616
0.5632,1611
0.5686,1606
0.5743,1613
0.5797,1619
0.5854,1615
0.5911,1610
0.5965,1608
0.6021,1616
0.6075,1619
0.6132,1614
0.6186,1609
0.6243,1607
0.6297,1616
0.6354,1619
0.641,1616
0.6465,1608
0.6521,1609
0.6575,1617
0.6632,1617
0.6686,1613
0.6743,1608
0.6797,1608
0.6854,1618
0.6908,1620
0.6965,1614
0.7022,1607
0.7076,1612
0.7133,1617
0.7187,1618
0.7243,1610
0.7297,1610
0.7354,1616
0.7408,1618
0.7465,1614
0.7519,1607
0.7576,1610
0.7633,1617
0.7687,1617
0.7743,1610
0.7797,1610
0.7854,1616
0.7908,1620
0.7965,1615
0.8022,1609
0.8076,1611
0.8132,1617
0.8186,1619
0.8243,1614
0.83,1609
0.8354,1611
0.841,1617
0.8464,1616
0.8521,1612
0.8575,1608
0.8632,1612
0.8686,1619
0.8743,1618
0.88,1611
0.8854,1606
0.8911,1611
0.8965,1619
0.9022,1616
0.9076,1613
0.9132,1607
0.9186,1614
0.9243,1619
0.93,1615
0.9354,1609
0.9411,1609
0.9465,1616
0.9521,1618
0.9575,1613
0.9632,1608
0.9686,1614
0.9743,1618
0.98,1614
0.9854,1609
0.9911,1612
0.9965,1617
1.0022,1618
1.0075,1613
1.0133,1608
1.0186,1611
1.0243,1618
1.03,1618
1.0354,1613
1.0411,1609
1.0465,1610
1.0522,1616
1.0576,1619
1.0633,1616
1.0687,1608
1.0744,1607
1.0798,1617
1.0854,1619
1.0911,1612
1.0965,1607
1.1022,1612
1.1076,1617
1.1133,1618
1.1187,1613
1.1244,1608
1.1298,1611
1.1355,1618
1.1409,1616
1.1466,1612
1.152,1610
1.1576,1616
1.1633,1619
1.1687,1613
1.1744,1606
1.1798,1613
1.1855,1617
1.1909,1618
1.1965,1612
1.2019,1606
1.2076,1611
1.2133,1618
1.2187,1618
1.2241,1610
1.2298,1610
1.2355,1613
1.2409,1618
1.2466,1614
1.252,1606
1.2577,1608
1.2631,1616
1.2687,1619
1.2741,1614
1.2798,1605
1.2855,1611
1.2909,1617
1.2966,1617
1.302,1610
1.3077,1608
1.3131,1614
1.3188,1618
1.3242,1615
1.3298,1609
1.3355,1608
1.341,1613
1.3466,1620
1.352,1618
1.3577,1609
1.3631,1607
1.3688,1616
1.3742,1619
1.3799,1614
1.3853,1606
1.391,1608
1.3966,1619
1.402,1616
1.4077,1610
1.4131,1607
1.4188,1612
1.4242,1619
1.4299,1616
1.4353,1609
1.441,1607
1.4467,1613
1.4521,1617
1.4575,1616
1.4632,1608
1.4689,1609
1.4743,1617
1.48,1619
1.4854,1613
1.4911,1605
1.4965,1611
1.5021,1618
1.5076,1618
1.5133,1609
1.5186,1605
1.5243,1609
1.5298,1617
1.5354,1620
1.5411,1613
1.5465,1607
1.5522,1607
1.5576,1619
1.5633,1618
1.5687,1613
1.5744,1607
1.5798,1610
1.5855,1619
1.5909,1617
1.5966,1612
1.602,1605
1.6077,1611
1.6131,1618
1.6188,1618
1.6242,1609
1.6299,1609
1.6356,1612
1.641,1619
1.6467,1617
1.6521,1608
1.6578,1608
1.6632,1613
1.6688,1620
1.6742,1618
1.6799,1610
1.6853,1605
1.691,1615
1.6964,1617
1.7021,1617
1.7078,1607
1.7132,1608
1.7189,1615
1.7242,1617
1.7299,1613
