Experiment: Mar_9_turb3_expt vial 11, Tue Mar  9 17:54:12 2021
0.0019,1622
0.0076,1622
0.013,1628
0.0187,1622
0.0241,1622
0.0299,1627
0.0353,1622
0.041,1623
0.0464,1627
0.052,1626
0.0574,1621
0.0631,1619
0.0688,1627
0.0742,1625
0.0799,1622
0.0853,1621
0.091,1629
0.0964,1625
0.1021,1621
0.1075,1626
0.1131,1626
0.1186,1618
0.1242,1622
0.1299,1628
0.1353,1623
0.141,1621
0.1464,1628
0.1521,1622
0.1575,1620
0.1632,1625
0.1686,1627
0.1742,1622
0.1799,1623
0.1853,1629
0.191,1624
0.1964,1621
0.202,1626
0.2077,1628
0.2131,1621
0.2188,1621
0.2242,1628
0.2298,1626
0.2353,1619
0.2409,1622
0.2466,1631
0.252,1626
0.2577,1618
0.263,1623
0.2687,1629
0.2744,1624
0.2798,1620
0.2855,1627
0.2909,1627
0.2966,1621
0.302,1621
0.3077,1626
0.3131,1624
0.3187,1620
0.3241,1627
0.3298,1628
0.3352,1623
0.3409,1622
0.3466,1629
0.352,1623
0.3577,1621
0.3631,1626
0.3688,1627
0.3742,1621
0.3799,1623
0.3853,1630
0.391,1624
0.3964,1622
0.4021,1626
0.4077,1627
0.4131,1621
0.4188,1619
0.4242,1629
0.4299,1625
0.4354,1621
0.441,1622
0.4464,1629
0.4521,1625
0.4575,1619
0.4632,1626
0.4689,1628
0.4743,1622
0.4799,1618
0.4853,1624
0.491,1628
0.4964,1622
0.5021,1619
0.5075,1628
0.5132,1629
0.5186,1620
0.5243,1622
0.5299,1629
0.5353,1626
0.541,1618
0.5464,1623
0.5521,1630
0.5575,1625
0.5632,1618
0.5686,1625
0.5743,1630
0.5797,1624
0.5854,1618
0.5911,1625
0.5965,1631
0.6021,1624
0.6075,1619
0.6132,1626
0.6186,1628
0.6243,1621
0.6297,1620
0.6354,1630
0.641,1626
0.6465,1618
0.6521,1621
0.6575,1628
0.6632,1627
0.6686,1623
0.6743,1619
0.6797,1629
0.6854,1626
0.6908,1619
0.6965,1623
0.7022,1630
0.7076,1624
0.7133,1620
0.7187,1624
0.7243,1628
0.7297,1623
0.7354,1620
0.7408,1626
0.7465,1630
0.7519,1621
0.7576,1618
0.7633,1625
0.7687,1630
0.7743,1622
0.7797,1620
0.7854,1626
0.7908,1629
0.7965,1621
0.8022,1620
0.8076,1629
0.8132,1627
0.8186,1619
0.8243,1622
0.83,1630
0.8354,1625
0.841,1621
0.8464,1625
0.8521,1629
0.8575,1624
0.8632,1619
0.8686,1626
0.8743,1629
0.88,1621
0.8854,1623
0.8911,1631
0.8965,1624
0.9022,1619
0.9076,1625
0.9132,1628
0.9186,1622
0.9243,1620
0.93,1627
0.9354,1625
0.9411,1620
0.9465,1621
0.9521,1629
0.9575,1627
0.9632,1619
0.9686,1626
0.9743,1628
0.98,1624
0.9854,1620
0.9911,1625
0.9965,1629
1.0022,1622
1.0075,1620
1.0133,1629
1.0186,1625
1.0243,1621
1.03,1624
1.0354,1630
1.0411,1624
1.0465,1620
1.0522,1624
1.0576,1630
1.0633,1625
1.0687,1620
1.0744,1625
1.0798,1630
1.0854,1625
1.0911,1619
1.0965,1627
1.1022,1628
1.1076,1621
1.1133,1619
1.1187,1627
1.1244,1629
1.1298,1620
1.1355,1621
1.1409,1629
1.1466,1629
1.152,1618
1.1576,1619
1.1633,1629
1.1687,1626
1.1744,1619
1.1798,1623
1.1855,1628
1.1909,1622
1.1965,1620
1.2019,1626
1.2076,1628
1.2133,1622
1.2187,1622
1.2241,1629
1.2298,1626
1.2355,1621
1.2409,1623
1.2466,1629
1.252,1625
1.2577,1619
1.2631,1626
1.2687,1629
1.2741,1624
1.2798,1620
1.2855,1623
1.2909,1631
1.2966,1626
1.302,1617
1.3077,1624
1.3131,1629
1.3188,1623
1.3242,1619
1.3298,1623
1.3355,1627
1.341,1625
1.3466,1620
1.352,1625
1.3577,1628
1.3631,1622
1.3688,1620
1.3742,1628
1.3799,1631
1.3853,1621
1.391,1620
1.3966,1628
1.402,1628
1.4077,1620
1.4131,1620
1.4188,1628
1.4242,1626
1.4299,1619
1.4353,1623
1.441,1627
1.4467,1626
1.4521,1619
1.4575,1622
1.4632,1629
1.4689,1625
1.4743,1619
1.48,1625
1.4854,1628
1.4911,1622
1.4965,1622
1.5021,1624
1.5076,1629
1.5133,1619
1.5186,1621
1.5243,1627
1.5298,1627
1.5354,1621
1.5411,1623
1.5465,1629
1.5522,1627
1.5576,1620
1.5633,1620
1.5687,1631
1.5744,1627
1.5798,1621
1.5855,1621
1.5909,1628
1.5966,1625
1.602,1619
1.6077,1622
1.6131,1630
1.6188,1628
1.6242,1616
1.6299,1622
1.6356,1629
1.641,1626
1.6467,1619
1.6521,1621
1.6578,1630
1.6632,1627
1.6688,1619
1.6742,1623
1.6799,1628
1.6853,1626
1.691,1618
1.6964,1625
1.7021,1629
1.7078,1623
1.7132,1620
1.7189,1625
1.7242,1629
1.7299,1621
1.7353,1620
1.741,1627
1.7464,1627
1.7521,1622
1.7577,1622
1.7632,1630
1.7688,1623
1.7742,1619
1.7799,1627
1.7856,1628
1.791,1622
1.7967,1621
1.8021,1627
1.8077,1627
1.8131,1620
1.8188,1619
1.8242,1630
1.8299,1626
1.8355,1620
1.8409,1624
1.8466,1631
1.852,1623
1.8577,1619
1.8631,1624
1.8688,1629
1.8742,1620
1.8799,1620
1.8853,1626
1.891,1628
1.8967,1620
1.9021,1622
1.9078,1630
1.9132,1626
1.9189,1620
1.9243,1622
1.9299,1630
1.9354,1624
1.9411,1619
1.9465,1622
1.9521,1629
1.9575,1625
1.9632,1618
1.9689,1624
1.9743,1628
1.98,1626
1.9854,1619
1.9911,1624
1.9965,1629
2.0022,1622
2.0076,1620
2.0133,1626
2.0187,1628
2.0244,1622
2.0298,1620
2.0355,1627
2.0409,1627
2.0466,1621
2.052,1621
2.0577,1629
2.0631,1624
2.0688,1620
2.0742,1622
2.0799,1628
2.0853,1623
2.091,1620
2.0964,1627
2.1021,1627
2.1075,1623
2.1132,1622
2.1189,1629
2.1243,1624
2.13,1621
2.1354,1624
2.1411,1628
2.1465,1625
2.1522,1619
2.1576,1624
2.1633,1629
2.1687,1623
2.1744,1620
2.1798,1627
2.1855,1630
2.1909,1620
2.1966,1620
2.202,1629
2.2077,1628
2.2131,1621
2.2188,1621
2.2245,1626
2.2299,1627
2.2356,1624
2.241,1619
2.2467,1626
2.2521,1626
2.2578,1619
2.2632,1622
2.2689,1630
2.2743,1626
2.28,1619
2.2854,1622
2.2911,1628
2.2965,1624
2.3022,1619
2.3076,1624
2.3132,1629
2.3186,1622
2.3243,1621
2.33,1628
2.3354,1627
2.3411,1619
2.3465,1623
2.3522,1629
2.3576,1624
2.3633,1618
2.3687,1625
2.3744,1628
2.3798,1622
2.3855,1618
2.3909,1626
2.3966,1628
2.4022,1622
2.4076,1618
2.4133,1625
2.4187,1630
2.4244,1622
2.4298,1621
2.4355,1627
2.4409,1628
2.4466,1620
2.452,1622
2.4577,1627
2.4631,1625
2.4688,1621
2.4745,1627
2.4799,1628
2.4853,1622
2.491,1623
2.4967,1630
2.5021,1626
2.5075,1619
2.5132,1624
2.5189,1628
2.5244,1625
2.53,1620
2.5354,1625
2.5411,1629
2.5465,1624
2.5522,1618
2.5576,1623
2.5633,1629
2.5687,1624
2.5744,1620
2.5798,1627
2.5855,1628
2.5909,1620
2.5966,1621
2.602,1626
2.6077,1626
2.6134,1618
2.6188,1622
2.6245,1628
2.6299,1624
2.6356,1618
2.641,1625
2.6467,1629
2.6521,1625
2.6578,1619
2.6632,1626
2.6689,1627
2.6743,1622
2.68,1621
2.6854,1627
2.6911,1630
2.6965,1621
2.7022,1620
2.7076,1629
2.7133,1627
2.7187,1619
2.7244,1623
2.7298,1628
2.7355,1624
2.7409,1621
2.7466,1624
2.752,1628
2.7577,1622
2.7634,1618
2.7688,1625
2.7745,1630
2.7799,1620
2.7856,1624
2.791,1627
2.7967,1623
2.8021,1621
2.8078,1629
2.8132,1626
2.8189,1620
2.8243,1625
2.83,1627
2.8354,1621
2.8411,1619
2.8465,1627
2.8522,1627
2.8576,1619
2.8633,1622
2.8687,1630
2.8744,1627
2.88,1621
2.8855,1623
2.8911,1627
2.8965,1624
2.9022,1621
2.9076,1624
2.9133,1629
2.9187,1622
2.9244,1619
2.9298,1626
2.9355,1627
2.9409,1621
2.9466,1620
2.9522,1628
2.9576,1627
2.9633,1619
2.9687,1622
2.9745,1629
2.9799,1626
2.9855,1619
2.991,1620
2.9966,1630
3.0021,1626
3.0077,1619
3.0131,1622
3.0188,1629
3.0242,1624
3.0299,1618
3.0356,1623
3.041,1631
3.0467,1627
3.0521,1620
3.0578,1624
3.0632,1629
3.0689,1628
3.0743,1618
3.08,1621
3.0854,1629
3.091,1627
3.0965,1620
3.1021,1622
3.1075,1628
3.1132,1625
3.1189,1620
3.1243,1623
3.13,1629
3.1354,1625
3.1411,1619
3.1465,1625
3.1521,1629
3.1576,1622
3.1632,1619
3.1686,1626
3.1743,1628
3.18,1620
3.1854,1623
3.1911,1628
3.1965,1628
3.2022,1619
3.2076,1621
3.2133,1629
3.2187,1628
3.2244,1618
3.2298,1621
3.2355,1630
3.2409,1627
3.2466,1625
3.252,1620
3.2577,1628
3.2634,1627
3.2688,1619
3.2745,1622
3.2799,1630
3.2855,1625
3.2909,1620
3.2966,1627
3.302,1630
3.3077,1623
3.3131,1619
3.3188,1624
3.3245,1629
3.3298,1622
3.3355,1620
3.3409,1627
3.3467,1629
3.3521,1620
3.3577,1620
3.3631,1627
3.3688,1627
3.3745,1621
3.3799,1621
3.3855,1628
3.3912,1625
3.3966,1619
3.4023,1623
3.4077,1630
3.4133,1624
3.4187,1619
3.4244,1626
3.4301,1627
3.4355,1622
3.4411,1621
3.4465,1628
3.4522,1627
