Experiment: Mar_9_turb3_expt vial 15, Tue Mar  9 17:54:12 2021
0.0019,1630
0.0076,1625
0.013,1632
0.0187,1637
0.0241,1635
0.0299,1632
0.0353,1625
0.041,1628
0.0464,1634
0.052,1638
0.0574,1633
0.0631,1628
0.0688,1626
0.0742,1633
0.0799,1639
0.0853,1636
0.091,1629
0.0964,1625
0.1021,1633
0.1075,1636
0.1131,1636
0.1186,1628
0.1242,1624
0.1299,1629
0.1353,1637
0.141,1638
0.1464,1631
0.1521,1626
0.1575,1626
0.1632,1634
0.1686,1638
0.1742,1636
0.1799,1629
0.1853,1626
0.191,1633
0.1964,1636
0.202,1634
0.2077,1629
0.2131,1626
0.2188,1634
0.2242,1637
0.2298,1633
0.2353,1625
0.2409,1626
0.2466,1634
0.252,1638
0.2577,1635
0.263,1628
0.2687,1626
0.2744,1630
0.2798,1637
0.2855,1636
0.2909,1630
0.2966,1625
0.302,1627
0.3077,1634
0.3131,1637
0.3187,1632
0.3241,1626
0.3298,1627
0.3352,1633
0.3409,1640
0.3466,1640
0.352,1632
0.3577,1626
0.3631,1624
0.3688,1634
0.3742,1637
0.3799,1636
0.3853,1629
0.391,1627
0.3964,1631
0.4021,1637
0.4077,1634
0.4131,1628
0.4188,1627
0.4242,1632
0.4299,1640
0.4354,1637
0.441,1632
0.4464,1627
0.4521,1628
0.4575,1636
0.4632,1639
0.4689,1633
0.4743,1625
0.4799,1627
0.4853,1635
0.491,1637
0.4964,1635
0.5021,1629
0.5075,1625
0.5132,1632
0.5186,1639
0.5243,1637
0.5299,1629
0.5353,1626
0.541,1628
0.5464,1638
0.5521,1638
0.5575,1632
0.5632,1625
0.5686,1628
0.5743,1635
0.5797,1638
0.5854,1635
0.5911,1628
0.5965,1628
0.6021,1632
0.6075,1637
0.6132,1636
0.6186,1629
0.6243,1626
0.6297,1631
0.6354,1638
0.641,1636
0.6465,1630
0.6521,1625
0.6575,1630
0.6632,1637
0.6686,1638
0.6743,1632
0.6797,1628
0.6854,1630
0.6908,1636
0.6965,1637
0.7022,1634
0.7076,1626
0.7133,1626
0.7187,1632
0.7243,1638
0.7297,1636
0.7354,1631
0.7408,1625
0.7465,1633
0.7519,1638
0.7576,1637
0.7633,1633
0.7687,1627
0.7743,1633
0.7797,1638
0.7854,1637
0.7908,1632
0.7965,1627
0.8022,1629
0.8076,1635
0.8132,1636
0.8186,1632
0.8243,1629
0.83,1631
0.8354,1634
0.841,1636
0.8464,1630
0.8521,1627
0.8575,1634
0.8632,1638
0.8686,1636
0.8743,1629
0.88,1627
0.8854,1629
0.8911,1636
0.8965,1635
0.9022,1632
0.9076,1627
0.9132,1629
0.9186,1635
0.9243,1640
0.93,1634
0.9354,1627
0.9411,1627
0.9465,1633
0.9521,1638
0.9575,1637
0.9632,1632
0.9686,1627
0.9743,1629
0.98,1636
0.9854,1638
0.9911,1632
0.9965,1627
1.0022,1629
1.0075,1635
1.0133,1636
1.0186,1631
1.0243,1629
1.03,1629
1.0354,1637
1.0411,1639
1.0465,1633
1.0522,1630
1.0576,1630
1.0633,1636
1.0687,1637
1.0744,1635
1.0798,1629
1.0854,1626
1.0911,1633
1.0965,1639
1.1022,1639
1.1076,1631
1.1133,1625
1.1187,1629
1.1244,1638
1.1298,1638
1.1355,1635
1.1409,1627
1.1466,1628
1.152,1636
1.1576,1639
1.1633,1633
1.1687,1627
1.1744,1628
1.1798,1633
1.1855,1638
1.1909,1637
1.1965,1627
1.2019,1627
1.2076,1632
1.2133,1640
1.2187,1636
1.2241,1632
1.2298,1628
1.2355,1633
1.2409,1635
1.2466,1634
1.252,1629
1.2577,1628
1.2631,1632
1.2687,1637
1.2741,1637
1.2798,1632
1.2855,1625
1.2909,1627
1.2966,1636
1.302,1637
1.3077,1633
1.3131,1628
1.3188,1629
1.3242,1635
1.3298,1638
1.3355,1635
1.341,1627
1.3466,1626
1.352,1634
1.3577,1638
1.3631,1635
1.3688,1629
1.3742,1626
1.3799,1629
1.3853,1636
1.391,1638
1.3966,1633
1.402,1627
1.4077,1625
1.4131,1635
1.4188,1637
1.4242,1635
1.4299,1627
1.4353,1625
1.441,1632
1.4467,1637
1.4521,1637
1.4575,1629
1.4632,1626
1.4689,1629
1.4743,1636
1.48,1636
1.4854,1631
1.4911,1625
1.4965,1628
1.5021,1636
1.5076,1638
1.5133,1634
1.5186,1627
1.5243,1626
1.5298,1633
1.5354,1638
1.5411,1636
1.5465,1627
1.5522,1628
1.5576,1633
1.5633,1638
1.5687,1634
1.5744,1629
1.5798,1627
1.5855,1631
1.5909,1637
1.5966,1635
1.602,1630
1.6077,1627
1.6131,1631
1.6188,1637
1.6242,1639
1.6299,1633
1.6356,1627
1.641,1627
1.6467,1636
1.6521,1638
1.6578,1632
1.6632,1626
1.6688,1626
1.6742,1634
1.6799,1636
1.6853,1635
1.691,1627
1.6964,1625
1.7021,1631
1.7078,1638
1.7132,1637
1.7189,1632
1.7242,1626
1.7299,1629
1.7353,1637
1.741,1637
1.7464,1634
1.7521,1627
1.7577,1627
1.7632,1635
1.7688,1636
1.7742,1633
1.7799,1627
1.7856,1627
1.791,1635
1.7967,1637
1.8021,1635
1.8077,1629
1.8131,1626
1.8188,1632
1.8242,1637
1.8299,1633
1.8355,1629
1.8409,1627
1.8466,1634
1.852,1636
1.8577,1633
1.8631,1628
1.8688,1625
1.8742,1631
1.8799,1637
1.8853,1635
1.891,1630
1.8967,1623
1.9021,1627
1.9078,1636
1.9132,1637
1.9189,1633
1.9243,1629
1.9299,1627
1.9354,1633
1.9411,1638
1.9465,1635
1.9521,1628
1.9575,1627
1.9632,1633
1.9689,1635
1.9743,1634
1.98,1627
1.9854,1626
1.9911,1634
1.9965,1637
2.0022,1635
2.0076,1627
2.0133,1626
2.0187,1632
2.0244,1636
2.0298,1636
2.0355,1629
2.0409,1626
2.0466,1631
2.052,1638
2.0577,1638
2.0631,1630
2.0688,1627
2.0742,1628
2.0799,1635
2.0853,1637
2.091,1633
2.0964,1627
2.1021,1627
2.1075,1637
2.1132,1637
2.1189,1632
2.1243,1626
2.13,1629
2.1354,1637
2.1411,1640
2.1465,1633
2.1522,1626
2.1576,1625
2.1633,1632
2.1687,1639
2.1744,1638
2.1798,1633
2.1855,1626
2.1909,1627
2.1966,1633
2.202,1639
2.2077,1636
2.2131,1628
2.2188,1625
2.2245,1629
2.2299,1638
2.2356,1639
2.241,1633
2.2467,1627
2.2521,1625
2.2578,1635
2.2632,1637
2.2689,1636
2.2743,1628
2.28,1625
2.2854,1631
2.2911,1636
2.2965,1635
2.3022,1626
2.3076,1626
2.3132,1632
2.3186,1636
2.3243,1635
2.33,1629
2.3354,1627
2.3411,1632
2.3465,1638
2.3522,1635
2.3576,1629
2.3633,1627
2.3687,1631
2.3744,1639
2.3798,1632
2.3855,1627
2.3909,1626
2.3966,1631
2.4022,1638
2.4076,1636
2.4133,1629
2.4187,1626
2.4244,1631
2.4298,1637
2.4355,1637
2.4409,1633
2.4466,1625
2.452,1630
2.4577,1635
2.4631,1636
2.4688,1634
2.4745,1626
2.4799,1628
2.4853,1635
2.491,1637
2.4967,1635
2.5021,1628
2.5075,1625
2.5132,1631
2.5189,1638
2.5244,1639
2.53,1633
2.5354,1627
2.5411,1626
2.5465,1635
2.5522,1639
2.5576,1632
2.5633,1626
2.5687,1626
2.5744,1634
2.5798,1639
2.5855,1633
2.5909,1627
2.5966,1628
2.602,1634
2.6077,1637
2.6134,1638
2.6188,1629
2.6245,1627
2.6299,1632
2.6356,1638
2.641,1636
2.6467,1629
2.6521,1624
2.6578,1631
2.6632,1638
2.6689,1636
2.6743,1630
2.68,1625
2.6854,1628
2.6911,1636
2.6965,1639
2.7022,1634
2.7076,1628
2.7133,1625
2.7187,1634
2.7244,1637
2.7298,1636
2.7355,1629
2.7409,1625
2.7466,1632
2.752,1638
2.7577,1635
2.7634,1632
2.7688,1626
2.7745,1630
2.7799,1636
2.7856,1639
2.791,1634
2.7967,1628
2.8021,1627
2.8078,1632
2.8132,1638
2.8189,1635
2.8243,1629
2.83,1624
2.8354,1627
2.8411,1635
2.8465,1640
2.8522,1633
2.8576,1627
2.8633,1629
2.8687,1635
2.8744,1638
2.88,1635
2.8855,1628
2.8911,1626
2.8965,1634
2.9022,1635
2.9076,1635
2.9133,1627
2.9187,1627
2.9244,1632
2.9298,1637
2.9355,1635
2.9409,1631
2.9466,1626
2.9522,1632
2.9576,1637
2.9633,1637
2.9687,1632
2.9745,1626
2.9799,1629
2.9855,1636
2.991,1639
2.9966,1635
3.0021,1628
3.0077,1629
3.0131,1634
3.0188,1638
3.0242,1638
3.0299,1630
3.0356,1627
3.041,1632
3.0467,1638
3.0521,1637
3.0578,1632
3.0632,1627
3.0689,1630
3.0743,1638
3.08,1636
3.0854,1629
3.091,1626
3.0965,1631
3.1021,1638
3.1075,1637
3.1132,1632
3.1189,1625
3.1243,1630
3.13,1637
3.1354,1638
3.1411,1632
3.1465,1628
3.1521,1629
3.1576,1636
3.1632,1636
3.1686,1633
3.1743,1626
3.18,1627
3.1854,1634
3.1911,1636
3.1965,1634
3.2022,1629
3.2076,1628
3.2133,1635
3.2187,1636
3.2244,1632
3.2298,1624
3.2355,1629
3.2409,1635
3.2466,1641
3.252,1634
3.2577,1628
3.2634,1629
3.2688,1634
3.2745,1639
3.2799,1635
3.2855,1626
3.2909,1627
3.2966,1633
3.302,1637
3.3077,1636
3.3131,1631
3.3188,1627
3.3245,1631
3.3298,1637
3.3355,1639
3.3409,1635
3.3467,1629
3.3521,1626
3.3577,1631
3.3631,1637
3.3688,1639
3.3745,1633
3.3799,1627
3.3855,1628
3.3912,1634
3.3966,1635
3.4023,1636
3.4077,1629
3.4133,1624
3.4187,1632
3.4244,1638
3.4301,1635
3.4355,1628
3.4411,1626
3.4465,1632
3.4522,1638
3.4576,1634
3.4633,1630
3.4687,1627
3.4744,1631
3.4801,1638
3.4855,1639
3.4912,1631
3.4966,1628
3.5022,1630
3.5076,1637
3.5133,1636
3.5188,1632
3.5244,1625
3.5298,1628
3.5355,1635
3.5412,1636
3.5466,1632
3.552,1627
3.5577,1629
3.5631,1636
3.5688,1635
3.5742,1632
3.5799,1627
3.5853,1627
3.591,1637
3.5967,1638
3.6021,1634
3.6078,1627
3.6132,1625
3.6189,1632
3.6243,1637
3.63,1637
3.6354,1631
3.6411,1626
3.6465,1629
3.6522,1636
3.6576,1637
3.6633,1633
3.6687,1626
3.6744,1629
3.6798,1634
3.6855,1636
3.6911,1632
3.6965,1626
3.7022,1627
3.7076,1636
3.7134,1638
3.7188,1635
3.7245,1625
3.7299,1625
3.7355,1632
3.7409,1639
3.7466,1637
3.752,1631
3.7577,1625
3.7634,1628
3.7688,1637
3.7745,1638
3.7799,1634
3.7855,1626
3.7909,1628
3.7966,1633
3.802,1639
3.8077,1634
3.8131,1626
3.8188,1626
3.8245,1634
3.8299,1638
3.8356,1634
3.841,1627
3.8467,1626
3.8521,1630
3.8578,1637
3.8632,1634
3.8688,1627
3.8742,1625
3.8799,1629
3.8856,1640
3.891,1636
3.8967,1632
3.9021,1627
3.9078,1629
3.9132,1637
3.9189,1638
3.9243,1631
3.93,1627
3.9354,1628
3.9411,1633
3.9465,1638
3.9522,1635
3.9576,1629
3.9633,1626
3.969,1633
3.9744,1639
3.98,1636
3.9854,1630
3.9911,1625
3.9965,1628
4.0022,1636
4.0077,1640
4.0133,1634
4.0188,1627
4.0244,1625
4.0298,1633
4.0355,1637
4.041,1634
4.0466,1625
4.0521,1626
4.0578,1630
4.0632,1637
4.0689,1635
4.0743,1627
4.08,1627
4.0854,1631
4.0911,1637
4.0965,1638
4.1022,1632
4.1076,1626
4.1133,1625
4.1187,1632
4.1244,1638
4.13,1637
4.1354,1631
4.1411,1625
4.1465,1630
4.1523,1638
4.1577,1638
4.1633,1632
4.1688,1625
4.1744,1627
4.1798,1635
4.1855,1639
4.1909,1634
4.1966,1628
4.2023,1628
4.2077,1636
4.2134,1637
4.2188,1634
4.2245,1626
4.2299,1624
4.2356,1630
4.241,1636
4.2467,1637
4.2521,1633
4.2578,1625
4.2632,1629
4.2689,1635
4.2743,1637
4.28,1633
4.2854,1627
4.2911,1628
4.2965,1635
4.3022,1638
4.3076,1633
4.3133,1629
4.3187,1627
4.3244,1634
4.3298,1639
4.3355,1635
4.3412,1630
4.3466,1625
4.3523,1630
4.3577,1637
4.3631,1637
4.3688,1632
4.3745,1626
4.3799,1625
4.3856,1635
4.391,1638
4.3967,1636
4.4021,1628
4.4078,1626
4.4132,1630
4.4188,1638
4.4243,1639
4.4299,1633
4.4353,1627
4.441,1626
4.4467,1633
4.4521,1639
4.4578,1637
4.4632,1629
4.4689,1625
4.4743,1628
4.48,1637
4.4854,1637
4.4911,1634
4.4965,1625
4.5022,1627
4.5079,1635
4.5133,1638
4.519,1635
4.5244,1627
4.5301,1626
4.5355,1631
4.5412,1639
4.5466,1638
4.5521,1633
4.5577,1626
4.5634,1627
4.5688,1635
4.5745,1638
4.5799,1634
4.5856,1626
4.591,1628
4.5967,1634
4.6021,1638
4.6078,1635
4.6132,1627
4.6188,1624
4.6242,1631
4.6299,1638
4.6356,1637
4.641,1630
4.6467,1625
4.6521,1630
4.6578,1636
4.6632,1640
4.6689,1631
4.6743,1626
4.68,1628
4.6854,1635
4.6911,1638
4.6965,1636
4.7022,1628
4.7076,1627
4.7133,1632
4.719,1639
4.7244,1634
4.7301,1629
4.7355,1628
4.7412,1634
4.7466,1638
4.7523,1636
4.7577,1630
4.7634,1626
4.7688,1628
4.7745,1634
4.7799,1637
4.7856,1631
4.791,1627
4.7967,1628
4.8021,1636
4.8078,1639
4.8132,1637
4.8189,1629
4.8243,1624
4.8299,1630
4.8356,1636
4.8411,1637
4.8468,1633
4.8521,1625
4.8578,1627
4.8632,1634
4.8689,1638
4.8743,1635
4.8799,1627
4.8856,1625
4.891,1633
4.8967,1639
4.9021,1636
4.9077,1629
4.9134,1624
4.9188,1628
4.9245,1636
4.9299,1636
4.9355,1631
4.9409,1626
4.9466,1627
4.9523,1636
4.9577,1636
4.9633,1632
4.969,1626
4.9744,1626
4.9801,1635
4.9855,1637
4.9911,1634
4.9965,1630
5.0022,1628
5.0076,1632
5.0133,1638
5.0189,1634
5.0244,1630
5.03,1628
5.0354,1633
5.0411,1637
5.0465,1634
5.0522,1627
5.0576,1627
5.0633,1632
5.0687,1637
5.0744,1633
5.0798,1627
5.0855,1627
5.0912,1632
5.0966,1637
5.1023,1634
5.1077,1629
5.1134,1627
5.1188,1634
5.1245,1637
5.1299,1635
5.1356,1628
5.141,1627
5.1467,1633
5.1521,1639
5.1578,1638
5.1632,1629
5.1689,1624
5.1743,1633
5.18,1638
5.1854,1636
5.1911,1630
5.1965,1626
5.2022,1628
5.2078,1638
5.2132,1638
5.2189,1631
5.2243,1625
5.23,1626
5.2355,1635
5.2412,1637
5.2466,1636
5.2522,1628
5.2576,1627
5.2633,1634
5.2687,1637
5.2744,1632
5.2798,1628
5.2855,1626
5.2909,1632
5.2966,1637
5.3023,1636
5.3077,1630
5.3131,1624
5.3188,1630
5.3242,1637
5.3299,1637
5.3353,1634
5.341,1628
5.3467,1627
5.3521,1635
5.3578,1639
5.3632,1634
5.3689,1627
5.3743,1626
5.38,1630
5.3854,1639
5.3911,1637
5.3965,1630
5.4021,1626
5.4078,1628
5.4132,1636
5.4189,1638
5.4243,1634
5.43,1626
5.4354,1626
5.4411,1636
5.4466,1638
5.4522,1634
5.4577,1626
