Experiment: Mar_9_turb3_expt vial 0, Tue Mar  9 17:54:12 2021
0.0019,1630
0.0076,1637
0.013,1636
0.0187,1630
0.0241,1636
0.0299,1637
0.0353,1631
0.041,1633
0.0464,1640
0.052,1635
0.0574,1628
0.0631,1635
0.0688,1641
0.0742,1633
0.0799,1632
0.0853,1639
0.091,1637
0.0964,1629
0.1021,1637
0.1075,1635
0.1131,1631
0.1186,1637
0.1242,1636
0.1299,1632
0.1353,1636
0.141,1635
0.1464,1629
0.1521,1636
0.1575,1637
0.1632,1629
0.1686,1632
0.1742,1639
0.1799,1636
0.1853,1629
0.191,1635
0.1964,1637
0.202,1631
0.2077,1634
0.2131,1637
0.2188,1631
0.2242,1635
0.2298,1637
0.2353,1632
0.2409,1633
0.2466,1639
0.252,1631
0.2577,1632
0.263,1639
0.2687,1633
0.2744,1630
0.2798,1636
0.2855,1636
0.2909,1631
0.2966,1635
0.302,1639
0.3077,1631
0.3131,1632
0.3187,1637
0.3241,1633
0.3298,1633
0.3352,1638
0.3409,1633
0.3466,1633
0.352,1639
0.3577,1635
0.3631,1627
0.3688,1638
0.3742,1638
0.3799,1631
0.3853,1633
0.391,1639
0.3964,1637
0.4021,1630
0.4077,1632
0.4131,1640
0.4188,1636
0.4242,1630
0.4299,1636
0.4354,1641
0.441,1632
0.4464,1632
0.4521,1639
0.4575,1635
0.4632,1632
0.4689,1636
0.4743,1637
0.4799,1630
0.4853,1637
0.491,1637
0.4964,1629
0.5021,1632
0.5075,1640
0.5132,1632
0.5186,1632
0.5243,1637
0.5299,1635
0.5353,1628
0.541,1638
0.5464,1636
0.5521,1632
0.5575,1637
0.5632,1638
0.5686,1630
0.5743,1634
0.5797,1640
0.5854,1632
0.5911,1635
0.5965,1636
0.6021,1631
0.6075,1638
0.6132,1638
0.6186,1631
0.6243,1635
0.6297,1636
0.6354,1632
0.641,1636
0.6465,1636
0.6521,1630
0.6575,1638
0.6632,1639
0.6686,1630
0.6743,1633
0.6797,1640
0.6854,1633
0.6908,1631
0.6965,1638
0.7022,1639
0.7076,1629
0.7133,1636
0.7187,1638
0.7243,1634
0.7297,1629
0.7354,1639
0.7408,1636
0.7465,1631
0.7519,1638
0.7576,1637
0.7633,1630
0.7687,1633
0.7743,1639
0.7797,1631
0.7854,1630
0.7908,1640
0.7965,1635
0.8022,1632
0.8076,1638
0.8132,1635
0.8186,1630
0.8243,1639
0.83,1637
0.8354,1630
0.841,1633
0.8464,1639
