Experiment: Mar_9_turb3_expt vial 14, Tue Mar  9 17:54:12 2021
0.0019,4063
0.0076,4065
0.013,4065
0.0187,4063
0.0241,4065
0.0299,4065
0.0353,4065
0.041,4065
0.0464,4066
0.052,4066
0.0574,4065
0.0631,4065
0.0688,4064
0.0742,4065
0.0799,4064
0.0853,4066
0.091,4066
0.0964,4062
0.1021,4064
0.1075,4065
0.1131,4065
0.1186,4064
0.1242,4065
0.1299,4062
0.1353,4064
0.141,4064
0.1464,4065
0.1521,4064
0.1575,4063
0.1632,4063
0.1686,4064
0.1742,4065
0.1799,4064
0.1853,4066
0.191,4066
0.1964,4064
0.202,4065
0.2077,4065
0.2131,4066
0.2188,4064
0.2242,4066
0.2298,4067
0.2353,4065
0.2409,4063
0.2466,4065
0.252,4066
0.2577,4066
0.263,4065
0.2687,4065
0.2744,4064
0.2798,4066
0.2855,4063
0.2909,4065
0.2966,4066
0.302,4065
0.3077,4065
0.3131,4066
0.3187,4066
0.3241,4065
0.3298,4063
0.3352,4065
0.3409,4065
0.3466,4066
0.352,4066
0.3577,4065
0.3631,4065
0.3688,4064
0.3742,4066
0.3799,4064
0.3853,4065
0.391,4064
0.3964,4065
0.4021,4065
0.4077,4065
0.4131,4066
0.4188,4064
0.4242,4065
0.4299,4064
0.4354,4066
0.441,4065
0.4464,4065
0.4521,4064
0.4575,4063
0.4632,4065
0.4689,4066
0.4743,4065
0.4799,4065
0.4853,4064
0.491,4064
0.4964,4064
0.5021,4066
0.5075,4064
0.5132,4065
0.5186,4065
0.5243,4064
0.5299,4067
0.5353,4065
0.541,4065
0.5464,4064
0.5521,4064
0.5575,4062
0.5632,4064
0.5686,4064
0.5743,4065
0.5797,4066
0.5854,4065
0.5911,4064
0.5965,4066
0.6021,4066
0.6075,4064
0.6132,4065
0.6186,4067
0.6243,4065
0.6297,4064
0.6354,4065
0.641,4066
0.6465,4065
0.6521,4064
0.6575,4065
0.6632,4064
0.6686,4065
0.6743,4064
0.6797,4064
0.6854,4065
0.6908,4064
0.6965,4065
0.7022,4065
0.7076,4063
0.7133,4064
0.7187,4064
0.7243,4065
0.7297,4066
0.7354,4065
0.7408,4064
0.7465,4065
0.7519,4065
0.7576,4064
0.7633,4066
0.7687,4065
0.7743,4064
0.7797,4064
0.7854,4064
0.7908,4064
0.7965,4066
0.8022,4064
0.8076,4065
0.8132,4064
0.8186,4064
0.8243,4063
0.83,4064
0.8354,4065
0.841,4065
0.8464,4065
0.8521,4064
0.8575,4063
0.8632,4065
0.8686,4064
0.8743,4065
0.88,4064
0.8854,4063
0.8911,4065
0.8965,4064
0.9022,4063
0.9076,4066
0.9132,4065
0.9186,4064
0.9243,4064
0.93,4062
0.9354,4064
0.9411,4066
0.9465,4065
0.9521,4066
0.9575,4065
0.9632,4066
0.9686,4066
0.9743,4066
0.98,4063
0.9854,4065
0.9911,4066
0.9965,4065
1.0022,4065
1.0075,4064
1.0133,4065
1.0186,4064
1.0243,4066
1.03,4066
1.0354,4066
1.0411,4065
1.0465,4065
1.0522,4064
1.0576,4065
1.0633,4064
1.0687,4065
1.0744,4064
1.0798,4066
1.0854,4062
1.0911,4065
1.0965,4064
1.1022,4065
1.1076,4064
1.1133,4062
1.1187,4067
1.1244,4064
1.1298,4063
1.1355,4063
1.1409,4064
1.1466,4065
1.152,4066
1.1576,4065
1.1633,4065
1.1687,4065
1.1744,4065
1.1798,4063
1.1855,4065
1.1909,4063
1.1965,4063
1.2019,4064
1.2076,4064
1.2133,4064
1.2187,4064
1.2241,4064
1.2298,4065
1.2355,4063
1.2409,4066
1.2466,4065
1.252,4064
1.2577,4065
1.2631,4064
1.2687,4065
1.2741,4065
1.2798,4064
1.2855,4064
1.2909,4063
1.2966,4064
1.302,4064
1.3077,4066
1.3131,4064
1.3188,4065
1.3242,4064
1.3298,4064
1.3355,4063
1.341,4064
1.3466,4066
1.352,4065
1.3577,4063
1.3631,4065
1.3688,4063
1.3742,4063
1.3799,4064
1.3853,4065
1.391,4064
1.3966,4066
1.402,4064
1.4077,4064
1.4131,4066
1.4188,4064
1.4242,4065
1.4299,4065
1.4353,4065
1.441,4065
1.4467,4063
1.4521,4065
1.4575,4064
1.4632,4063
1.4689,4064
1.4743,4065
1.48,4064
1.4854,4064
1.4911,4066
1.4965,4064
1.5021,4065
1.5076,4064
1.5133,4064
1.5186,4065
1.5243,4064
1.5298,4064
1.5354,4064
1.5411,4064
1.5465,4063
1.5522,4064
1.5576,4065
1.5633,4065
1.5687,4063
1.5744,4064
1.5798,4065
1.5855,4064
1.5909,4063
1.5966,4065
1.602,4065
1.6077,4064
1.6131,4064
1.6188,4064
1.6242,4064
1.6299,4064
1.6356,4065
1.641,4065
1.6467,4064
1.6521,4063
1.6578,4065
1.6632,4064
1.6688,4064
1.6742,4064
1.6799,4066
1.6853,4065
1.691,4065
1.6964,4065
1.7021,4063
1.7078,4064
1.7132,4064
1.7189,4066
1.7242,4063
1.7299,4065
1.7353,4064
1.741,4065
1.7464,4063
1.7521,4064
1.7577,4063
1.7632,4065
1.7688,4065
1.7742,4065
1.7799,4066
1.7856,4065
1.791,4064
1.7967,4063
1.8021,4064
1.8077,4065
1.8131,4064
1.8188,4063
1.8242,4065
1.8299,4064
1.8355,4064
1.8409,4064
1.8466,4066
1.852,4065
1.8577,4064
1.8631,4065
1.8688,4065
1.8742,4063
