Experiment: Mar_9_turb3_expt vial 7, Tue Mar  9 17:54:12 2021
0.0019,1624
0.0076,1622
0.013,1628
0.0187,1628
0.0241,1622
0.0299,1623
0.0353,1630
0.041,1625
0.0464,1620
0.052,1626
0.0574,1629
0.0631,1621
0.0688,1622
0.0742,1628
0.0799,1629
0.0853,1620
0.091,1621
0.0964,1628
0.1021,1629
0.1075,1620
0.1131,1623
0.1186,1631
0.1242,1624
0.1299,1622
0.1353,1627
0.141,1628
0.1464,1623
0.1521,1622
0.1575,1629
0.1632,1627
0.1686,1621
0.1742,1625
0.1799,1630
0.1853,1622
0.191,1622
0.1964,1628
0.202,1628
0.2077,1622
0.2131,1624
0.2188,1630
0.2242,1624
0.2298,1620
0.2353,1627
0.2409,1629
0.2466,1622
0.252,1622
0.2577,1631
0.263,1627
0.2687,1621
0.2744,1625
0.2798,1630
0.2855,1623
0.2909,1624
0.2966,1628
0.302,1627
0.3077,1622
0.3131,1624
0.3187,1630
0.3241,1624
0.3298,1622
0.3352,1625
0.3409,1630
0.3466,1624
0.352,1621
0.3577,1628
0.3631,1627
0.3688,1621
0.3742,1626
0.3799,1629
0.3853,1624
0.391,1623
0.3964,1629
0.4021,1623
0.4077,1619
0.4131,1626
0.4188,1627
0.4242,1622
0.4299,1621
0.4354,1631
0.441,1627
0.4464,1621
0.4521,1622
0.4575,1631
0.4632,1627
0.4689,1620
0.4743,1626
0.4799,1629
0.4853,1623
0.491,1621
0.4964,1628
0.5021,1630
0.5075,1621
0.5132,1622
0.5186,1628
0.5243,1626
0.5299,1622
0.5353,1624
0.541,1630
0.5464,1625
0.5521,1620
0.5575,1627
0.5632,1629
0.5686,1620
0.5743,1622
0.5797,1630
0.5854,1625
0.5911,1621
0.5965,1627
0.6021,1626
0.6075,1622
0.6132,1627
0.6186,1629
0.6243,1623
0.6297,1621
0.6354,1628
0.641,1629
0.6465,1623
0.6521,1622
0.6575,1630
0.6632,1628
0.6686,1621
0.6743,1621
0.6797,1632
0.6854,1629
0.6908,1621
0.6965,1622
0.7022,1631
0.7076,1627
0.7133,1622
0.7187,1627
0.7243,1629
0.7297,1622
0.7354,1622
0.7408,1630
0.7465,1628
0.7519,1620
0.7576,1626
0.7633,1629
0.7687,1626
0.7743,1620
0.7797,1624
0.7854,1630
0.7908,1625
0.7965,1619
0.8022,1623
0.8076,1631
0.8132,1626
0.8186,1620
0.8243,1626
0.83,1630
0.8354,1625
0.841,1621
0.8464,1626
0.8521,1629
0.8575,1622
0.8632,1625
0.8686,1629
0.8743,1629
0.88,1620
0.8854,1621
0.8911,1629
0.8965,1630
0.9022,1622
0.9076,1623
0.9132,1631
0.9186,1629
0.9243,1620
0.93,1620
0.9354,1629
0.9411,1631
0.9465,1623
0.9521,1620
0.9575,1628
0.9632,1630
0.9686,1623
0.9743,1622
0.98,1629
0.9854,1627
0.9911,1621
0.9965,1624
1.0022,1630
1.0075,1626
1.0133,1620
1.0186,1624
1.0243,1631
1.03,1625
1.0354,1617
1.0411,1623
1.0465,1630
1.0522,1627
1.0576,1619
1.0633,1623
1.0687,1630
1.0744,1624
1.0798,1620
1.0854,1625
1.0911,1631
1.0965,1625
1.1022,1620
1.1076,1627
1.1133,1629
1.1187,1620
1.1244,1623
1.1298,1628
1.1355,1629
1.1409,1622
1.1466,1622
1.152,1629
1.1576,1627
1.1633,1620
1.1687,1624
1.1744,1632
1.1798,1624
1.1855,1620
1.1909,1627
1.1965,1629
1.2019,1623
1.2076,1620
1.2133,1629
1.2187,1628
1.2241,1621
1.2298,1625
1.2355,1628
1.2409,1623
1.2466,1622
1.252,1630
1.2577,1628
1.2631,1622
1.2687,1623
1.2741,1630
1.2798,1628
1.2855,1618
1.2909,1621
1.2966,1628
1.302,1628
1.3077,1622
1.3131,1622
1.3188,1627
1.3242,1628
1.3298,1622
1.3355,1621
1.341,1630
1.3466,1625
1.352,1622
1.3577,1628
1.3631,1629
1.3688,1621
1.3742,1619
1.3799,1628
1.3853,1630
1.391,1623
1.3966,1620
1.402,1630
1.4077,1628
1.4131,1621
1.4188,1621
1.4242,1629
1.4299,1627
1.4353,1620
1.441,1623
1.4467,1629
1.4521,1628
1.4575,1621
1.4632,1624
1.4689,1631
1.4743,1626
1.48,1621
1.4854,1627
1.4911,1630
1.4965,1623
1.5021,1618
1.5076,1627
1.5133,1632
1.5186,1625
1.5243,1618
1.5298,1622
1.5354,1630
1.5411,1627
1.5465,1619
1.5522,1625
1.5576,1631
1.5633,1622
1.5687,1620
1.5744,1627
1.5798,1630
1.5855,1623
1.5909,1620
1.5966,1625
1.602,1629
1.6077,1623
1.6131,1621
1.6188,1625
1.6242,1630
1.6299,1624
1.6356,1620
1.641,1629
1.6467,1629
1.6521,1622
1.6578,1620
1.6632,1629
1.6688,1630
1.6742,1623
1.6799,1621
1.6853,1626
1.691,1629
1.6964,1623
1.7021,1621
1.7078,1629
1.7132,1630
1.7189,1622
1.7242,1619
1.7299,1626
1.7353,1629
1.741,1622
1.7464,1620
1.7521,1627
1.7577,1630
1.7632,1621
1.7688,1623
1.7742,1630
1.7799,1628
1.7856,1619
1.791,1623
1.7967,1629
1.8021,1626
1.8077,1622
1.8131,1626
1.8188,1630
1.8242,1620
1.8299,1621
1.8355,1629
1.8409,1628
1.8466,1622
1.852,1620
1.8577,1628
1.8631,1629
1.8688,1621
1.8742,1623
1.8799,1628
1.8853,1628
1.891,1621
1.8967,1623
1.9021,1631
1.9078,1624
1.9132,1622
1.9189,1629
1.9243,1629
1.9299,1621
1.9354,1622
1.9411,1628
1.9465,1629
1.9521,1622
1.9575,1622
1.9632,1628
1.9689,1625
1.9743,1621
1.98,1624
1.9854,1629
1.9911,1622
1.9965,1621
2.0022,1625
2.0076,1630
2.0133,1621
2.0187,1620
2.0244,1631
2.0298,1628
2.0355,1620
2.0409,1621
2.0466,1628
2.052,1627
2.0577,1622
2.0631,1625
2.0688,1631
2.0742,1625
2.0799,1620
2.0853,1627
2.091,1630
2.0964,1624
2.1021,1622
2.1075,1628
2.1132,1628
2.1189,1621
2.1243,1619
2.13,1628
2.1354,1630
2.1411,1623
2.1465,1622
2.1522,1629
2.1576,1628
2.1633,1622
2.1687,1625
2.1744,1629
2.1798,1627
2.1855,1621
2.1909,1626
2.1966,1629
2.202,1624
2.2077,1623
2.2131,1629
2.2188,1628
2.2245,1620
2.2299,1625
2.2356,1629
2.241,1625
2.2467,1620
2.2521,1626
2.2578,1632
2.2632,1624
2.2689,1618
2.2743,1626
2.28,1631
2.2854,1625
2.2911,1621
2.2965,1626
2.3022,1628
2.3076,1621
2.3132,1623
2.3186,1630
2.3243,1629
2.33,1624
2.3354,1621
2.3411,1628
2.3465,1628
2.3522,1620
2.3576,1621
2.3633,1630
2.3687,1624
2.3744,1620
2.3798,1626
2.3855,1629
2.3909,1623
2.3966,1620
2.4022,1629
2.4076,1628
2.4133,1622
2.4187,1623
2.4244,1630
2.4298,1624
2.4355,1621
2.4409,1628
2.4466,1630
2.452,1621
2.4577,1621
2.4631,1629
2.4688,1630
2.4745,1621
2.4799,1620
2.4853,1628
2.491,1629
2.4967,1623
2.5021,1622
2.5075,1628
2.5132,1632
2.5189,1623
2.5244,1622
2.53,1628
2.5354,1626
2.5411,1619
2.5465,1624
2.5522,1629
2.5576,1623
2.5633,1620
2.5687,1628
2.5744,1629
2.5798,1622
2.5855,1622
2.5909,1628
2.5966,1626
2.602,1620
2.6077,1627
2.6134,1629
2.6188,1625
2.6245,1620
2.6299,1627
2.6356,1629
2.641,1623
2.6467,1621
2.6521,1628
2.6578,1628
2.6632,1620
2.6689,1621
2.6743,1628
2.68,1629
2.6854,1621
2.6911,1625
2.6965,1628
2.7022,1626
2.7076,1622
2.7133,1628
2.7187,1627
2.7244,1621
2.7298,1625
2.7355,1630
2.7409,1624
2.7466,1620
2.752,1625
2.7577,1629
2.7634,1625
2.7688,1620
2.7745,1631
2.7799,1629
2.7856,1621
2.791,1621
2.7967,1631
2.8021,1629
2.8078,1622
2.8132,1624
2.8189,1629
2.8243,1629
2.83,1621
2.8354,1623
2.8411,1631
2.8465,1630
2.8522,1620
2.8576,1623
2.8633,1629
2.8687,1626
2.8744,1619
2.88,1625
2.8855,1630
2.8911,1627
2.8965,1620
2.9022,1623
2.9076,1630
2.9133,1627
2.9187,1620
2.9244,1621
2.9298,1631
2.9355,1629
2.9409,1622
2.9466,1619
2.9522,1628
2.9576,1631
2.9633,1623
2.9687,1620
2.9745,1628
2.9799,1631
2.9855,1625
2.991,1622
2.9966,1627
3.0021,1631
3.0077,1621
3.0131,1622
3.0188,1630
3.0242,1628
3.0299,1621
3.0356,1620
3.041,1629
3.0467,1628
3.0521,1623
3.0578,1622
3.0632,1628
3.0689,1629
3.0743,1621
3.08,1618
3.0854,1627
3.091,1631
3.0965,1620
3.1021,1621
3.1075,1628
3.1132,1629
3.1189,1624
3.1243,1620
3.13,1626
3.1354,1630
3.1411,1621
3.1465,1621
3.1521,1629
3.1576,1628
3.1632,1621
3.1686,1623
3.1743,1631
3.18,1627
3.1854,1622
3.1911,1627
3.1965,1632
3.2022,1624
3.2076,1620
3.2133,1630
3.2187,1629
3.2244,1621
3.2298,1621
3.2355,1629
3.2409,1629
3.2466,1624
3.252,1621
3.2577,1629
3.2634,1630
3.2688,1623
3.2745,1620
3.2799,1629
3.2855,1628
3.2909,1622
3.2966,1624
3.302,1629
3.3077,1625
3.3131,1621
3.3188,1625
3.3245,1628
3.3298,1623
3.3355,1621
3.3409,1628
3.3467,1630
3.3521,1621
3.3577,1621
3.3631,1627
3.3688,1630
3.3745,1624
3.3799,1622
3.3855,1629
3.3912,1629
3.3966,1620
3.4023,1621
3.4077,1626
3.4133,1629
3.4187,1623
3.4244,1622
3.4301,1629
3.4355,1626
3.4411,1621
3.4465,1622
3.4522,1629
3.4576,1624
3.4633,1620
3.4687,1628
3.4744,1628
3.4801,1620
3.4855,1623
3.4912,1630
3.4966,1627
3.5022,1621
3.5076,1620
3.5133,1631
3.5188,1628
3.5244,1620
3.5298,1623
3.5355,1629
3.5412,1626
3.5466,1620
3.552,1626
3.5577,1631
3.5631,1622
3.5688,1622
3.5742,1629
3.5799,1630
3.5853,1621
3.591,1621
3.5967,1628
3.6021,1630
3.6078,1622
3.6132,1620
3.6189,1628
3.6243,1629
3.63,1623
3.6354,1620
3.6411,1629
3.6465,1630
3.6522,1622
3.6576,1618
3.6633,1627
3.6687,1631
3.6744,1623
3.6798,1619
3.6855,1626
3.6911,1631
3.6965,1623
3.7022,1620
3.7076,1626
3.7134,1629
3.7188,1623
3.7245,1621
3.7299,1629
3.7355,1628
3.7409,1621
3.7466,1620
3.752,1628
3.7577,1629
3.7634,1621
3.7688,1624
3.7745,1629
3.7799,1622
3.7855,1622
3.7909,1629
3.7966,1626
3.802,1618
3.8077,1623
3.8131,1629
3.8188,1627
3.8245,1620
3.8299,1625
3.8356,1629
3.841,1625
3.8467,1620
3.8521,1625
3.8578,1634
3.8632,1627
3.8688,1620
3.8742,1623
3.8799,1629
3.8856,1623
3.891,1622
3.8967,1629
3.9021,1629
3.9078,1621
3.9132,1622
3.9189,1631
3.9243,1627
3.93,1621
3.9354,1623
3.9411,1630
3.9465,1626
3.9522,1622
3.9576,1627
3.9633,1630
3.969,1623
3.9744,1623
3.98,1628
3.9854,1629
3.9911,1620
3.9965,1621
4.0022,1628
4.0077,1629
4.0133,1621
4.0188,1623
4.0244,1630
4.0298,1628
4.0355,1621
4.041,1621
4.0466,1631
4.0521,1628
4.0578,1622
4.0632,1625
4.0689,1629
4.0743,1626
4.08,1622
4.0854,1624
4.0911,1630
4.0965,1625
4.1022,1622
4.1076,1625
4.1133,1629
4.1187,1622
4.1244,1622
4.13,1628
4.1354,1627
4.1411,1620
4.1465,1623
4.1523,1632
4.1577,1629
4.1633,1618
4.1688,1620
4.1744,1630
4.1798,1631
4.1855,1622
4.1909,1621
4.1966,1631
4.2023,1629
4.2077,1620
4.2134,1622
4.2188,1631
4.2245,1628
4.2299,1620
4.2356,1622
4.241,1630
4.2467,1626
4.2521,1620
4.2578,1626
4.2632,1631
4.2689,1624
4.2743,1620
4.28,1626
4.2854,1630
4.2911,1623
4.2965,1620
4.3022,1627
4.3076,1629
4.3133,1622
4.3187,1621
4.3244,1631
4.3298,1631
4.3355,1621
4.3412,1622
4.3466,1629
4.3523,1631
4.3577,1622
4.3631,1622
4.3688,1627
4.3745,1632
4.3799,1624
4.3856,1618
4.391,1625
4.3967,1631
4.4021,1626
4.4078,1619
4.4132,1621
4.4188,1632
4.4243,1629
4.4299,1622
4.4353,1622
4.441,1629
4.4467,1627
4.4521,1620
4.4578,1624
4.4632,1629
4.4689,1623
4.4743,1621
4.48,1628
4.4854,1631
4.4911,1622
4.4965,1621
4.5022,1627
4.5079,1627
4.5133,1621
4.519,1623
4.5244,1629
4.5301,1627
4.5355,1622
4.5412,1624
4.5466,1630
4.5521,1622
4.5577,1618
4.5634,1629
4.5688,1628
4.5745,1622
4.5799,1623
4.5856,1631
4.591,1625
4.5967,1621
4.6021,1623
4.6078,1629
4.6132,1625
4.6188,1620
4.6242,1628
4.6299,1628
4.6356,1621
4.641,1620
4.6467,1628
4.6521,1629
4.6578,1619
4.6632,1624
4.6689,1631
4.6743,1627
4.68,1623
4.6854,1626
4.6911,1629
4.6965,1621
4.7022,1624
4.7076,1627
4.7133,1629
4.719,1619
4.7244,1623
4.7301,1630
4.7355,1626
4.7412,1620
4.7466,1625
4.7523,1630
4.7577,1625
4.7634,1619
4.7688,1623
4.7745,1631
4.7799,1625
4.7856,1619
4.791,1624
4.7967,1631
4.8021,1626
4.8078,1621
4.8132,1625
4.8189,1627
4.8243,1625
4.8299,1618
4.8356,1624
4.8411,1630
4.8468,1624
4.8521,1619
4.8578,1625
4.8632,1629
4.8689,1625
4.8743,1619
4.8799,1626
4.8856,1629
4.891,1623
4.8967,1621
4.9021,1629
4.9077,1628
4.9134,1621
4.9188,1621
4.9245,1630
4.9299,1626
4.9355,1619
4.9409,1623
4.9466,1630
4.9523,1627
4.9577,1622
4.9633,1624
4.969,1628
4.9744,1625
4.9801,1622
4.9855,1628
4.9911,1629
4.9965,1622
5.0022,1624
5.0076,1629
5.0133,1628
5.0189,1620
5.0244,1622
5.03,1630
5.0354,1624
5.0411,1621
5.0465,1623
5.0522,1630
5.0576,1623
5.0633,1621
5.0687,1628
5.0744,1630
5.0798,1622
5.0855,1621
5.0912,1627
5.0966,1628
5.1023,1620
5.1077,1622
5.1134,1629
5.1188,1628
5.1245,1620
5.1299,1624
5.1356,1631
5.141,1624
5.1467,1621
5.1521,1627
5.1578,1629
5.1632,1625
5.1689,1620
5.1743,1627
5.18,1631
5.1854,1622
5.1911,1620
5.1965,1629
5.2022,1630
5.2078,1620
5.2132,1623
5.2189,1627
5.2243,1627
5.23,1621
5.2355,1624
5.2412,1630
5.2466,1623
5.2522,1622
5.2576,1628
5.2633,1630
5.2687,1624
5.2744,1618
5.2798,1623
5.2855,1631
5.2909,1624
5.2966,1621
5.3023,1626
5.3077,1631
5.3131,1623
5.3188,1621
5.3242,1628
5.3299,1630
5.3353,1622
5.341,1619
5.3467,1631
5.3521,1630
5.3578,1620
5.3632,1621
5.3689,1627
5.3743,1627
5.38,1620
5.3854,1622
5.3911,1630
5.3965,1628
5.4021,1620
5.4078,1622
5.4132,1629
5.4189,1625
5.4243,1621
5.43,1622
5.4354,1629
5.4411,1627
5.4466,1619
5.4522,1622
5.4577,1630
5.4633,1626
5.4687,1621
5.4744,1626
5.4798,1630
5.4855,1624
5.4909,1621
5.4966,1628
5.5023,1627
5.5077,1620
5.5134,1624
5.5188,1629
5.5245,1626
5.5299,1623
5.5356,1624
5.541,1630
5.5467,1623
5.5521,1623
5.5578,1629
5.5632,1626
5.5689,1623
5.5743,1626
5.58,1630
5.5854,1625
5.5911,1621
5.5966,1627
5.6023,1627
5.6077,1622
5.6134,1621
5.6188,1629
5.6244,1630
5.6298,1621
5.6356,1621
5.641,1631
5.6467,1629
5.6521,1621
5.6578,1621
5.6632,1628
5.6689,1629
5.6743,1620
5.68,1623
