Experiment: Mar_9_turb3_expt vial 10, Tue Mar  9 17:54:12 2021
0.0019,4067
0.0076,4066
0.013,4066
0.0187,4067
0.0241,4066
0.0299,4067
0.0353,4067
0.041,4065
0.0464,4066
0.052,4067
0.0574,4066
0.0631,4065
0.0688,4068
0.0742,4067
0.0799,4067
0.0853,4066
0.091,4065
0.0964,4064
0.1021,4065
0.1075,4066
0.1131,4066
0.1186,4066
0.1242,4066
0.1299,4067
0.1353,4067
0.141,4067
0.1464,4066
0.1521,4066
0.1575,4064
0.1632,4065
0.1686,4067
0.1742,4064
0.1799,4066
0.1853,4066
0.191,4066
0.1964,4065
0.202,4066
0.2077,4064
0.2131,4067
0.2188,4068
0.2242,4067
0.2298,4065
0.2353,4067
0.2409,4066
0.2466,4066
0.252,4066
0.2577,4064
0.263,4068
0.2687,4067
0.2744,4065
0.2798,4064
0.2855,4068
0.2909,4066
0.2966,4065
0.302,4068
0.3077,4067
0.3131,4068
0.3187,4066
0.3241,4066
0.3298,4065
0.3352,4066
0.3409,4067
0.3466,4067
0.352,4067
0.3577,4068
0.3631,4065
0.3688,4066
0.3742,4067
0.3799,4065
0.3853,4066
0.391,4065
0.3964,4066
0.4021,4065
0.4077,4066
0.4131,4067
0.4188,4065
0.4242,4069
0.4299,4065
0.4354,4067
0.441,4064
0.4464,4068
0.4521,4066
0.4575,4067
0.4632,4065
0.4689,4065
0.4743,4068
0.4799,4066
0.4853,4067
0.491,4065
0.4964,4067
0.5021,4066
0.5075,4068
0.5132,4064
0.5186,4067
0.5243,4066
0.5299,4066
0.5353,4065
0.541,4065
0.5464,4067
0.5521,4066
0.5575,4065
0.5632,4065
0.5686,4066
0.5743,4065
0.5797,4065
0.5854,4065
0.5911,4067
0.5965,4066
0.6021,4065
0.6075,4065
0.6132,4067
0.6186,4067
0.6243,4068
0.6297,4065
0.6354,4063
0.641,4066
0.6465,4065
0.6521,4067
0.6575,4065
0.6632,4066
0.6686,4065
0.6743,4065
0.6797,4066
0.6854,4066
0.6908,4066
0.6965,4066
0.7022,4067
0.7076,4066
0.7133,4067
0.7187,4064
0.7243,4064
0.7297,4065
0.7354,4066
0.7408,4065
0.7465,4065
0.7519,4066
0.7576,4068
0.7633,4067
0.7687,4067
0.7743,4065
0.7797,4065
0.7854,4066
0.7908,4067
0.7965,4067
0.8022,4065
0.8076,4066
0.8132,4066
0.8186,4066
0.8243,4067
0.83,4067
0.8354,4065
0.841,4067
0.8464,4065
0.8521,4065
0.8575,4066
0.8632,4067
0.8686,4065
0.8743,4063
0.88,4065
0.8854,4065
0.8911,4067
0.8965,4067
0.9022,4066
0.9076,4067
0.9132,4067
0.9186,4066
0.9243,4065
0.93,4066
0.9354,4065
0.9411,4064
0.9465,4065
0.9521,4066
0.9575,4065
0.9632,4065
0.9686,4066
0.9743,4067
0.98,4067
0.9854,4066
0.9911,4067
0.9965,4066
1.0022,4065
1.0075,4067
1.0133,4066
1.0186,4065
1.0243,4066
1.03,4065
1.0354,4067
1.0411,4065
1.0465,4066
1.0522,4064
1.0576,4065
1.0633,4064
1.0687,4067
1.0744,4066
1.0798,4067
1.0854,4065
1.0911,4066
1.0965,4065
1.1022,4067
1.1076,4066
1.1133,4067
1.1187,4065
1.1244,4065
1.1298,4067
1.1355,4065
1.1409,4066
1.1466,4067
1.152,4066
1.1576,4067
1.1633,4066
1.1687,4066
1.1744,4066
1.1798,4066
1.1855,4067
1.1909,4065
1.1965,4064
1.2019,4066
1.2076,4066
1.2133,4066
1.2187,4065
1.2241,4064
1.2298,4065
1.2355,4066
1.2409,4062
1.2466,4065
1.252,4065
1.2577,4067
1.2631,4064
1.2687,4065
1.2741,4065
1.2798,4067
1.2855,4067
1.2909,4065
1.2966,4064
1.302,4064
1.3077,4065
1.3131,4064
1.3188,4067
1.3242,4065
1.3298,4066
1.3355,4065
1.341,4065
1.3466,4064
1.352,4065
1.3577,4064
1.3631,4066
1.3688,4064
1.3742,4066
1.3799,4064
1.3853,4065
1.391,4065
1.3966,4065
1.402,4065
1.4077,4066
1.4131,4065
1.4188,4064
1.4242,4067
1.4299,4065
1.4353,4066
1.441,4065
1.4467,4065
1.4521,4065
1.4575,4065
1.4632,4066
1.4689,4066
1.4743,4063
1.48,4065
1.4854,4065
1.4911,4065
1.4965,4066
1.5021,4066
1.5076,4065
1.5133,4066
1.5186,4065
1.5243,4065
1.5298,4065
1.5354,4066
1.5411,4065
1.5465,4066
1.5522,4066
1.5576,4065
1.5633,4066
1.5687,4064
1.5744,4067
1.5798,4066
1.5855,4067
1.5909,4064
1.5966,4066
1.602,4066
1.6077,4065
1.6131,4066
1.6188,4066
1.6242,4067
1.6299,4066
1.6356,4067
1.641,4066
1.6467,4065
1.6521,4065
1.6578,4066
1.6632,4063
1.6688,4065
1.6742,4066
1.6799,4066
1.6853,4065
1.691,4067
1.6964,4065
1.7021,4067
1.7078,4066
1.7132,4065
1.7189,4066
1.7242,4064
1.7299,4065
1.7353,4066
1.741,4063
1.7464,4064
1.7521,4067
1.7577,4066
1.7632,4066
1.7688,4065
1.7742,4066
1.7799,4065
1.7856,4067
1.791,4064
1.7967,4067
1.8021,4065
1.8077,4065
1.8131,4065
1.8188,4065
1.8242,4066
1.8299,4062
1.8355,4066
1.8409,4065
1.8466,4065
1.852,4066
1.8577,4065
1.8631,4064
1.8688,4064
1.8742,4065
1.8799,4068
1.8853,4066
1.891,4063
1.8967,4067
1.9021,4067
1.9078,4065
1.9132,4066
1.9189,4066
1.9243,4066
1.9299,4065
1.9354,4065
1.9411,4064
1.9465,4065
1.9521,4065
1.9575,4064
1.9632,4066
1.9689,4065
1.9743,4065
1.98,4066
1.9854,4064
1.9911,4064
1.9965,4064
2.0022,4065
2.0076,4066
2.0133,4063
2.0187,4065
2.0244,4065
2.0298,4065
2.0355,4067
2.0409,4067
2.0466,4066
2.052,4066
2.0577,4066
2.0631,4065
2.0688,4067
2.0742,4065
2.0799,4065
2.0853,4065
2.091,4066
