Experiment: Feb_19_real_eric2_expt vial 10, Fri Feb 19 13:52:12 2021
0,0
1.9743,0.66
2.0522,0.66
2.1299,0.66
2.2078,0.66
2.2855,0.66
2.3632,0.66
2.4409,0.66
2.5189,0.66
2.5966,0.66
2.6743,0.66
2.752,0.66
2.8299,0.66
2.9076,0.66
2.9853,0.66
3.0633,0.66
3.141,0.66
3.2187,0.66
3.2966,0.66
3.3743,0.66
3.4521,0.66
3.5298,0.66
3.6077,0.66
3.6855,0.66
3.7634,0.66
3.8412,0.66
3.9189,0.66
3.9965,0.66
4.0745,0.66
4.1521,0.66
4.2301,0.66
4.3077,0.66
4.3854,0.66
4.4634,0.66
4.5411,0.66
4.6187,0.66
4.6967,0.66
4.7744,0.66
4.8521,0.66
4.93,0.66
5.0077,0.66
5.0856,0.66
5.1634,0.66
5.2411,0.66
5.3188,0.66
5.3967,0.66
5.4744,0.66
5.5523,0.66
5.6301,0.66
5.7077,0.66
5.7854,0.66
5.8633,0.66
5.9409,0.66
6.0189,0.66
6.0967,0.66
6.1744,0.66
6.2523,0.66
6.33,0.66
6.4078,0.66
6.4855,0.66
6.5634,0.66
6.641,0.66
6.7189,0.66
6.7966,0.66
6.8745,0.66
6.9521,0.66
7.03,0.66
7.1079,0.66
7.1855,0.66
7.2635,0.66
7.3412,0.66
7.419,0.66
7.4968,0.66
7.5744,0.66
7.6521,0.66
7.73,0.66
7.8078,0.66
7.8855,0.66
7.9635,0.66
8.0412,0.66
8.1188,0.66
8.1967,0.66
8.2745,0.66
8.3522,0.66
8.4301,0.66
8.5077,0.66
8.5856,0.66
8.6635,0.66
8.7411,0.66
8.8191,0.66
8.8967,0.66
8.9745,0.66
9.0523,0.66
9.1302,0.66
9.2079,0.66
9.2855,0.66
9.3634,0.66
9.4413,0.66
9.5189,0.66
9.5968,0.66
9.6744,0.66
9.7523,0.66
9.83,0.66
9.9079,0.66
9.9856,0.66
10.0635,0.66
10.1411,0.66
10.219,0.66
10.2966,0.66
10.3744,0.66
10.4523,0.66
10.5301,0.66
10.608,0.66
10.6857,0.66
10.7636,0.66
10.8412,0.66
10.9191,0.66
10.9967,0.66
11.0746,0.66
11.1522,0.66
11.2302,0.66
11.308,0.66
11.3856,0.66
11.4635,0.66
11.5412,0.66
11.6191,0.66
11.6967,0.66
11.7746,0.66
11.8524,0.66
11.9302,0.66
12.0078,0.66
12.0858,0.66
12.1634,0.66
12.2413,0.66
12.319,0.66
12.3969,0.66
12.4745,0.66
12.5524,0.66
12.6301,0.66
12.708,0.66
12.7857,0.66
12.8635,0.66
12.9412,0.66
13.0191,0.66
13.0969,0.66
13.1745,0.66
13.2523,0.66
13.3301,0.66
13.4079,0.66
13.4857,0.66
13.5634,0.66
13.6414,0.66
13.719,0.66
13.7969,0.66
13.8745,0.66
13.9524,0.66
14.0303,0.66
14.108,0.66
14.1857,0.66
14.2635,0.66
14.3412,0.66
14.4192,0.66
14.4969,0.66
14.5748,0.66
14.6524,0.66
14.7303,0.66
14.8078,0.66
14.8856,0.66
14.9634,0.66
15.0413,0.66
15.119,0.66
15.1969,0.66
15.2748,0.66
15.3525,0.66
15.4303,0.66
15.5081,0.66
15.5857,0.66
15.6636,0.66
15.7414,0.66
15.8191,0.66
15.897,0.66
15.9746,0.66
16.0525,0.66
16.1302,0.66
16.2081,0.66
16.2858,0.66
16.3635,0.66
16.4415,0.66
16.5191,0.66
16.597,0.66
16.6747,0.66
16.7526,0.66
16.8304,0.66
16.908,0.66
16.9857,0.66
17.0636,0.66
17.1413,0.66
17.2192,0.66
17.2969,0.66
17.3749,0.66
17.4524,0.66
17.5302,0.66
17.6081,0.66
17.6858,0.66
17.7636,0.66
17.8414,0.66
17.9191,0.66
17.9971,0.66
18.0748,0.66
18.1524,0.66
18.2303,0.66
18.3082,0.66
18.3859,0.66
18.4636,0.66
18.5415,0.66
18.6192,0.66
18.6971,0.66
18.7747,0.66
18.8526,0.66
18.9303,0.66
19.008,0.66
19.0859,0.66
19.1636,0.66
19.2413,0.66
19.3192,0.66
19.3969,0.66
19.4748,0.66
19.5526,0.66
19.6303,0.66
19.7082,0.66
19.7859,0.66
19.8638,0.66
19.9415,0.66
20.0193,0.66
20.097,0.66
20.1747,0.66
20.2526,0.66
20.3303,0.66
20.4082,0.66
20.4859,0.66
20.5636,0.66
20.6415,0.66
20.7194,0.66
20.797,0.66
20.8746,0.66
20.9526,0.66
21.0304,0.66
21.108,0.66
21.186,0.66
21.2637,0.66
21.3414,0.66
21.4192,0.66
21.4971,0.66
21.5749,0.66
21.6526,0.66
21.7303,0.66
21.808,0.66
21.886,0.66
21.9637,0.66
22.0415,0.66
22.1193,0.66
22.1969,0.66
22.2747,0.66
22.3526,0.66
22.4303,0.66
22.508,0.66
22.5858,0.66
22.6637,0.66
22.7416,0.66
22.8192,0.66
22.8969,0.66
22.9748,0.66
23.0525,0.66
23.1303,0.66
23.2083,0.66
23.2859,0.66
23.3636,0.66
23.4415,0.66
23.5192,0.66
23.5969,0.66
23.6748,0.66
23.7525,0.66
23.8303,0.66
23.9082,0.66
23.9858,0.66
24.0638,0.66
24.1414,0.66
24.2193,0.66
24.297,0.66
24.3748,0.66
24.4525,0.66
24.5304,0.66
24.608,0.66
24.6859,0.66
24.7638,0.66
24.8416,0.66
24.9193,0.66
24.9972,0.66
25.0748,0.66
25.1525,0.66
25.2305,0.66
25.3082,0.66
25.3858,0.66
25.4637,0.66
25.5416,0.66
25.6192,0.66
