Experiment: Feb_19_real_eric2_expt vial 14, Fri Feb 19 13:52:12 2021
0,0
2.102,0.64
2.18,0.64
2.2576,0.64
2.3356,0.64
2.4133,0.64
2.491,0.64
2.5687,0.64
2.6464,0.64
2.7243,0.64
2.802,0.64
2.88,0.64
2.9577,0.64
3.0354,0.64
3.1131,0.64
3.1911,0.64
3.2688,0.64
3.3465,0.64
3.4243,0.64
3.5022,0.64
3.5799,0.64
3.6576,0.64
3.7355,0.64
3.8133,0.64
3.891,0.64
3.9689,0.64
4.0466,0.64
4.1245,0.64
4.2022,0.64
4.2799,0.64
4.3578,0.64
4.4355,0.64
4.5132,0.64
4.5909,0.64
4.6688,0.64
4.7466,0.64
4.8245,0.64
4.9022,0.64
4.9798,0.64
5.0578,0.64
5.1355,0.64
5.2132,0.64
5.2912,0.64
5.3688,0.64
5.4468,0.64
5.5245,0.64
5.6022,0.64
5.6799,0.64
5.7578,0.64
5.8355,0.64
5.9134,0.64
5.9911,0.64
6.0689,0.64
6.1468,0.64
6.2244,0.64
6.3021,0.64
6.3799,0.64
6.4579,0.64
6.5356,0.64
6.6134,0.64
6.6911,0.64
6.7687,0.64
6.8466,0.64
6.9246,0.64
7.0021,0.64
7.0801,0.64
7.1577,0.64
7.2356,0.64
7.3135,0.64
7.3912,0.64
7.469,0.64
7.5466,0.64
7.6246,0.64
7.7022,0.64
7.78,0.64
7.8579,0.64
7.9356,0.64
8.0135,0.64
8.0912,0.64
8.1689,0.64
8.2467,0.64
8.3246,0.64
8.4022,0.64
8.4802,0.64
8.5578,0.64
8.6356,0.64
8.7135,0.64
8.7913,0.64
8.869,0.64
8.9467,0.64
9.0244,0.64
9.1023,0.64
9.18,0.64
9.2579,0.64
9.3356,0.64
9.4134,0.64
9.4913,0.64
9.5689,0.64
9.6468,0.64
9.7245,0.64
9.8024,0.64
9.88,0.64
9.958,0.64
10.0356,0.64
10.1135,0.64
10.1911,0.64
10.269,0.64
10.3466,0.64
10.4244,0.64
10.5022,0.64
10.5801,0.64
10.6578,0.64
10.7357,0.64
10.8133,0.64
10.8912,0.64
10.9691,0.64
11.0467,0.64
11.1246,0.64
11.2023,0.64
11.2801,0.64
11.3577,0.64
11.4357,0.64
11.5133,0.64
11.5912,0.64
11.6691,0.64
11.7467,0.64
11.8244,0.64
11.9024,0.64
11.9802,0.64
12.0579,0.64
12.1358,0.64
12.2134,0.64
12.2911,0.64
12.369,0.64
12.4467,0.64
12.5245,0.64
12.6024,0.64
12.6801,0.64
12.7578,0.64
12.8357,0.64
12.9135,0.64
12.9912,0.64
13.0691,0.64
13.1468,0.64
13.2245,0.64
13.3023,0.64
13.3801,0.64
13.4578,0.64
13.5358,0.64
13.6134,0.64
13.6914,0.64
13.769,0.64
13.847,0.64
13.9245,0.64
14.0024,0.64
14.0801,0.64
14.158,0.64
14.2357,0.64
14.3136,0.64
14.3913,0.64
14.469,0.64
14.5469,0.64
14.6245,0.64
14.7025,0.64
14.7803,0.64
14.8581,0.64
14.9359,0.64
15.0134,0.64
15.0914,0.64
15.169,0.64
15.2469,0.64
15.3246,0.64
15.4025,0.64
15.4802,0.64
15.5581,0.64
15.6357,0.64
15.7136,0.64
15.7912,0.64
15.8691,0.64
15.947,0.64
16.0247,0.64
16.1023,0.64
16.1803,0.64
16.258,0.64
16.3358,0.64
16.4136,0.64
16.4912,0.64
16.5691,0.64
16.647,0.64
16.7248,0.64
16.8025,0.64
16.8801,0.64
16.9581,0.64
17.0358,0.64
17.1137,0.64
17.1914,0.64
17.269,0.64
17.347,0.64
17.4246,0.64
17.5024,0.64
17.5803,0.64
17.6582,0.64
17.7358,0.64
17.8136,0.64
17.8915,0.64
17.9693,0.64
18.0471,0.64
18.1248,0.64
18.2024,0.64
18.2804,0.64
18.358,0.64
18.436,0.64
18.5136,0.64
18.5913,0.64
18.6692,0.64
18.7471,0.64
18.8247,0.64
18.9024,0.64
18.9803,0.64
19.058,0.64
19.136,0.64
19.2135,0.64
19.2916,0.64
19.3693,0.64
19.447,0.64
19.5248,0.64
19.6025,0.64
19.6803,0.64
19.758,0.64
19.8359,0.64
19.9136,0.64
19.9913,0.64
20.0693,0.64
20.147,0.64
20.2247,0.64
20.3026,0.64
20.3803,0.64
20.458,0.64
20.536,0.64
20.6136,0.64
20.6916,0.64
20.7693,0.64
20.847,0.64
20.9247,0.64
21.0026,0.64
21.0804,0.64
21.1581,0.64
21.2358,0.64
21.3138,0.64
21.3913,0.64
21.4692,0.64
21.5469,0.64
21.6247,0.64
21.7026,0.64
21.7804,0.64
21.8581,0.64
21.9358,0.64
22.0136,0.64
22.0916,0.64
22.1694,0.64
22.2469,0.64
22.3247,0.64
22.4026,0.64
22.4804,0.64
22.5582,0.64
22.6358,0.64
22.7137,0.64
22.7916,0.64
22.8693,0.64
22.9469,0.64
23.0249,0.64
23.1025,0.64
23.1804,0.64
23.2583,0.64
23.3359,0.64
23.4136,0.64
23.4915,0.64
23.5693,0.64
23.647,0.64
23.7247,0.64
23.8025,0.64
23.8804,0.64
23.958,0.64
24.036,0.64
24.1136,0.64
24.1915,0.64
24.2692,0.64
24.347,0.64
24.4249,0.64
24.5026,0.64
24.5805,0.64
24.6581,0.64
24.736,0.64
24.8135,0.64
24.8915,0.64
24.9691,0.64
25.047,0.64
25.1249,0.64
25.2027,0.64
25.2805,0.64
25.3583,0.64
25.4359,0.64
25.5138,0.64
25.5914,0.64
25.6693,0.64
