Experiment: Feb_19_real_eric2_expt vial 7, Fri Feb 19 13:52:12 2021
0,0
1.9743,0.65
2.0522,0.65
2.1299,0.65
2.2078,0.65
2.2855,0.65
2.3632,0.65
2.4409,0.65
2.5189,0.65
2.5966,0.65
2.6743,0.65
2.752,0.65
2.8299,0.65
2.9076,0.65
2.9853,0.65
3.0633,0.65
3.141,0.65
3.2187,0.65
3.2966,0.65
3.3743,0.65
3.4521,0.65
3.5298,0.65
3.6077,0.65
3.6855,0.65
3.7634,0.65
3.8412,0.65
3.9189,0.65
3.9965,0.65
4.0745,0.65
4.1521,0.65
4.2301,0.65
4.3077,0.65
4.3854,0.65
4.4634,0.65
4.5411,0.65
4.6187,0.65
4.6967,0.65
4.7744,0.65
4.8521,0.65
4.93,0.65
5.0077,0.65
5.0856,0.65
5.1634,0.65
5.2411,0.65
5.3188,0.65
5.3967,0.65
5.4744,0.65
5.5523,0.65
5.6301,0.65
5.7077,0.65
5.7854,0.65
5.8633,0.65
5.9409,0.65
6.0189,0.65
6.0967,0.65
6.1744,0.65
6.2523,0.65
6.33,0.65
6.4078,0.65
6.4855,0.65
6.5634,0.65
6.641,0.65
6.7189,0.65
6.7966,0.65
6.8745,0.65
6.9521,0.65
7.03,0.65
7.1079,0.65
7.1855,0.65
7.2635,0.65
7.3412,0.65
7.419,0.65
7.4968,0.65
7.5744,0.65
7.6521,0.65
7.73,0.65
7.8078,0.65
7.8855,0.65
7.9635,0.65
8.0412,0.65
8.1188,0.65
8.1967,0.65
8.2745,0.65
8.3522,0.65
8.4301,0.65
8.5077,0.65
8.5856,0.65
8.6635,0.65
8.7411,0.65
8.8191,0.65
8.8967,0.65
8.9745,0.65
9.0523,0.65
9.1302,0.65
9.2079,0.65
9.2855,0.65
9.3634,0.65
9.4413,0.65
9.5189,0.65
9.5968,0.65
9.6744,0.65
9.7523,0.65
9.83,0.65
9.9079,0.65
9.9856,0.65
10.0635,0.65
10.1411,0.65
10.219,0.65
10.2966,0.65
10.3744,0.65
10.4523,0.65
10.5301,0.65
10.608,0.65
10.6857,0.65
10.7636,0.65
10.8412,0.65
10.9191,0.65
10.9967,0.65
11.0746,0.65
11.1522,0.65
11.2302,0.65
11.308,0.65
11.3856,0.65
11.4635,0.65
11.5412,0.65
11.6191,0.65
11.6967,0.65
11.7746,0.65
11.8524,0.65
11.9302,0.65
12.0078,0.65
12.0858,0.65
12.1634,0.65
12.2413,0.65
12.319,0.65
12.3969,0.65
12.4745,0.65
12.5524,0.65
12.6301,0.65
12.708,0.65
12.7857,0.65
12.8635,0.65
12.9412,0.65
13.0191,0.65
13.0969,0.65
13.1745,0.65
13.2523,0.65
13.3301,0.65
13.4079,0.65
13.4857,0.65
13.5634,0.65
13.6414,0.65
13.719,0.65
13.7969,0.65
13.8745,0.65
13.9524,0.65
14.0303,0.65
14.108,0.65
14.1857,0.65
14.2635,0.65
14.3412,0.65
14.4192,0.65
14.4969,0.65
14.5748,0.65
14.6524,0.65
14.7303,0.65
14.8078,0.65
14.8856,0.65
14.9634,0.65
15.0413,0.65
15.119,0.65
15.1969,0.65
15.2748,0.65
15.3525,0.65
15.4303,0.65
15.5081,0.65
15.5857,0.65
15.6636,0.65
15.7414,0.65
15.8191,0.65
15.897,0.65
15.9746,0.65
16.0525,0.65
16.1302,0.65
16.2081,0.65
16.2858,0.65
16.3635,0.65
16.4415,0.65
16.5191,0.65
16.597,0.65
16.6747,0.65
16.7526,0.65
16.8304,0.65
16.908,0.65
16.9857,0.65
17.0636,0.65
17.1413,0.65
17.2192,0.65
17.2969,0.65
17.3749,0.65
17.4524,0.65
17.5302,0.65
17.6081,0.65
17.6858,0.65
17.7636,0.65
17.8414,0.65
17.9191,0.65
17.9971,0.65
18.0748,0.65
18.1524,0.65
18.2303,0.65
18.3082,0.65
18.3859,0.65
18.4636,0.65
18.5415,0.65
18.6192,0.65
18.6971,0.65
18.7747,0.65
18.8526,0.65
18.9303,0.65
19.008,0.65
19.0859,0.65
19.1636,0.65
19.2413,0.65
19.3192,0.65
19.3969,0.65
19.4748,0.65
19.5526,0.65
19.6303,0.65
19.7082,0.65
19.7859,0.65
19.8638,0.65
19.9415,0.65
20.0193,0.65
20.097,0.65
20.1747,0.65
20.2526,0.65
20.3303,0.65
20.4082,0.65
20.4859,0.65
20.5636,0.65
20.6415,0.65
20.7194,0.65
20.797,0.65
20.8746,0.65
20.9526,0.65
21.0304,0.65
21.108,0.65
21.186,0.65
21.2637,0.65
21.3414,0.65
21.4192,0.65
21.4971,0.65
21.5749,0.65
21.6526,0.65
21.7303,0.65
21.808,0.65
21.886,0.65
21.9637,0.65
22.0415,0.65
22.1193,0.65
22.1969,0.65
22.2747,0.65
22.3526,0.65
22.4303,0.65
22.508,0.65
22.5858,0.65
22.6637,0.65
22.7416,0.65
22.8192,0.65
22.8969,0.65
22.9748,0.65
23.0525,0.65
23.1303,0.65
23.2083,0.65
23.2859,0.65
23.3636,0.65
23.4415,0.65
23.5192,0.65
23.5969,0.65
23.6748,0.65
23.7525,0.65
23.8414,0.65
23.9193,0.65
23.997,0.65
24.0749,0.65
24.1526,0.65
24.2305,0.65
24.3081,0.65
24.386,0.65
24.4636,0.65
24.5415,0.65
24.6191,0.65
24.697,0.65
24.7749,0.65
24.8525,0.65
24.9304,0.65
25.0081,0.65
25.086,0.65
25.1636,0.65
25.2416,0.65
25.3193,0.65
25.3969,0.65
25.4748,0.65
25.5527,0.65
25.6304,0.65
