Experiment: T3_Aug_19_pumped_od_cal_expt vial 15, Thu Aug 19 18:27:13 2021
0.0032,40525
0.0086,40459
0.0143,40546
0.0197,40468
0.0254,40634
0.0308,40601
0.0365,40604
0.0419,40652
0.0476,40671
0.053,40716
0.0585,39990
0.0642,39954
0.0696,39929
0.0753,39936
0.081,39911
0.0864,39877
0.0921,39963
0.0974,39951
0.1031,39904
0.1085,39098
0.1142,39152
0.1196,39114
0.1252,39147
0.1309,39033
0.1363,39109
0.142,39078
0.1474,39087
0.153,39085
0.1587,39057
0.1642,38379
0.1699,38429
0.1753,38463
0.1808,38341
0.1865,38323
0.1919,38397
0.1976,38474
0.203,38397
0.2086,38456
0.2141,38466
0.2198,37752
0.2252,37762
0.2309,37754
0.2363,37784
0.242,37775
0.2474,37648
0.2531,37695
0.2588,37755
0.2642,37698
0.2697,37101
0.2754,37158
0.2808,37087
0.2865,36953
0.2919,37041
0.2976,37130
0.303,36976
0.3087,37095
0.3141,37046
0.3198,37120
0.3253,36558
0.3307,36506
0.3364,36540
0.3421,36523
0.3474,36543
0.3531,36508
0.3586,36428
0.3643,36441
0.3697,36591
0.3754,36586
0.3808,36007
0.3865,35992
0.3919,36136
0.3976,36086
0.403,36148
0.4087,36239
0.4141,36274
0.4198,36235
0.4252,36214
0.4309,36266
0.4363,35776
0.4421,35817
0.4475,35834
0.4532,35730
0.4586,35751
0.4643,35720
0.4697,35771
0.4753,35759
0.4807,35724
0.4864,35734
0.4919,35470
0.4976,35578
0.503,35638
0.5087,35506
0.5141,35465
0.5198,35441
0.5252,35446
0.5309,35426
0.5363,35479
0.542,35568
0.5474,35266
0.5532,35338
0.5586,35325
0.5643,35242
0.5697,35362
0.5754,35476
0.5808,35420
0.5865,35332
0.5919,35270
0.5976,35275
0.603,35268
0.6087,35243
0.6141,35253
0.6198,35241
0.6252,35258
0.6309,35228
0.6365,35427
0.6419,35395
0.6476,35408
0.653,35462
0.6587,35611
0.6641,35570
0.6698,35561
0.6752,35483
0.6809,35488
0.6863,35484
0.692,35498
0.6974,35466
0.7031,35638
0.7086,35821
0.7142,35916
0.7197,35968
0.7253,36005
0.7307,36092
0.7364,36113
0.7419,36136
0.7475,36263
0.753,36238
0.7586,36125
0.7641,36850
0.7698,36955
0.7752,37014
0.7809,37005
0.7863,37063
0.792,37161
0.7974,37203
0.803,37175
0.8087,37234
0.8142,38094
0.8199,38480
0.8253,38481
0.831,38488
0.8364,38346
0.8421,38368
0.8475,38358
0.8532,38372
0.8586,38408
0.8643,38386
0.8698,38357
0.8754,40000
0.8808,40061
0.8865,40053
0.8919,40014
0.8976,39975
0.903,40033
0.9087,39999
0.9141,39999
0.9198,40025
0.9253,42048
0.931,42265
0.9364,42344
0.942,42312
0.9474,42271
0.9531,42235
0.9585,42314
0.9642,42255
0.9697,42377
0.9753,42272
0.9808,43384
0.9865,45196
0.9919,45211
0.9976,45212
1.003,45225
1.0087,45195
1.0142,45217
1.0199,45189
1.0253,45215
1.0308,45801
1.0365,48716
1.0419,49341
1.0476,49388
1.053,49356
1.0587,49349
1.0641,49338
1.0698,49349
