Experiment: T3_Aug_19_pumped_od_cal_expt vial 10, Thu Aug 19 18:27:13 2021
0.0032,41859
0.0086,41841
0.0143,41876
0.0197,41915
0.0254,41890
0.0308,41883
0.0365,41958
0.0419,41966
0.0476,41974
0.053,41946
0.0585,41368
0.0642,41456
0.0696,41420
0.0753,41399
0.081,41458
0.0864,41503
0.0921,41464
0.0974,41440
0.1031,41418
0.1085,40871
0.1142,40952
0.1196,40871
0.1252,40914
0.1309,40836
0.1363,40889
0.142,40880
0.1474,40953
0.153,40869
0.1587,40828
0.1642,40547
0.1699,40513
0.1753,40528
0.1808,40531
0.1865,40492
0.1919,40559
0.1976,40586
0.203,40508
0.2086,40554
0.2141,40529
0.2198,40051
0.2252,40055
0.2309,40064
0.2363,40203
0.242,40061
0.2474,40160
0.2531,40120
0.2588,40119
0.2642,40135
0.2697,39697
0.2754,39657
0.2808,39743
0.2865,39665
0.2919,39762
0.2976,39770
0.303,39709
0.3087,39749
0.3141,39867
0.3198,39764
0.3253,39440
0.3307,39406
0.3364,39466
0.3421,39399
0.3474,39503
0.3531,39320
0.3586,39392
0.3643,39561
0.3697,39436
0.3754,39529
0.3808,39176
0.3865,39262
0.3919,39183
0.3976,39211
0.403,39284
0.4087,39247
0.4141,39153
0.4198,39201
0.4252,39211
0.4309,39229
0.4363,39096
0.4421,39120
0.4475,38951
0.4532,39041
0.4586,39010
0.4643,39025
0.4697,39071
0.4753,39006
0.4807,39077
0.4864,39051
0.4919,38982
0.4976,39006
0.503,38940
0.5087,38815
0.5141,38897
0.5198,38852
0.5252,38974
0.5309,38847
0.5363,38990
0.542,39000
0.5474,38978
0.5532,38923
0.5586,38960
0.5643,38998
0.5697,38903
0.5754,38915
0.5808,38970
0.5865,39026
0.5919,39003
0.5976,38958
0.603,39139
0.6087,39147
0.6141,39240
0.6198,39202
0.6252,39068
0.6309,39078
0.6365,39174
0.6419,39193
0.6476,39167
0.653,39151
0.6587,39497
0.6641,39437
0.6698,39494
0.6752,39464
0.6809,39480
0.6863,39426
0.692,39458
0.6974,39559
0.7031,39500
0.7086,40001
0.7142,40094
0.7197,40055
0.7253,40075
0.7307,40114
0.7364,40100
0.7419,40184
0.7475,40271
0.753,40191
0.7586,40232
0.7641,40879
0.7698,40980
0.7752,40931
0.7809,41025
0.7863,40956
0.792,40939
0.7974,40972
0.803,40967
0.8087,40957
0.8142,41794
0.8199,42106
0.8253,42169
0.831,42200
0.8364,42153
0.8421,42165
0.8475,42111
0.8532,42125
0.8586,42130
0.8643,42146
0.8698,43429
0.8754,43570
0.8808,43640
0.8865,43612
0.8919,43678
0.8976,43572
0.903,43583
0.9087,43673
0.9141,43657
0.9198,43710
0.9253,45060
0.931,45781
0.9364,45748
0.942,45728
0.9474,45730
0.9531,45744
0.9585,45773
0.9642,45743
0.9697,45684
0.9753,45777
0.9808,46581
0.9865,48179
0.9919,48237
0.9976,48230
1.003,48244
1.0087,48235
1.0142,48264
1.0199,48194
1.0253,48259
1.0308,49758
1.0365,51444
1.0419,51453
1.0476,51473
1.053,51449
1.0587,51507
1.0641,51503
1.0698,51475
