Experiment: T3_Aug_19_pumped_od_cal_expt vial 13, Thu Aug 19 18:27:13 2021
0.0032,38360
0.0086,38273
0.0143,38279
0.0197,38369
0.0254,38273
0.0308,38238
0.0365,38231
0.0419,38282
0.0476,38259
0.053,38284
0.0585,37411
0.0642,37593
0.0696,37440
0.0753,37494
0.081,37358
0.0864,37506
0.0921,37527
0.0974,37512
0.1031,37411
0.1085,36575
0.1142,36650
0.1196,36589
0.1252,36669
0.1309,36646
0.1363,36549
0.142,36519
0.1474,36704
0.153,36596
0.1587,36557
0.1642,35566
0.1699,35599
0.1753,35675
0.1808,35591
0.1865,35587
0.1919,35540
0.1976,35585
0.203,35550
0.2086,35556
0.2141,35514
0.2198,34821
0.2252,34776
0.2309,34778
0.2363,34735
0.242,34739
0.2474,34806
0.2531,34770
0.2588,34875
0.2642,34695
0.2697,33826
0.2754,33968
0.2808,33903
0.2865,33876
0.2919,33823
0.2976,33946
0.303,33908
0.3087,33945
0.3141,33996
0.3198,33898
0.3253,33169
0.3307,33164
0.3364,33142
0.3421,33205
0.3474,33161
0.3531,33129
0.3586,33177
0.3643,33237
0.3697,33245
0.3754,33126
0.3808,32524
0.3865,32554
0.3919,32384
0.3976,32560
0.403,32514
0.4087,32493
0.4141,32633
0.4198,32574
0.4252,32620
0.4309,32602
0.4363,32031
0.4421,32040
0.4475,31899
0.4532,32002
0.4586,32003
0.4643,31953
0.4697,31958
0.4753,32007
0.4807,31921
0.4864,31952
0.4919,31621
0.4976,31716
0.503,31729
0.5087,31646
0.5141,31683
0.5198,31783
0.5252,31593
0.5309,31631
0.5363,31719
0.542,31664
0.5474,31385
0.5532,31425
0.5586,31530
0.5643,31392
0.5697,31568
0.5754,31573
0.5808,31507
0.5865,31526
0.5919,31354
0.5976,31532
0.603,31482
0.6087,31371
0.6141,31444
0.6198,31458
0.6252,31550
0.6309,31503
0.6365,31554
0.6419,31657
0.6476,31519
0.653,31656
0.6587,31911
0.6641,31879
0.6698,31844
0.6752,31867
0.6809,31965
0.6863,32014
0.692,31923
0.6974,31674
0.7031,31854
0.7086,32527
0.7142,32390
0.7197,32554
0.7253,32636
0.7307,32567
0.7364,32534
0.7419,32527
0.7475,32572
0.753,32552
0.7586,32418
0.7641,33609
0.7698,33279
0.7752,33507
0.7809,33580
0.7863,33675
0.792,33602
0.7974,33707
0.803,33642
0.8087,33751
0.8142,35122
0.8199,35387
0.8253,35372
0.831,35253
0.8364,35113
0.8421,35300
0.8475,35250
0.8532,35296
0.8586,35484
0.8643,35234
0.8698,37110
0.8754,37289
0.8808,37365
0.8865,37242
0.8919,37317
0.8976,37352
0.903,37348
0.9087,37328
0.9141,37424
0.9198,37348
0.9253,39558
0.931,39935
0.9364,39873
0.942,39905
0.9474,40009
0.9531,39937
0.9585,39939
0.9642,39977
0.9697,39965
0.9753,39955
0.9808,41176
0.9865,43120
0.9919,43216
0.9976,43231
1.003,43253
1.0087,43260
1.0142,43293
1.0199,43191
1.0253,43291
1.0308,45407
1.0365,47290
1.0419,47385
1.0476,47402
1.053,47372
1.0587,47356
1.0641,47278
1.0698,47312
