Experiment: T3_Aug_19_pumped_od_cal_expt vial 11, Thu Aug 19 18:27:13 2021
0.0032,42044
0.0086,42006
0.0143,42059
0.0197,42050
0.0254,42029
0.0308,42056
0.0365,42149
0.0419,42189
0.0476,42105
0.053,42134
0.0585,41588
0.0642,41631
0.0696,41596
0.0753,41669
0.081,41598
0.0864,41580
0.0921,41624
0.0974,41719
0.1031,41664
0.1085,41162
0.1142,41210
0.1196,41235
0.1252,41273
0.1309,41240
0.1363,41204
0.142,41215
0.1474,41333
0.153,41325
0.1587,41250
0.1642,40880
0.1699,40873
0.1753,40799
0.1808,40814
0.1865,40850
0.1919,40829
0.1976,40820
0.203,40740
0.2086,40785
0.2141,40870
0.2198,40423
0.2252,40473
0.2309,40436
0.2363,40478
0.242,40505
0.2474,40386
0.2531,40541
0.2588,40483
0.2642,40399
0.2697,40111
0.2754,40151
0.2808,40090
0.2865,40086
0.2919,40160
0.2976,40028
0.303,40104
0.3087,40114
0.3141,40194
0.3198,40068
0.3253,39802
0.3307,39825
0.3364,39755
0.3421,39850
0.3474,39747
0.3531,39751
0.3586,39794
0.3643,39768
0.3697,39804
0.3754,39824
0.3808,39611
0.3865,39618
0.3919,39637
0.3976,39584
0.403,39616
0.4087,39584
0.4141,39635
0.4198,39545
0.4252,39582
0.4309,39638
0.4363,39497
0.4421,39491
0.4475,39535
0.4532,39481
0.4586,39397
0.4643,39460
0.4697,39598
0.4753,39540
0.4807,39489
0.4864,39513
0.4919,39473
0.4976,39555
0.503,39474
0.5087,39551
0.5141,39517
0.5198,39504
0.5252,39566
0.5309,39450
0.5363,39455
0.542,39485
0.5474,39679
0.5532,39572
0.5586,39631
0.5643,39512
0.5697,39518
0.5754,39625
0.5808,39591
0.5865,39702
0.5919,39660
0.5976,39672
0.603,39966
0.6087,40025
0.6141,39927
0.6198,39903
0.6252,39932
0.6309,39966
0.6365,40016
0.6419,39920
0.6476,40056
0.653,39918
0.6587,40512
0.6641,40527
0.6698,40477
0.6752,40431
0.6809,40589
0.6863,40412
0.692,40409
0.6974,40503
0.7031,40423
0.7086,41162
0.7142,41081
0.7197,41159
0.7253,41201
0.7307,41152
0.7364,41135
0.7419,41254
0.7475,41266
0.753,41258
0.7586,41242
0.7641,42191
0.7698,42220
0.7752,42192
0.7809,42274
0.7863,42151
0.792,42294
0.7974,42254
0.803,42212
0.8087,42191
0.8142,43437
0.8199,43478
0.8253,43504
0.831,43464
0.8364,43427
0.8421,43527
0.8475,43504
0.8532,43501
0.8586,43523
0.8643,43449
0.8698,45034
0.8754,45154
0.8808,45132
0.8865,45114
0.8919,45054
0.8976,45081
0.903,45115
0.9087,45157
0.9141,45129
0.9198,45151
0.9253,46956
0.931,47184
0.9364,47196
0.942,47163
0.9474,47153
0.9531,47169
0.9585,47123
0.9642,47124
0.9697,47165
0.9753,47163
0.9808,48068
0.9865,49550
0.9919,49579
0.9976,49620
1.003,49587
1.0087,49592
1.0142,49574
1.0199,49587
1.0253,49630
1.0308,51163
1.0365,52502
1.0419,52531
1.0476,52525
1.053,52518
1.0587,52548
1.0641,52560
1.0698,52536
