Experiment: T3_Aug_19_pumped_od_cal_expt vial 7, Thu Aug 19 18:27:13 2021
0.0032,36307
0.0086,36408
0.0143,36437
0.0197,36355
0.0254,36371
0.0308,36218
0.0365,36548
0.0419,36606
0.0476,36503
0.053,36556
0.0585,35876
0.0642,36006
0.0696,35945
0.0753,35830
0.081,35637
0.0864,35858
0.0921,35835
0.0974,35884
0.1031,35934
0.1085,34989
0.1142,35086
0.1196,34927
0.1252,34845
0.1309,34953
0.1363,35113
0.142,34954
0.1474,34865
0.153,34911
0.1587,35099
0.1642,34390
0.1699,33990
0.1753,33943
0.1808,34258
0.1865,34190
0.1919,34057
0.1976,34327
0.203,34206
0.2086,34038
0.2141,34100
0.2198,33394
0.2252,33330
0.2309,33394
0.2363,33372
0.242,33289
0.2474,33453
0.2531,33101
0.2588,33331
0.2642,33496
0.2697,32749
0.2754,32576
0.2808,32449
0.2865,32697
0.2919,32477
0.2976,32532
0.303,32753
0.3087,32596
0.3141,32458
0.3198,32642
0.3253,32042
0.3307,31898
0.3364,32082
0.3421,32115
0.3474,32042
0.3531,31840
0.3586,31834
0.3643,31826
0.3697,31946
0.3754,32039
0.3808,31373
0.3865,31321
0.3919,31179
0.3976,31427
0.403,31434
0.4087,31237
0.4141,31286
0.4198,31060
0.4252,31422
0.4309,31261
0.4363,30914
0.4421,30964
0.4475,30869
0.4532,31019
0.4586,30986
0.4643,30943
0.4697,31161
0.4753,30920
0.4807,31139
0.4864,30783
0.4919,31160
0.4976,30232
0.503,30784
0.5087,30678
0.5141,30420
0.5198,30308
0.5252,30857
0.5309,30996
0.5363,30636
0.542,30514
0.5474,30809
0.5532,30508
0.5586,30494
0.5643,30529
0.5697,30288
0.5754,30435
0.5808,30167
0.5865,30349
0.5919,30366
0.5976,30843
0.603,30901
0.6087,30567
0.6141,30584
0.6198,30695
0.6252,30266
0.6309,30580
0.6365,30162
0.6419,30294
0.6476,30374
0.653,30420
0.6587,31063
0.6641,30978
0.6698,30942
0.6752,30879
0.6809,30972
0.6863,30385
0.692,30969
0.6974,30888
0.7031,30800
0.7086,31904
0.7142,31118
0.7197,31157
0.7253,31284
0.7307,30797
0.7364,31203
0.7419,31147
0.7475,31638
0.753,31062
0.7586,31351
0.7641,33088
0.7698,31955
0.7752,32458
0.7809,32013
0.7863,32451
0.792,32115
0.7974,32323
0.803,32168
0.8087,31812
0.8142,34477
0.8199,34223
0.8253,33741
0.831,33775
0.8364,34138
0.8421,33963
0.8475,33988
0.8532,33667
0.8586,34207
0.8643,33374
0.8698,36659
0.8754,36069
0.8808,35713
0.8865,35831
0.8919,35684
0.8976,35753
0.903,35467
0.9087,36035
0.9141,35792
0.9198,36101
0.9253,38655
0.931,38560
0.9364,38341
0.942,38206
0.9474,37981
0.9531,38510
0.9585,38620
0.9642,38512
0.9697,38468
0.9753,38972
0.9808,41940
0.9865,41209
0.9919,41478
0.9976,41304
1.003,41142
1.0087,41604
1.0142,42031
1.0199,41566
1.0253,41485
1.0308,44519
1.0365,45950
1.0419,45358
1.0476,45576
1.053,45080
1.0587,45151
1.0641,45222
1.0698,45544
