Experiment: T3_Aug_19_pumped_od_cal_expt vial 9, Thu Aug 19 18:27:13 2021
0.0032,39286
0.0086,39375
0.0143,39356
0.0197,39293
0.0254,39351
0.0308,39306
0.0365,39378
0.0419,39325
0.0476,39340
0.053,39208
0.0585,38566
0.0642,38571
0.0696,38608
0.0753,38593
0.081,38587
0.0864,38541
0.0921,38545
0.0974,38591
0.1031,38572
0.1085,37889
0.1142,37917
0.1196,37898
0.1252,38035
0.1309,37981
0.1363,37997
0.142,37963
0.1474,38059
0.153,37958
0.1587,37943
0.1642,37282
0.1699,37447
0.1753,37396
0.1808,37420
0.1865,37485
0.1919,37322
0.1976,37344
0.203,37506
0.2086,37452
0.2141,37329
0.2198,36723
0.2252,36771
0.2309,36805
0.2363,36873
0.242,36804
0.2474,36864
0.2531,36827
0.2588,36870
0.2642,36789
0.2697,36251
0.2754,36294
0.2808,36374
0.2865,36312
0.2919,36289
0.2976,36284
0.303,36323
0.3087,36298
0.3141,36240
0.3198,36374
0.3253,35670
0.3307,35856
0.3364,35816
0.3421,35906
0.3474,35817
0.3531,35838
0.3586,35881
0.3643,35857
0.3697,35917
0.3754,35958
0.3808,35480
0.3865,35526
0.3919,35567
0.3976,35490
0.403,35405
0.4087,35567
0.4141,35527
0.4198,35559
0.4252,35468
0.4309,35490
0.4363,35098
0.4421,35217
0.4475,35238
0.4532,35246
0.4586,35244
0.4643,35336
0.4697,35331
0.4753,35258
0.4807,35324
0.4864,35183
0.4919,34873
0.4976,34999
0.503,35022
0.5087,34979
0.5141,35064
0.5198,35029
0.5252,35142
0.5309,34983
0.5363,34984
0.542,35079
0.5474,34916
0.5532,34902
0.5586,34856
0.5643,34828
0.5697,35031
0.5754,34906
0.5808,34783
0.5865,34963
0.5919,34915
0.5976,34968
0.603,34934
0.6087,34995
0.6141,35060
0.6198,35084
0.6252,35146
0.6309,34996
0.6365,35079
0.6419,35171
0.6476,35102
0.653,35159
0.6587,35397
0.6641,35436
0.6698,35454
0.6752,35391
0.6809,35379
0.6863,35311
0.692,35386
0.6974,35362
0.7031,35380
0.7086,36030
0.7142,35953
0.7197,35957
0.7253,35980
0.7307,35888
0.7364,36007
0.7419,35931
0.7475,36123
0.753,36159
0.7586,36024
0.7641,36909
0.7698,36909
0.7752,36975
0.7809,36890
0.7863,36970
0.792,36918
0.7974,37016
0.803,37014
0.8087,37114
0.8142,38070
0.8199,38370
0.8253,38384
0.831,38332
0.8364,38261
0.8421,38292
0.8475,38106
0.8532,38173
0.8586,38268
0.8643,38229
0.8698,39838
0.8754,39988
0.8808,39958
0.8865,39883
0.8919,39944
0.8976,39901
0.903,39919
0.9087,39885
0.9141,39931
0.9198,39932
0.9253,41566
0.931,42324
0.9364,42337
0.942,42260
0.9474,42290
0.9531,42319
0.9585,42350
0.9642,42412
0.9697,42413
0.9753,42359
0.9808,44815
0.9865,45347
0.9919,45345
0.9976,45313
1.003,45291
1.0087,45346
1.0142,45368
1.0199,45390
1.0253,45386
1.0308,47284
1.0365,49344
1.0419,49379
1.0476,49383
1.053,49389
1.0587,49328
1.0641,49379
1.0698,49406
