Experiment: T3_Aug_19_pumped_od_cal_expt vial 12, Thu Aug 19 18:27:13 2021
0.0032,41571
0.0086,41513
0.0143,41574
0.0197,41533
0.0254,41520
0.0308,41473
0.0365,41525
0.0419,41589
0.0476,41545
0.053,41537
0.0585,41061
0.0642,41000
0.0696,40905
0.0753,40979
0.081,40898
0.0864,41044
0.0921,40914
0.0974,40958
0.1031,40915
0.1085,40674
0.1142,40642
0.1196,40677
0.1252,40671
0.1309,40703
0.1363,40668
0.142,40745
0.1474,40647
0.153,40590
0.1587,40653
0.1642,40257
0.1699,40400
0.1753,40424
0.1808,40211
0.1865,40249
0.1919,40258
0.1976,40304
0.203,40252
0.2086,40240
0.2141,40213
0.2198,39896
0.2252,39958
0.2309,39861
0.2363,39980
0.242,39884
0.2474,39915
0.2531,39911
0.2588,39938
0.2642,39914
0.2697,39653
0.2754,39683
0.2808,39638
0.2865,39691
0.2919,39521
0.2976,39693
0.303,39589
0.3087,39752
0.3141,39610
0.3198,39606
0.3253,39473
0.3307,39401
0.3364,39441
0.3421,39480
0.3474,39343
0.3531,39442
0.3586,39423
0.3643,39558
0.3697,39411
0.3754,39443
0.3808,39280
0.3865,39365
0.3919,39343
0.3976,39102
0.403,39180
0.4087,39219
0.4141,39336
0.4198,39359
0.4252,39284
0.4309,39192
0.4363,39359
0.4421,39336
0.4475,39319
0.4532,39200
0.4586,39207
0.4643,39264
0.4697,39254
0.4753,39296
0.4807,39343
0.4864,39263
0.4919,39387
0.4976,39397
0.503,39346
0.5087,39362
0.5141,39391
0.5198,39277
0.5252,39346
0.5309,39406
0.5363,39264
0.542,39243
0.5474,39597
0.5532,39624
0.5586,39583
0.5643,39613
0.5697,39573
0.5754,39503
0.5808,39562
0.5865,39598
0.5919,39572
0.5976,39460
0.603,39933
0.6087,39977
0.6141,40107
0.6198,40108
0.6252,39884
0.6309,39962
0.6365,40052
0.6419,40186
0.6476,39957
0.653,40004
0.6587,40406
0.6641,40571
0.6698,40586
0.6752,40587
0.6809,40518
0.6863,40562
0.692,40679
0.6974,40658
0.7031,40592
0.7086,41523
0.7142,41497
0.7197,41573
0.7253,41501
0.7307,41471
0.7364,41383
0.7419,41409
0.7475,41379
0.753,41581
0.7586,41383
0.7641,42506
0.7698,42528
0.7752,42626
0.7809,42555
0.7863,42473
0.792,42650
0.7974,42503
0.803,42544
0.8087,42583
0.8142,43904
0.8199,43998
0.8253,43973
0.831,43887
0.8364,43888
0.8421,43865
0.8475,43989
0.8532,43928
0.8586,44050
0.8643,43866
0.8698,45638
0.8754,45575
0.8808,45601
0.8865,45589
0.8919,45542
0.8976,45670
0.903,45655
0.9087,45554
0.9141,45563
0.9198,45551
0.9253,47161
0.931,47617
0.9364,47548
0.942,47631
0.9474,47525
0.9531,47537
0.9585,47594
0.9642,47600
0.9697,47535
0.9753,47555
0.9808,48354
0.9865,50022
0.9919,50002
0.9976,50067
1.003,49994
1.0087,49930
1.0142,49980
1.0199,49918
1.0253,49913
1.0308,51358
1.0365,52782
1.0419,52827
1.0476,52856
1.053,52823
1.0587,52829
1.0641,52778
1.0698,52846
