Experiment: T3_Aug_19_pumped_od_cal_expt vial 8, Thu Aug 19 18:27:13 2021
0.0032,41727
0.0086,41802
0.0143,41788
0.0197,41780
0.0254,41839
0.0308,41714
0.0365,41702
0.0419,41805
0.0476,41831
0.053,41732
0.0585,41176
0.0642,41191
0.0696,41179
0.0753,41236
0.081,41163
0.0864,41143
0.0921,41250
0.0974,41143
0.1031,41210
0.1085,40687
0.1142,40701
0.1196,40679
0.1252,40681
0.1309,40676
0.1363,40577
0.142,40673
0.1474,40753
0.153,40690
0.1587,40629
0.1642,40119
0.1699,40260
0.1753,40102
0.1808,40198
0.1865,40254
0.1919,40193
0.1976,40235
0.203,40178
0.2086,40198
0.2141,40151
0.2198,39739
0.2252,39754
0.2309,39800
0.2363,39758
0.242,39625
0.2474,39789
0.2531,39756
0.2588,39775
0.2642,39809
0.2697,39369
0.2754,39327
0.2808,39247
0.2865,39292
0.2919,39312
0.2976,39330
0.303,39330
0.3087,39355
0.3141,39315
0.3198,39310
0.3253,38970
0.3307,38926
0.3364,39040
0.3421,39047
0.3474,39068
0.3531,38952
0.3586,39093
0.3643,39029
0.3697,38981
0.3754,39003
0.3808,38735
0.3865,38729
0.3919,38867
0.3976,38784
0.403,38744
0.4087,38760
0.4141,38795
0.4198,38727
0.4252,38792
0.4309,38673
0.4363,38539
0.4421,38660
0.4475,38629
0.4532,38692
0.4586,38618
0.4643,38692
0.4697,38654
0.4753,38668
0.4807,38657
0.4864,38626
0.4919,38567
0.4976,38663
0.503,38689
0.5087,38548
0.5141,38629
0.5198,38614
0.5252,38661
0.5309,38652
0.5363,38680
0.542,38667
0.5474,38807
0.5532,38850
0.5586,38815
0.5643,38773
0.5697,38773
0.5754,38809
0.5808,38830
0.5865,38851
0.5919,38799
0.5976,38751
0.603,39227
0.6087,39285
0.6141,39173
0.6198,39083
0.6252,39167
0.6309,39277
0.6365,39250
0.6419,39201
0.6476,39335
0.653,39218
0.6587,39757
0.6641,39852
0.6698,39801
0.6752,39821
0.6809,39686
0.6863,39674
0.692,39640
0.6974,39761
0.7031,39838
0.7086,40535
0.7142,40565
0.7197,40532
0.7253,40531
0.7307,40532
0.7364,40530
0.7419,40562
0.7475,40589
0.753,40590
0.7586,40639
0.7641,41555
0.7698,41678
0.7752,41707
0.7809,41651
0.7863,41607
0.792,41687
0.7974,41623
0.803,41770
0.8087,41692
0.8142,42626
0.8199,43177
0.8253,43103
0.831,43053
0.8364,43151
0.8421,43095
0.8475,43120
0.8532,43171
0.8586,43119
0.8643,43106
0.8698,44722
0.8754,44731
0.8808,44772
0.8865,44753
0.8919,44842
0.8976,44748
0.903,44743
0.9087,44830
0.9141,44821
0.9198,44751
0.9253,46105
0.931,46930
0.9364,46885
0.942,46922
0.9474,46915
0.9531,46900
0.9585,46917
0.9642,46912
0.9697,46904
0.9753,46988
0.9808,48868
0.9865,49475
0.9919,49441
0.9976,49470
1.003,49427
1.0087,49457
1.0142,49501
1.0199,49488
1.0253,49495
1.0308,50715
1.0365,52357
1.0419,52406
1.0476,52408
1.053,52436
1.0587,52422
1.0641,52431
1.0698,52440
