Experiment: T3_Aug_19_pumped_od_cal_expt vial 6, Thu Aug 19 18:27:13 2021
0.0032,42610
0.0086,42669
0.0143,42585
0.0197,42657
0.0254,42643
0.0308,42505
0.0365,42622
0.0419,42630
0.0476,42647
0.053,42546
0.0585,42178
0.0642,42190
0.0696,42198
0.0753,42138
0.081,42094
0.0864,42134
0.0921,42178
0.0974,42139
0.1031,42179
0.1085,41669
0.1142,41749
0.1196,41699
0.1252,41682
0.1309,41637
0.1363,41668
0.142,41665
0.1474,41697
0.153,41636
0.1587,41700
0.1642,41264
0.1699,41243
0.1753,41328
0.1808,41193
0.1865,41208
0.1919,41265
0.1976,41309
0.203,41302
0.2086,41261
0.2141,41159
0.2198,40782
0.2252,40825
0.2309,40801
0.2363,40804
0.242,40811
0.2474,40916
0.2531,40841
0.2588,40945
0.2642,40779
0.2697,40452
0.2754,40549
0.2808,40489
0.2865,40522
0.2919,40470
0.2976,40530
0.303,40493
0.3087,40533
0.3141,40505
0.3198,40479
0.3253,40261
0.3307,40272
0.3364,40226
0.3421,40190
0.3474,40179
0.3531,40229
0.3586,40202
0.3643,40285
0.3697,40153
0.3754,40319
0.3808,40017
0.3865,40092
0.3919,40034
0.3976,39973
0.403,39925
0.4087,39966
0.4141,40072
0.4198,40081
0.4252,40101
0.4309,40070
0.4363,39921
0.4421,39870
0.4475,39961
0.4532,39947
0.4586,39923
0.4643,39953
0.4697,40001
0.4753,39986
0.4807,40107
0.4864,39958
0.4919,39943
0.4976,40041
0.503,40080
0.5087,40000
0.5141,39920
0.5198,40011
0.5252,40080
0.5309,39959
0.5363,39942
0.542,39981
0.5474,40046
0.5532,39993
0.5586,40093
0.5643,40097
0.5697,40043
0.5754,40102
0.5808,40082
0.5865,40131
0.5919,40139
0.5976,40125
0.603,40364
0.6087,40382
0.6141,40423
0.6198,40355
0.6252,40367
0.6309,40456
0.6365,40409
0.6419,40448
0.6476,40498
0.653,40442
0.6587,40925
0.6641,40937
0.6698,40982
0.6752,40909
0.6809,40967
0.6863,40971
0.692,40927
0.6974,40965
0.7031,40952
0.7086,41592
0.7142,41619
0.7197,41760
0.7253,41779
0.7307,41695
0.7364,41586
0.7419,41614
0.7475,41816
0.753,41798
0.7586,41808
0.7641,42697
0.7698,42751
0.7752,42707
0.7809,42753
0.7863,42743
0.792,42690
0.7974,42857
0.803,42729
0.8087,42796
0.8142,43986
0.8199,44131
0.8253,44107
0.831,44064
0.8364,44095
0.8421,44002
0.8475,44019
0.8532,44073
0.8586,44002
0.8643,44052
0.8698,45640
0.8754,45574
0.8808,45665
0.8865,45675
0.8919,45750
0.8976,45680
0.903,45598
0.9087,45736
0.9141,45661
0.9198,45717
0.9253,46850
0.931,47674
0.9364,47666
0.942,47671
0.9474,47672
0.9531,47729
0.9585,47609
0.9642,47680
0.9697,47746
0.9753,47688
0.9808,49496
0.9865,50104
0.9919,50036
0.9976,50107
1.003,50092
1.0087,50088
1.0142,50113
1.0199,50068
1.0253,50091
1.0308,51240
1.0365,52867
1.0419,52933
1.0476,52942
1.053,52888
1.0587,52927
1.0641,52923
1.0698,52948
