Experiment: T3_Aug_19_pumped_od_cal_expt vial 1, Thu Aug 19 18:27:13 2021
0.0032,39916
0.0086,39959
0.0143,39888
0.0197,39994
0.0254,39896
0.0308,39905
0.0365,39968
0.0419,39998
0.0476,39928
0.053,39967
0.0585,39311
0.0642,39221
0.0696,39286
0.0753,39233
0.081,39257
0.0864,39215
0.0921,39317
0.0974,39296
0.1031,39230
0.1085,38597
0.1142,38574
0.1196,38630
0.1252,38644
0.1309,38651
0.1363,38663
0.142,38631
0.1474,38628
0.153,38617
0.1587,38618
0.1642,38122
0.1699,37979
0.1753,37918
0.1808,37971
0.1865,37979
0.1919,38029
0.1976,37979
0.203,38115
0.2086,38030
0.2141,38032
0.2198,37456
0.2252,37484
0.2309,37410
0.2363,37415
0.242,37437
0.2474,37473
0.2531,37436
0.2588,37462
0.2642,37455
0.2697,36791
0.2754,36817
0.2808,36842
0.2865,36818
0.2919,36837
0.2976,36860
0.303,36959
0.3087,36928
0.3141,36869
0.3198,36929
0.3253,36307
0.3307,36369
0.3364,36493
0.3421,36274
0.3474,36370
0.3531,36385
0.3586,36364
0.3643,36335
0.3697,36358
0.3754,36340
0.3808,35906
0.3865,35907
0.3919,35944
0.3976,36018
0.403,35880
0.4087,35895
0.4141,35850
0.4198,35920
0.4252,35953
0.4309,35879
0.4363,35549
0.4421,35505
0.4475,35471
0.4532,35476
0.4586,35415
0.4643,35479
0.4697,35601
0.4753,35589
0.4807,35571
0.4864,35478
0.4919,35340
0.4976,35216
0.503,35270
0.5087,35305
0.5141,35213
0.5198,35331
0.5252,35316
0.5309,35327
0.5363,35364
0.542,35327
0.5474,35228
0.5532,35208
0.5586,35206
0.5643,35139
0.5697,35131
0.5754,35137
0.5808,35249
0.5865,35277
0.5919,35293
0.5976,35232
0.603,35156
0.6087,35132
0.6141,35238
0.6198,35249
0.6252,35275
0.6309,35183
0.6365,35279
0.6419,35194
0.6476,35258
0.653,35263
0.6587,35492
0.6641,35548
0.6698,35511
0.6752,35518
0.6809,35515
0.6863,35410
0.692,35388
0.6974,35448
0.7031,35476
0.7086,35890
0.7142,35911
0.7197,35836
0.7253,35971
0.7307,35997
0.7364,36017
0.7419,35881
0.7475,36104
0.753,35989
0.7586,35902
0.7641,36784
0.7698,36796
0.7752,36818
0.7809,36886
0.7863,36699
0.792,36757
0.7974,36898
0.803,36904
0.8087,36893
0.8142,37869
0.8199,37926
0.8253,38012
0.831,38092
0.8364,37981
0.8421,38026
0.8475,37982
0.8532,38099
0.8586,38040
0.8643,37992
0.8698,39073
0.8754,39527
0.8808,39528
0.8865,39638
0.8919,39560
0.8976,39572
0.903,39591
0.9087,39569
0.9141,39637
0.9198,39602
0.9253,41598
0.931,41775
0.9364,41688
0.942,41690
0.9474,41671
0.9531,41697
0.9585,41726
0.9642,41681
0.9697,41696
0.9753,41731
0.9808,43224
0.9865,44490
0.9919,44437
0.9976,44459
1.003,44527
1.0087,44455
1.0142,44483
1.0199,44566
1.0253,44512
1.0308,45320
1.0365,48032
1.0419,47974
1.0476,47994
1.053,47964
1.0587,47965
1.0641,47950
1.0698,47909
