Experiment: Mar_29_Phage_osmo_expt vial 0, Mon Mar 29 18:22:56 2021
0.0053,11895
0.0085,11922
0.0141,11933
0.0197,11900
0.0251,11893
0.0307,11915
0.0363,11932
0.0419,11874
0.0473,11899
0.053,11893
0.0586,11886
0.064,11895
0.0696,11924
0.0752,11911
0.0808,11922
0.0862,11907
0.0918,11929
0.0974,11967
0.103,11941
0.1084,11936
0.114,11966
0.1197,11932
0.1251,11921
0.1308,11919
0.1361,11872
0.1418,11919
0.1474,11934
0.1531,11969
0.1584,11941
0.164,11923
0.1697,11941
0.175,11936
0.1807,11965
0.1863,11924
0.192,11928
0.1973,11901
0.203,11964
0.2086,11963
0.214,11914
0.2196,11895
0.2253,11913
0.2309,11946
0.2362,11922
0.2419,11924
0.2475,11935
0.2529,11940
0.2585,11888
0.2641,11944
0.2695,11915
0.2751,11899
0.2808,11957
0.2864,11930
0.2917,11941
0.2974,11890
0.303,11938
0.3084,11936
0.314,11937
0.3197,11919
0.3253,11931
0.3307,11919
0.3363,11925
0.342,11886
0.3473,11874
0.3529,11892
0.3586,11916
0.3642,11918
0.3696,11925
0.3752,11919
0.3808,11919
0.3862,11947
0.3918,11946
0.3975,11921
0.4031,11916
0.4085,11921
0.4141,11906
0.4197,11928
0.4251,11921
0.4307,11904
0.4364,11888
0.4417,11928
0.4474,11912
0.453,11892
0.4586,11929
0.464,11936
0.4697,11925
0.4753,11931
0.4807,11926
0.4863,11921
0.4919,11895
0.4973,11892
0.5029,11943
0.5086,11917
0.5139,11895
0.5196,11924
0.5252,11935
0.5307,11924
0.5363,11944
0.5419,11932
0.5476,11917
0.5529,11899
0.5586,11917
0.5642,11960
0.5696,11909
0.5752,11902
0.5808,11933
0.5865,11913
0.5918,11906
0.5975,11945
0.6028,11945
0.6085,11880
0.6141,11882
0.6197,11939
0.6251,11957
0.6308,11885
0.6364,11908
0.6418,11912
0.6474,11909
0.653,11920
0.6586,11918
0.664,11913
0.6696,11930
0.6753,11891
0.6809,11949
0.6863,11980
0.6919,11939
0.6975,11932
0.7029,11919
0.7085,11946
0.7142,11950
0.7198,11962
0.7252,11924
0.7308,11897
0.7364,11926
0.7418,11940
0.7473,11898
0.7529,11914
0.7586,11896
0.7642,11904
0.7696,11947
0.7751,11914
0.7807,11883
0.7864,11910
0.792,11904
0.7974,11899
0.8029,11916
0.8085,11908
0.8142,11872
0.8195,11918
0.8252,11963
0.8307,11890
0.8363,11929
0.842,11935
0.8473,11872
0.853,11903
0.8585,11905
0.8642,11925
0.8695,11951
0.8752,11894
0.8808,11936
0.8863,11960
0.892,11959
0.8973,11913
0.903,11920
0.9086,11932
0.9141,11918
0.9198,11925
0.9251,11949
0.9308,11907
0.9364,11904
0.9418,11959
0.9474,11927
0.9531,11897
0.9585,11916
0.9641,11892
0.9697,11900
0.9754,11905
0.9807,11905
0.9863,11888
0.992,11897
0.9973,11906
1.003,11910
1.0086,11944
1.014,11902
1.0196,11879
1.0253,11908
1.0306,11910
1.0363,11875
1.0419,11899
1.0475,11917
1.0529,11863
1.0586,11909
1.0642,11928
1.0695,11868
1.0752,11869
1.0808,11904
1.0862,11934
1.0918,11880
1.0975,11904
1.1031,11903
1.1085,11897
1.1141,11900
1.1197,11899
1.1251,11868
1.1307,11909
1.1363,11919
1.142,11893
1.1474,11872
1.153,11907
1.1586,11902
1.164,11894
1.1696,11898
1.1753,11892
1.1809,11873
1.1863,11920
1.1919,11900
1.1975,11894
1.2029,11914
1.2085,11899
1.2141,11902
1.2198,11923
1.2251,11932
1.2308,11857
1.2364,11910
1.2418,11918
1.2474,11893
1.253,11875
1.2584,11903
1.264,11894
1.2697,11875
1.2753,11917
1.2807,11908
1.2863,11876
1.2919,11888
1.2973,11900
1.3029,11910
1.3086,11887
1.3142,11896
1.3196,11960
1.3252,11942
1.3308,11935
1.3362,11888
1.3418,11916
1.3475,11940
1.3531,11896
1.3585,11920
1.3641,11946
1.3697,11900
1.3751,11907
1.3807,11938
1.3864,11913
1.392,11880
1.3974,11912
1.403,11945
1.4086,11912
1.4143,11912
1.4196,11888
1.4253,11900
1.4306,11906
1.4363,11898
1.4419,11903
1.4476,11874
1.4529,11906
1.4586,11908
1.4643,11897
1.4696,11876
1.4752,11878
1.4809,11927
1.4862,11902
1.4919,11900
1.4975,11887
1.5029,11872
1.5085,11875
1.5141,11903
1.5198,11937
1.5251,11875
1.5308,11856
1.5364,11911
1.542,11907
1.5474,11864
1.553,11869
1.5586,11886
1.564,11909
1.5697,11885
1.5753,11847
1.5807,11896
1.5863,11908
1.5919,11892
1.5976,11874
1.603,11914
1.6086,11910
1.614,11882
1.6196,11948
1.6253,11896
1.6309,11854
1.6363,11881
1.6419,11921
1.6475,11861
1.6529,11899
1.6585,11915
1.6642,11896
1.6698,11871
1.6752,11898
1.6808,11917
1.6864,11885
1.6918,11881
1.6974,11901
1.7031,11898
1.7084,11897
1.7141,11889
1.7197,11870
1.7253,11909
1.7307,11871
1.7363,11859
1.742,11899
1.7473,11908
1.7529,11878
1.7586,11864
1.7642,11904
1.7696,11893
1.7752,11876
1.7809,11914
1.7862,11867
1.7919,11836
1.7975,11905
1.8031,11911
1.8085,11885
1.8141,11901
1.8198,11883
1.8251,11878
1.8308,11882
1.8364,11905
1.842,11877
1.8474,11873
1.8531,11904
1.8584,11900
1.8641,11888
1.8697,11916
1.8753,11901
1.8807,11883
1.8863,11918
1.892,11896
1.8976,11860
1.9029,11903
1.9086,11904
1.9142,11854
1.9196,11905
1.9252,11886
1.9308,11860
1.9365,11875
1.9418,11902
1.9475,11909
1.9531,11897
1.9585,11863
1.9641,11851
1.9698,11891
1.9754,11911
1.9807,11896
1.9864,11895
1.9918,11898
1.9974,11873
2.0031,11883
2.0085,11922
2.0141,11915
2.0197,11869
2.0253,11871
2.0307,11905
2.0364,11865
2.042,11845
2.0474,11866
2.053,11841
2.0586,11846
2.064,11873
2.0696,11852
2.0753,11854
2.0807,11877
2.0863,11863
2.0919,11844
2.0976,11871
2.103,11884
2.1086,11821
2.1142,11844
2.1196,11875
2.1252,11843
2.1309,11834
2.1362,11865
2.1419,11841
2.1475,11878
2.1529,11831
2.1585,11820
2.1642,11906
2.1698,11853
2.1751,11795
2.1808,11883
2.1864,11893
2.1921,11832
2.1974,11840
2.2031,11864
2.2087,11870
2.2141,11832
2.2197,11857
2.2253,11869
2.2307,11829
2.2363,11827
2.242,11854
2.2473,11881
2.253,11840
2.2586,11818
2.2642,11878
2.2696,11886
2.2753,11843
2.2809,11845
2.2863,11855
2.2919,11838
2.2974,11860
2.303,11864
2.3087,11847
2.314,11872
2.3197,11830
2.3252,11867
2.3308,11890
2.3365,11807
2.3418,11832
2.3474,11872
2.353,11853
2.3586,11784
2.3643,11849
2.3696,11866
2.3753,11824
2.3808,11816
2.3864,11882
2.3921,11837
2.3974,11824
2.4031,11871
2.4086,11854
2.4142,11833
2.4196,11825
2.4252,11841
2.4309,11852
2.4364,11848
2.442,11826
2.4474,11843
2.453,11840
2.4587,11846
2.464,11840
2.4697,11826
2.4753,11869
2.4807,11861
2.4863,11823
2.4919,11838
2.4976,11860
2.503,11855
2.5086,11829
2.5142,11804
2.5196,11851
2.5253,11854
2.5309,11853
2.5363,11835
2.5419,11834
2.5476,11835
2.5529,11908
2.5585,11837
2.5642,11834
2.5696,11861
2.5752,11863
2.5808,11850
2.5865,11878
2.5918,11841
2.5975,11847
2.6031,11859
2.6085,11846
2.6141,11842
2.6198,11817
2.6251,11858
2.6307,11836
2.6364,11850
2.642,11833
2.6474,11839
2.653,11866
2.6587,11845
2.664,11856
2.6697,11867
2.6754,11849
2.6807,11862
2.6863,11861
2.692,11855
2.6974,11850
2.703,11863
2.7086,11869
2.714,11862
2.7196,11839
2.7253,11879
2.7309,11892
2.7363,11852
2.7419,11859
2.7473,11843
2.753,11868
2.7586,11846
2.7642,11847
2.7698,11865
2.7752,11845
2.7808,11839
2.7865,11866
2.7918,11873
2.7975,11888
2.8031,11829
2.8085,11821
2.8141,11902
2.8197,11911
2.8254,11812
2.8307,11825
2.8364,11882
2.842,11855
2.8474,11831
2.853,11840
2.8587,11836
2.8643,11809
2.8697,11838
2.8753,11861
2.8807,11834
2.8863,11836
2.8919,11809
2.8976,11866
2.9029,11858
2.9086,11806
2.9143,11811
2.9196,11861
2.9252,11853
2.9309,11820
2.9362,11851
2.9418,11874
2.9474,11830
2.9531,11826
2.9584,11841
2.9641,11841
2.9697,11838
2.9754,11830
2.9807,11848
2.9863,11836
2.992,11816
2.9976,11822
3.003,11844
3.0087,11808
3.0143,11805
3.0197,11828
3.0253,11836
3.0307,11828
3.0363,11801
3.042,11852
3.0474,11828
3.053,11830
3.0587,11848
3.064,11857
3.0697,11806
3.0754,11814
3.0807,11853
3.0864,11849
3.092,11842
3.0974,11829
3.103,11837
3.1086,11842
3.114,11838
3.1197,11875
3.1253,11837
3.1307,11819
3.1363,11846
3.1419,11855
3.1476,11825
3.153,11815
3.1586,11829
3.1642,11856
3.1696,11842
3.1752,11795
3.1809,11817
3.1862,11845
3.1919,11841
3.1975,11844
3.2032,11835
3.2085,11850
3.2142,11832
3.2198,11833
3.2252,11869
3.2308,11845
3.2365,11799
3.2418,11822
3.2475,11863
3.2531,11855
3.2585,11797
3.2641,11827
3.2698,11870
3.2751,11825
3.2808,11798
3.2864,11827
3.2921,11839
3.2974,11800
3.3031,11806
3.3087,11819
3.3141,11835
3.3197,11811
3.3253,11816
3.3307,11814
3.3364,11757
3.342,11826
3.3474,11821
3.353,11776
3.3586,11793
3.3643,11819
3.3696,11794
3.3753,11826
3.3809,11828
3.3863,11811
3.3919,11812
3.3976,11804
3.4029,11809
3.4086,11804
3.4142,11784
3.4196,11798
3.4252,11814
3.4308,11829
3.4365,11854
3.4418,11804
3.4475,11806
3.4531,11839
3.4585,11835
3.4641,11841
3.4697,11828
3.4754,11808
3.4808,11816
3.4864,11853
3.492,11838
3.4974,11808
3.5031,11806
3.5087,11854
3.5141,11852
3.5197,11823
3.5253,11816
3.5307,11812
3.5363,11834
3.542,11830
3.5476,11838
3.553,11811
3.5586,11816
3.5642,11805
3.5696,11826
3.5752,11776
3.5809,11822
3.5865,11833
3.5919,11810
3.5976,11832
3.6029,11821
3.6086,11806
3.6143,11790
3.6196,11840
3.6253,11823
3.6309,11797
3.6363,11818
3.6419,11837
3.6476,11805
3.6529,11810
3.6586,11811
3.6642,11792
3.6698,11807
3.6752,11815
3.6809,11810
3.6865,11830
3.6919,11811
3.6975,11802
3.7031,11843
3.7085,11822
3.7141,11788
3.7198,11782
3.7251,11838
3.7308,11835
3.7364,11756
3.742,11805
3.7474,11838
3.753,11810
3.7587,11789
3.7643,11831
3.7697,11807
3.7753,11808
3.7809,11819
3.7863,11837
3.7919,11800
3.7976,11788
3.8029,11815
3.8086,11811
3.8142,11794
3.8196,11791
3.8252,11812
3.8308,11809
3.8365,11805
3.8419,11813
3.8474,11828
3.853,11813
3.8587,11799
3.8643,11797
3.8697,11845
3.8752,11826
3.8809,11752
3.8865,11771
3.8918,11853
3.8975,11799
3.903,11768
3.9087,11833
3.9143,11770
3.9197,11790
3.9253,11834
3.9308,11798
3.9365,11776
3.9418,11784
3.9475,11805
3.9531,11791
3.9585,11804
3.9641,11787
3.9698,11839
3.9754,11837
3.9808,11796
3.9864,11795
3.992,11831
3.9974,11798
4.0031,11802
4.0087,11816
4.0141,11827
4.0197,11776
4.0254,11824
4.0307,11824
4.0364,11779
4.042,11845
4.0477,11827
4.053,11834
4.0586,11822
4.0643,11797
4.0696,11840
4.0753,11840
4.0809,11794
4.0863,11798
4.0919,11885
4.0976,11821
4.1029,11796
4.1086,11861
4.1142,11845
4.1198,11813
4.1252,11842
4.1308,11854
4.1365,11839
4.1419,11842
4.1475,11835
4.1532,11786
4.1585,11812
4.1642,11848
4.1698,11803
4.1752,11813
4.1808,11822
4.1864,11780
4.1921,11816
4.1975,11825
4.2031,11780
4.2087,11792
4.2141,11822
4.2197,11819
4.2254,11811
4.2307,11804
4.2364,11795
4.242,11830
4.2474,11810
4.253,11805
4.2586,11794
4.2643,11813
4.2696,11819
4.2753,11811
4.2809,11813
4.2863,11804
4.2919,11819
4.2975,11838
4.3032,11809
4.3085,11812
4.3142,11836
4.3198,11812
4.3252,11808
4.3308,11820
4.3365,11820
4.3418,11793
4.3475,11798
4.3531,11829
4.3585,11829
4.3641,11810
4.3698,11804
4.3754,11813
4.3808,11813
4.3864,11810
4.3921,11795
4.3974,11802
4.403,11826
4.4087,11792
4.4143,11817
4.4197,11798
4.4253,11788
4.431,11812
4.4363,11798
4.442,11780
4.4476,11800
4.453,11830
4.4586,11815
4.4642,11792
4.4699,11787
4.4752,11788
4.4809,11825
4.4865,11823
4.4919,11771
4.4975,11768
4.5032,11812
4.5085,11796
4.5142,11794
4.5198,11830
4.5255,11809
4.5308,11772
4.5364,11793
4.5421,11839
4.5474,11781
4.5531,11776
4.5587,11790
4.5641,11812
4.5697,11800
4.5754,11783
4.581,11796
4.5864,11755
4.592,11812
4.5976,11797
4.603,11787
4.6086,11799
4.6143,11763
4.6197,11782
4.6253,11823
4.6309,11808
4.6363,11748
4.6419,11784
4.6476,11769
4.6529,11788
4.6586,11764
4.6642,11802
4.6699,11781
4.6753,11743
4.6809,11797
4.6865,11802
4.6919,11777
4.6975,11763
4.7032,11780
4.7085,11754
4.7142,11798
4.7198,11794
4.7252,11786
4.7308,11795
4.7365,11778
4.7421,11776
4.7474,11807
4.7531,11794
4.7587,11807
4.7641,11811
4.7697,11773
4.7753,11797
4.781,11816
4.7864,11798
4.792,11772
4.7976,11775
4.803,11793
4.8086,11823
4.8143,11796
4.8197,11766
4.8253,11788
4.831,11769
4.8363,11798
4.842,11807
4.8476,11770
4.853,11762
4.8586,11793
4.8643,11816
4.8696,11810
4.8753,11751
4.8809,11789
4.8865,11789
4.8919,11782
4.8975,11796
4.9032,11761
4.9085,11773
4.9142,11777
4.9198,11772
4.9252,11793
4.9307,11787
4.9363,11757
4.942,11767
4.9476,11830
4.953,11823
4.9586,11772
4.9642,11772
4.9699,11806
4.9752,11787
4.9807,11791
4.9864,11807
4.992,11778
4.9974,11752
5.003,11760
5.0087,11800
5.0143,11779
5.0197,11765
5.0254,11775
5.0307,11798
5.0364,11802
5.042,11807
5.0474,11791
5.053,11782
5.0587,11798
5.0641,11776
5.0697,11799
5.0753,11824
5.0807,11785
5.0864,11775
5.092,11772
5.0974,11766
5.1031,11801
5.1087,11845
5.1141,11791
5.1197,11774
5.1253,11798
5.1308,11823
5.1364,11830
5.142,11758
5.1474,11793
5.1531,11835
5.1587,11789
5.1641,11796
5.1697,11807
5.1753,11785
5.1808,11816
5.1864,11821
5.1921,11815
5.1974,11813
5.2031,11796
5.2087,11779
5.2141,11797
5.2197,11817
5.2254,11787
5.2307,11762
5.2364,11792
5.242,11830
5.2474,11802
5.253,11803
5.2587,11784
5.2641,11769
5.2698,11806
5.2754,11815
5.2808,11778
5.2863,11790
5.2919,11785
5.2975,11800
5.3031,11772
5.3087,11751
5.3141,11818
5.3197,11786
5.3253,11715
5.3308,11765
5.3364,11810
5.3419,11806
5.3475,11758
5.3531,11785
5.3587,11792
5.3641,11773
5.3697,11811
5.3753,11817
5.3807,11759
5.3863,11793
5.392,11786
5.3975,11802
5.4031,11814
5.4088,11785
5.4141,11774
5.4198,11824
5.4253,11806
5.4308,11784
5.4365,11796
5.4421,11824
5.4475,11819
5.4531,11794
5.4588,11824
5.4641,11797
5.4697,11785
5.4754,11816
5.4807,11821
5.4864,11813
5.492,11784
5.4975,11795
5.5031,11818
5.5087,11801
5.5141,11788
5.5197,11824
5.5254,11809
5.5307,11806
5.5364,11831
5.542,11809
5.5474,11778
5.553,11829
5.5587,11855
5.5642,11772
5.5698,11780
5.5752,11814
5.5808,11798
5.5865,11830
5.5918,11782
5.5975,11775
5.6031,11805
5.6088,11826
5.6141,11755
5.6198,11811
5.6254,11822
5.6308,11762
5.6364,11774
5.642,11797
5.6474,11821
5.6531,11765
5.6587,11767
5.6641,11796
5.6697,11806
5.6754,11756
5.6809,11784
5.6865,11819
5.6919,11780
5.6975,11796
5.7032,11838
5.7086,11781
5.7142,11788
5.7198,11810
5.7252,11772
5.7308,11799
5.7365,11817
5.7421,11768
5.7475,11776
5.7531,11812
5.7588,11758
5.7641,11787
5.7697,11801
5.7754,11791
5.7809,11770
5.7863,11796
5.7919,11780
5.7975,11799
5.8032,11784
5.8085,11738
5.8142,11780
5.8198,11790
5.8252,11795
5.8308,11782
5.8365,11761
5.8421,11803
5.8475,11798
5.8531,11790
5.8588,11788
5.8641,11768
5.8698,11788
5.8754,11767
5.8808,11756
5.8864,11783
5.8921,11782
5.8974,11731
5.9031,11761
5.9087,11818
5.9143,11815
5.9197,11765
5.9253,11756
5.931,11780
5.9363,11799
5.942,11789
5.9476,11782
5.953,11762
5.9586,11809
5.9642,11797
5.9696,11801
5.9753,11773
5.9809,11793
5.9865,11810
5.9919,11772
5.9975,11769
6.0032,11800
6.0086,11812
6.0142,11779
6.0199,11786
6.0252,11808
6.0309,11792
6.0365,11787
6.0422,11782
6.0475,11758
6.0531,11789
6.0588,11784
6.0641,11785
6.0698,11789
6.0754,11783
6.0808,11750
