Experiment: Mar_29_Phage_osmo_expt vial 10, Mon Mar 29 18:22:56 2021
0.0053,59574
0.0085,59578
0.0141,59578
0.0197,59578
0.0251,59577
0.0307,59582
0.0363,59578
0.0419,59582
0.0473,59582
0.053,59583
0.0586,59585
0.064,59581
0.0696,59580
0.0752,59579
0.0808,59577
0.0862,59578
0.0918,59580
0.0974,59579
0.103,59578
0.1084,59579
0.114,59578
0.1197,59577
0.1251,59580
0.1308,59581
0.1361,59583
0.1418,59576
0.1474,59580
0.1531,59577
0.1584,59579
0.164,59582
0.1697,59580
0.175,59580
0.1807,59580
0.1863,59580
0.192,59581
0.1973,59581
0.203,59580
0.2086,59582
0.214,59579
0.2196,59579
0.2253,59581
0.2309,59580
0.2362,59576
0.2419,59575
0.2475,59580
0.2529,59581
0.2585,59580
0.2641,59581
0.2695,59579
0.2751,59580
0.2808,59580
0.2864,59582
0.2917,59577
0.2974,59578
0.303,59577
0.3084,59579
0.314,59579
0.3197,59581
0.3253,59581
0.3307,59581
0.3363,59580
0.342,59582
0.3473,59579
0.3529,59580
0.3586,59581
0.3642,59578
0.3696,59581
0.3752,59580
0.3808,59577
0.3862,59576
0.3918,59579
0.3975,59579
0.4031,59579
0.4085,59580
0.4141,59579
0.4197,59578
0.4251,59578
0.4307,59578
0.4364,59578
0.4417,59577
0.4474,59578
0.453,59581
0.4586,59578
0.464,59580
0.4697,59579
0.4753,59578
0.4807,59577
0.4863,59579
0.4919,59579
0.4973,59578
0.5029,59576
0.5086,59581
0.5139,59580
0.5196,59581
0.5252,59580
0.5307,59579
0.5363,59576
0.5419,59579
0.5476,59580
0.5529,59579
0.5586,59578
0.5642,59577
0.5696,59578
0.5752,59581
0.5808,59578
0.5865,59579
0.5918,59578
0.5975,59578
0.6028,59580
0.6085,59574
0.6141,59575
0.6197,59575
0.6251,59576
0.6308,59577
0.6364,59579
0.6418,59576
0.6474,59578
0.653,59576
0.6586,59580
0.664,59578
0.6696,59580
0.6753,59578
0.6809,59577
0.6863,59576
0.6919,59578
0.6975,59577
0.7029,59578
0.7085,59578
0.7142,59580
0.7198,59578
0.7252,59576
