Experiment: Apr29_NP_tst_expt vial 3, Fri Apr 29 15:50:32 2022
0.0017,0.0
0.0067,-0.000718495126921459
0.0124,-0.0015450519058952672
0.018,0.0003508052620624369
0.0233,0.0023550026084160347
0.0289,0.0007649425589639769
0.0346,0.00016689123003010842
0.0402,0.0011301977526794182
0.0456,0.0009471570899474147
2.857,0.00996111082330109
2.8626,0.010660696224158772
2.8679,0.010405776814778278
2.8737,0.011925553297984393
2.879,0.011176802073566638
2.8847,0.010798151046779392
2.8903,0.011351107351870282
2.8957,0.010973284825296137
2.9013,0.011285855554786672
2.9069,0.010304350644675275
2.9126,0.011249774485905806
2.9179,0.0118611962609525
2.9236,0.010479279556539933
2.9293,0.01006460977732826
2.9346,0.010239433198652725
2.9403,0.01104681958616105
2.9459,0.01023227052216813
2.9513,0.010283127589430396
2.9569,0.011403271602147713
2.9625,0.010297691367284756
2.9679,0.009752167878520623
2.9735,0.009570294567850635
2.9792,0.009875828887403792
2.9848,0.010356026277744568
2.9901,0.011520239652847764
2.9958,0.011338265902452682
3.0014,0.0114328309772036
3.0068,0.01108363515168831
3.0125,0.01129464432257199
3.0182,0.011178261472568174
3.0235,0.012219062747465315
3.0292,0.011796912777654378
3.0348,0.011047179979084665
3.0402,0.012095072473949808
3.0458,0.012393678107548434
3.0513,0.011723759744247109
3.057,0.012342627583405541
3.0626,0.011520198536140946
3.0679,0.010769697204603301
3.0736,0.010719183853180159
3.0791,0.013158110023349767
3.0847,0.012131200631267047
3.0904,0.010944607477348156
3.0957,0.010842282332805708
3.1013,0.009641473130230893
3.1069,0.010571551508631205
3.1126,0.011206652447544152
3.1179,0.010609269485139183
3.1235,0.0108491267480183
3.1291,0.011532906322513914
3.1348,0.010301639813722674
3.1404,0.011670153084180068
3.1457,0.011685731169394864
3.1514,0.012092956323529802
3.157,0.013534628467661958
3.1626,0.012675361765492998
3.1679,0.012770190993646291
3.1735,0.01268077456060257
3.1792,0.012369639753749606
3.1848,0.012595033752553886
3.1902,0.012849431611239082
3.1958,0.013679735106088109
3.2014,0.013795783730256583
3.2068,0.012957523207650756
3.2124,0.01268077456060257
3.218,0.012935068637960012
3.2237,0.012941537660552727
3.229,0.0126583156200466
3.2346,0.01327625049816994
3.2403,0.01362703783865804
3.246,0.01328428521810121
3.2513,0.014734446051638428
3.2569,0.014893913448455365
3.2626,0.013974715924083725
3.2679,0.014842411154224466
3.2735,0.01492756222999847
3.2792,0.015169211916186476
3.2848,0.016204686340767327
3.2901,0.016320623934241496
3.2958,0.016159494769026783
3.3014,0.01538010784405408
3.307,0.015101234682277087
3.3124,0.014958317123190623
3.318,0.01537820289478009
3.3236,0.016041757278494995
3.3292,0.015560109106546038
3.3349,0.015216975554272594
3.3402,0.01643460450649059
3.3458,0.014997863944378853
3.3515,0.014580122552132813
3.3571,0.014427205910146457
3.3624,0.014372783734178274
3.3681,0.01401779138081305
3.3737,0.01576874581794785
3.3793,0.015094085918235023
3.3846,0.014245865501670951
3.3903,0.01449091388546031
3.3959,0.01443050689400771
3.4013,0.014848755989930074
3.4069,0.015613336073418527
3.4125,0.014747838545854486
3.4182,0.015235451494943542
3.4235,0.014571759504973691
3.4291,0.013780781930886943
3.4348,0.013714274588273012
3.4404,0.012525749318339274
3.4458,0.012762924551498855
3.4514,0.014554105945805862
3.457,0.014503789678579682
3.4624,0.014764617229656607
3.468,0.015782993825266822
3.4736,0.01486540893608379
3.4792,0.015223373619961733
3.4846,0.015406868648816685
