Experiment: Apr29_NP_tst_expt vial 2, Fri Apr 29 15:50:31 2022
0.0017,0.0
0.0067,-0.0008680953554365961
0.0124,-0.0019727055660366324
0.018,0.004103689594565203
0.0233,7.53406642958615e-05
0.0289,0.0007708275803490761
0.0346,-0.0023002883253711304
0.0402,0.006317971688281396
0.0456,0.0028774126861923002
2.857,-0.0014471986799826503
2.8626,-0.0009110762887812457
2.8679,-0.0009712122586460759
2.8737,-0.0002934623814460427
2.879,-0.0010254776847875152
2.8847,-0.0009070751948569086
2.8903,-3.52186534740076e-05
2.8957,-0.0004837229727017514
2.9013,-0.0008388775590307887
2.9069,-0.0023458815450130427
2.9126,-3.134430934009086e-05
2.9179,0.0013409650360575731
2.9236,-0.0018639526994507355
2.9293,-0.0019281829187132588
2.9346,-0.002004095145538086
2.9403,-0.0010913675302842082
2.9459,-0.0007747395052917841
2.9513,-0.0011105532892162553
2.9569,-0.0011572202923947478
2.9625,-0.0013179913833969784
2.9679,-0.0020713219547423417
2.9735,-0.00124796804201463
2.9792,-0.00021749183220426405
2.9848,-4.673135142128915e-05
2.9901,-0.00013008960982911072
2.9958,0.0012531750715834705
3.0014,0.0012569669629301644
3.0068,-4.8519128774154874e-05
3.0125,0.0014392664658174695
3.0182,-0.0010262505160034477
3.0235,0.0007274746808068749
3.0292,0.00016880089750486577
3.0348,-0.0006381373576849828
3.0402,0.0010494489943321736
3.0458,0.00012625874201829118
3.0513,0.000607358125687317
3.057,0.0006732183342228332
3.0626,-2.862168123201475e-05
3.0679,-0.0006747107553145282
3.0736,-0.00043988675718197034
3.0791,-0.00019344147401517686
3.0847,-0.0007754018948214272
3.0904,-0.0010292270690086952
3.0957,-0.001035062588119126
3.1013,-0.001669711180207742
3.1069,-0.001671025848997601
3.1126,-0.0011707086389256757
3.1179,-7.686992758586253e-05
3.1235,-0.002165515708743203
3.1291,-0.0011837515925406175
3.1348,-0.0019714680130185555
3.1404,0.000632991053014384
3.1457,-0.0007768894398202802
3.1514,-0.0001833688011997972
3.157,0.0012726900451140305
3.1626,0.0003675916878116692
3.1679,0.00052067107623089
3.1735,0.0001445892667911522
3.1792,-0.00022719140612462163
3.1848,0.0009258129326173564
3.1902,0.0007960382418101125
3.1958,0.0005847398000494372
3.2014,0.0020342597219567687
3.2068,0.0010247764906962595
3.2124,0.0008950218951812583
3.218,0.0008135064549842086
3.2237,-0.0007285055420888156
3.229,-0.0004224655872742955
3.2346,-0.0005857986261038756
3.2403,-0.0005288143282657573
3.246,0.0004242771064384143
3.2513,0.0003178715430089338
3.2569,0.00032952615957559245
3.2626,-8.725713484568354e-05
3.2679,0.0007578686355749903
3.2735,0.00047520067605606037
3.2792,-0.00025777599664615625
3.2848,-0.00017613519977018738
3.2901,0.0008743481034402673
3.2958,0.00028290711086512155
3.3014,0.0006355547467463973
3.307,0.0008976428321278151
3.3124,0.0018852730437957724
3.318,0.0021777840270040677
3.3236,0.002007396710411037
3.3292,0.0021777840270040677
3.3349,0.0014554773257415
3.3402,0.0022708018153946227
3.3458,0.001856194402867141
3.3515,0.0015178756576999589
3.3571,-0.0005430244957289818
3.3624,-0.0008827464314010644
3.3681,6.292834268183112e-05
3.3737,-0.0010006865082566666
3.3793,-0.001647565373343221
3.3846,-0.0009481400711909907
3.3903,-0.002229213797522403
3.3959,-0.0009014337773877237
3.4013,-0.0022534965106893734
3.4069,0.00024365662045210124
3.4125,-0.0003492466210251316
3.4182,0.0003077804033248671
3.4235,-0.0010368540174312477
3.4291,-0.0023119872916695997
3.4348,-0.0017420664315184117
3.4404,-0.00171284223042268
3.4458,-0.0013543948662518776
3.4514,-0.0008091360297482475
3.457,-0.00034463448307510414
3.4624,-0.001313501441001494
3.468,0.0004476766459320866
3.4736,-0.0012794500753088994
3.4792,-0.0002804554854241581
3.4846,7.817229070269938e-06
3.4902,0.00034727674946515713
3.4958,-2.8415312182249186e-05
3.5014,-0.0003166261407517232
3.5068,0.002184304489036261
3.5124,-9.37696434994903e-05
3.518,-0.0017555882777138473
3.5237,0.0007565646619075161
3.529,0.0006341832248736023
3.5346,-0.000374978500536062
3.5402,-0.0012151858529126994
3.5459,-0.0016795891334246901
3.5515,-0.001626976743801599
3.5568,-9.37696434994903e-05
3.5624,-0.0007050921035213487
3.5681,0.00013488879055604391
3.5737,-0.0015685208386138766
3.579,0.00014072072804675873
3.5846,9.989665597285452e-05
3.5902,-1.7935618741665715e-05
3.5959,0.0002573543814894247
3.6015,-0.0003877670555090945
3.6068,-0.0007469578154846931
3.6125,0.0009779895811268466
3.618,0.000474286398909958
3.6237,-0.0008763866960064537
3.6293,-0.0005824855765733036
3.6346,0.0007611299339050498
3.6403,0.0009618043309038565
3.6458,0.00018038013243890094
3.6515,0.0005792205573462716
3.6571,0.001030427192373777
3.6624,0.002233523154133027
3.668,0.0010712106420885173
3.6736,0.0009417880262883246
3.6793,-0.00036649059295471714
3.6846,0.0007786139943785769
3.6903,0.0010187745597538406
3.6959,0.0016647173167508855
3.7012,9.028509690582609e-06
3.7069,-0.001217007144737138
3.7125,0.0014873305367172907
3.7181,0.0008194092860864949
3.7234,0.0011585997443243207
3.7291,0.001405804719736746
3.7347,-9.59946897046704e-05
3.7403,-0.0005250751386128086
3.746,-0.0003081192734420285
3.7513,-0.000731261742784671
3.7569,-0.001041717118562789
3.7625,-0.00043749951813699256
3.7682,-0.0010183467653271105
3.7735,0.00030175967048992614
3.7791,-0.0010066617343206657
3.7848,-0.001171085043274435
3.7904,-0.000666138626360252
3.7957,-0.000895658781313452
3.8013,-0.0010767733764693102
3.807,0.0005127877162362238
3.8126,-0.0022220179326234712
3.8182,-0.002286391972807368
3.8235,-0.002967668266810976
3.8292,-0.0013062839669196608
3.8348,-0.0007487839593352669
3.8404,-0.000895658781313452
3.8458,-0.0022986651917524803
3.8514,-0.00035576719885700714
3.8571,-0.0005435084437378224
3.8624,-0.0002448523737075617
3.868,0.0010513269659381194
3.8737,0.0007518391527640902
3.879,0.0008345480126933785
3.8846,-0.00019815401569167612
3.8903,0.00146150635642419
3.8959,-0.0010191539540502156
3.9015,-0.001130944129743211
3.9069,0.00043487532178418387
3.9125,-0.0016058844300062339
3.9181,-0.0015181737707504264
3.9237,1.8715267722770046e-05
3.9291,0.0002598854357206415
3.9347,-0.00014562021945997705
3.9403,-0.0005627024877659231
3.946,-0.00042173859810859526
3.9513,-0.00011643562650424238
3.957,0.000850946076732105
3.9626,0.0006924855259880305
3.9679,0.0004290426774749487
3.9736,0.002130325927190403
3.9792,0.0031609999309431397
3.9848,0.0020287741446701896
3.9902,0.0010910021668899678
3.9958,-0.0011842605657921487
4.0014,-0.001389541347770161
